Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2017
"Município de residência";"Todos_os_casos"
"241250 SAO MIGUEL";100
"241255 SAO MIGUEL DO GOSTOSO";1
"241260 SAO PAULO DO POTENGI";9
"241270 SAO PEDRO";1
"241290 SAO TOME";5
"241300 SAO VICENTE";2
"241310 SENADOR ELOI DE SOUZA";3
"241330 SERRA DE SAO BENTO";2
"241335 SERRA DO MEL";2
"241340 SERRA NEGRA DO NORTE";1
"241350 SERRINHA";1
"241370 SITIO NOVO";3
"241390 TAIPU";2
"241400 TANGARA";3
"241410 TENENTE ANANIAS";4
"241415 TENENTE LAURENTINO CRUZ";2
"241420 TIBAU DO SUL";3
"241440 TOUROS";2
"241450 UMARIZAL";5
"241460 UPANEMA";37
"241475 VENHA-VER";1
"241480 VERA CRUZ";1
"241490 VICOSA";1
"241500 VILA FLOR";1
"250010 AGUA BRANCA";2
"250030 ALAGOA GRANDE";4
"250040 ALAGOA NOVA";10
"250050 ALAGOINHA";3
"250060 ALHANDRA";7
"250070 SAO JOAO DO RIO DO PEIXE";3
"250090 ARARA";1
"250100 ARARUNA";2
"250110 AREIA";1
"250115 AREIA DE BARAUNAS";4
"250120 AREIAL";4
"250130 AROEIRAS";1
"250140 BAIA DA TRAICAO";1
"250150 BANANEIRAS";3
"250153 BARAUNA";5
"250157 BARRA DE SANTANA";4
"250180 BAYEUX";21
"250190 BELEM";7
"250200 BELEM DO BREJO DO CRUZ";3
"250205 BERNARDINO BATISTA";1
"250215 BOA VISTA";2
"250230 BOM SUCESSO";2
"250240 BONITO DE SANTA FE";10
"250250 BOQUEIRAO";4
"250280 BREJO DO CRUZ";1
"250290 BREJO DOS SANTOS";1
"250300 CAAPORA";335
"250310 CABACEIRAS";2
"250320 CABEDELO";16
"250330 CACHOEIRA DOS INDIOS";1
"250370 CAJAZEIRAS";18
"250400 CAMPINA GRANDE";114
"250430 CATOLE DO ROCHA";13
"250440 CONCEICAO";2
"250460 CONDE";29
"250480 COREMAS";1
"250490 CRUZ DO ESPIRITO SANTO";4
"250510 CUITE";6
"250520 CUITEGI";2
"250560 DIAMANTE";1
"250600 ESPERANCA";2
"250625 GADO BRAVO";1
"250630 GUARABIRA";66
"250640 GURINHEM";2
"250670 IMACULADA";2
"250680 INGA";4
"250690 ITABAIANA";35
"250700 ITAPORANGA";2
"250720 ITATUBA";30
"250740 JERICO";2
"250750 JOAO PESSOA";843
"250770 JUAZEIRINHO";22
"250780 JUNCO DO SERIDO";1
"250800 JURU";1
"250840 LASTRO";2
"250850 LIVRAMENTO";1
"250860 LUCENA";12
"250880 MALTA";1
"250890 MAMANGUAPE";2
"250910 MARI";1
"250915 MARIZOPOLIS";1
"250920 MASSARANDUBA";4
"250940 MOGEIRO";8
"251010 NOVA FLORESTA";1
"251050 OLIVEDOS";5
"251065 PARARI";1
"251080 PATOS";2
"251110 PEDRA LAVRADA";17
"251130 PIANCO";3
"251140 PICUI";2
"251150 PILAR";4
"251180 PIRPIRITUBA";5
"251190 PITIMBU";3
"251200 POCINHOS";7
"251210 POMBAL";1
"251230 PRINCESA ISABEL";3
"251240 PUXINANA";1
"251250 QUEIMADAS";16
"251270 REMIGIO";1
"251272 PEDRO REGIS";2
"251290 RIO TINTO";1
"251310 SALGADO DE SAO FELIX";9
"251315 SANTA CECILIA";4
"251330 SANTA HELENA";1
"251360 SANTANA DOS GARROTES";1
"251370 SANTA RITA";56
"251380 SANTA TERESINHA";2
"251420 SAO JOSE DA LAGOA TAPADA";1
"251445 SAO JOSE DOS RAMOS";8
"251450 SAO JOSE DE PIRANHAS";4
"251500 SAO MIGUEL DE TAIPU";1
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";1
"251530 SAPE";2
"251593 SERTAOZINHO";1
"251597 SOBRADO";1
"251600 SOLANEA";1
"251620 SOUSA";17
"251630 SUME";1
"251670 TEIXEIRA";3
"251675 TENORIO";1
"251680 TRIUNFO";151
"251690 UIRAUNA";2
"251700 UMBUZEIRO";1
"251720 VIEIROPOLIS";1
"260005 ABREU E LIMA";62
"260010 AFOGADOS DA INGAZEIRA";23
"260030 AGRESTINA";1
"260040 AGUA PRETA";5
"260050 AGUAS BELAS";11
"260070 ALIANCA";8
"260080 ALTINHO";9
"260090 AMARAJI";2
"260100 ANGELIM";1
"260105 ARACOIABA";1
"260110 ARARIPINA";12
"260120 ARCOVERDE";3
"260130 BARRA DE GUABIRABA";4
"260140 BARREIROS";3
"260150 BELEM DE MARIA";1
"260160 BELEM DE SAO FRANCISCO";2
"260170 BELO JARDIM";7
"260180 BETANIA";3
"260190 BEZERROS";18
"260200 BODOCO";13
"260210 BOM CONSELHO";9
"260220 BOM JARDIM";2
"260230 BONITO";7
"260240 BREJAO";4
"260260 BREJO DA MADRE DE DEUS";5
"260270 BUENOS AIRES";2
"260280 BUIQUE";23
"260290 CABO DE SANTO AGOSTINHO";163
"260310 CACHOEIRINHA";5
"260320 CAETES";24
"260330 CALCADO";5
"260340 CALUMBI";1
"260345 CAMARAGIBE";68
"260350 CAMOCIM DE SAO FELIX";7
"260370 CANHOTINHO";3
"260390 CARNAIBA";2
"260400 CARPINA";20
"260410 CARUARU";402
"260415 CASINHAS";9
"260420 CATENDE";3
"260430 CEDRO";1
"260440 CHA DE ALEGRIA";2
"260450 CHA GRANDE";2
"260460 CONDADO";17
"260510 CUSTODIA";3
"260515 DORMENTES";4
"260520 ESCADA";13
"260530 EXU";9
"260540 FEIRA NOVA";1
"260545 FERNANDO DE NORONHA";1
"260560 FLORES";1
"260570 FLORESTA";3
"260590 GAMELEIRA";1
"260600 GARANHUNS";51
"260610 GLORIA DO GOITA";4
"260620 GOIANA";231
"260640 GRAVATA";9
"260650 IATI";1
"260660 IBIMIRIM";5
"260670 IBIRAJUBA";1
"260680 IGARASSU";50
"260700 INAJA";1
"260710 INGAZEIRA";1
"260720 IPOJUCA";39
"260740 ITACURUBA";1
"260750 ITAIBA";11
"260760 ILHA DE ITAMARACA";6
"260765 ITAMBE";12
"260770 ITAPETIM";2
"260775 ITAPISSUMA";6
"260780 ITAQUITINGA";5
"260790 JABOATAO DOS GUARARAPES";495
"260795 JAQUEIRA";16
"260800 JATAUBA";5
"260810 JOAO ALFREDO";1
"260820 JOAQUIM NABUCO";2
"260825 JUCATI";1
"260830 JUPI";2
"260840 JUREMA";1
"260845 LAGOA DO CARRO";4
"260850 LAGOA DE ITAENGA";3
"260860 LAGOA DO OURO";5
"260870 LAGOA DOS GATOS";1
"260875 LAGOA GRANDE";2
"260880 LAJEDO";18
"260890 LIMOEIRO";23
"260900 MACAPARANA";5
"260910 MACHADOS";6
"260940 MORENO";11
"260950 NAZARE DA MATA";3
"260960 OLINDA";254
"260970 OROBO";1
"260980 OROCO";1
"260990 OURICURI";6
"261000 PALMARES";48
"261020 PANELAS";1
"261030 PARANATAMA";1
"261050 PASSIRA";27
"261060 PAUDALHO";58
"261070 PAULISTA";94
"261080 PEDRA";34
"261090 PESQUEIRA";7
"261100 PETROLANDIA";4
"261110 PETROLINA";67
"261120 POCAO";3
"261140 PRIMAVERA";3
"261150 QUIPAPA";3
"261160 RECIFE";1112
"261180 RIBEIRAO";12
"261190 RIO FORMOSO";5
"261220 SALGUEIRO";38
"261230 SALOA";2
"261240 SANHARO";31
"261245 SANTA CRUZ";1
"261247 SANTA CRUZ DA BAIXA VERDE";1
"261250 SANTA CRUZ DO CAPIBARIBE";7
"261255 SANTA FILOMENA";3
"261270 SANTA MARIA DO CAMBUCA";18
"261280 SANTA TEREZINHA";1
"261300 SAO BENTO DO UNA";1267
"261310 SAO CAITANO";4
"261320 SAO JOAO";115
"261330 SAO JOAQUIM DO MONTE";11
"261340 SAO JOSE DA COROA GRANDE";1
"261350 SAO JOSE DO BELMONTE";11
"261370 SAO LOURENCO DA MATA";21
"261380 SAO VICENTE FERRER";3
"261390 SERRA TALHADA";7
"261400 SERRITA";1
"261410 SERTANIA";20
"261420 SIRINHAEM";2
"261430 MOREILANDIA";1
"261440 SOLIDAO";3
"261450 SURUBIM";9
"261470 TACAIMBO";4
"261480 TACARATU";1
"261485 TAMANDARE";2
"261530 TIMBAUBA";41
"261540 TORITAMA";5
"261550 TRACUNHAEM";1
"261560 TRINDADE";8
"261570 TRIUNFO";4
"261580 TUPANATINGA";4
"261600 VENTUROSA";1
"261610 VERDEJANTE";3
"261620 VERTENTES";15
"261630 VICENCIA";2
"261640 VITORIA DE SANTO ANTAO";25
"261650 XEXEU";2
"270010 AGUA BRANCA";3
"270020 ANADIA";1
"270030 ARAPIRACA";25
"270040 ATALAIA";5
"270050 BARRA DE SANTO ANTONIO";2
"270060 BARRA DE SAO MIGUEL";4
"270130 CAJUEIRO";2
"270150 CAMPO GRANDE";17
"270170 CAPELA";2
"270180 CARNEIROS";1
"270190 CHA PRETA";1
"270200 COITE DO NOIA";1
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";6
"270250 DOIS RIACHOS";1
"270260 FEIRA GRANDE";3
"270280 FLEXEIRAS";2
"270290 GIRAU DO PONCIANO";2
"270310 IGACI";8
"270320 IGREJA NOVA";5
"270330 INHAPI";2
"270340 JACARE DOS HOMENS";4
"270360 JAPARATINGA";2
"270400 JUNQUEIRO";1
"270410 LAGOA DA CANOA";1
"270420 LIMOEIRO DE ANADIA";5
"270430 MACEIO";319
"270440 MAJOR ISIDORO";4
"270450 MARAGOGI";31
"270460 MARAVILHA";3
"270470 MARECHAL DEODORO";21
"270500 MATA GRANDE";11
"270510 MATRIZ DE CAMARAGIBE";1
"270520 MESSIAS";1
"270540 MONTEIROPOLIS";1
"270550 MURICI";3
"270590 OLHO D'AGUA GRANDE";8
"270600 OLIVENCA";7
"270610 OURO BRANCO";3
"270630 PALMEIRA DOS INDIOS";12
"270642 PARICONHA";1
"270644 PARIPUEIRA";5
"270670 PENEDO";3
"270680 PIACABUCU";1
"270690 PILAR";1
"270720 POCO DAS TRINCHEIRAS";3
"270730 PORTO CALVO";4
"270750 PORTO REAL DO COLEGIO";33
"270760 QUEBRANGULO";2
"270770 RIO LARGO";71
"270800 SANTANA DO IPANEMA";21
"270810 SANTANA DO MUNDAU";1
"270820 SAO BRAS";15
"270830 SAO JOSE DA LAJE";19
"270840 SAO JOSE DA TAPERA";1
"270850 SAO LUIS DO QUITUNDE";10
"270860 SAO MIGUEL DOS CAMPOS";5
"270870 SAO MIGUEL DOS MILAGRES";1
"270880 SAO SEBASTIAO";1
"270890 SATUBA";2
"270895 SENADOR RUI PALMEIRA";1
"270910 TAQUARANA";6
"270930 UNIAO DOS PALMARES";5
"280010 AMPARO DE SAO FRANCISCO";7
"280020 AQUIDABA";5
"280030 ARACAJU";159
"280040 ARAUA";2
"280050 AREIA BRANCA";1
"280060 BARRA DOS COQUEIROS";23
"280110 CANHOBA";9
"280120 CANINDE DE SAO FRANCISCO";1
"280130 CAPELA";2
"280140 CARIRA";2
"280160 CEDRO DE SAO JOAO";19
"280190 CUMBE";1
"280210 ESTANCIA";26
"280230 FREI PAULO";1
"280260 GRACHO CARDOSO";2
"280280 INDIAROBA";2
"280290 ITABAIANA";5
"280300 ITABAIANINHA";19
"280310 ITABI";4
"280320 ITAPORANGA D'AJUDA";5
"280330 JAPARATUBA";1
"280340 JAPOATA";8
"280350 LAGARTO";9
"280360 LARANJEIRAS";2
"280370 MACAMBIRA";2
"280380 MALHADA DOS BOIS";18
"280390 MALHADOR";2
"280420 MONTE ALEGRE DE SERGIPE";1
"280430 MURIBECA";20
"280440 NEOPOLIS";8
"280450 NOSSA SENHORA DA GLORIA";4
"280460 NOSSA SENHORA DAS DORES";1
"280470 NOSSA SENHORA DE LOURDES";12
"280480 NOSSA SENHORA DO SOCORRO";103
"280490 PACATUBA";6
"280540 POCO REDONDO";1
"280560 PORTO DA FOLHA";4
"280570 PROPRIA";115
"280600 RIBEIROPOLIS";1
"280610 ROSARIO DO CATETE";1
"280630 SANTA LUZIA DO ITANHY";3
"280660 SANTO AMARO DAS BROTAS";1
"280670 SAO CRISTOVAO";26
"280690 SAO FRANCISCO";10
"280700 SAO MIGUEL DO ALEIXO";1
"280710 SIMAO DIAS";47
"280730 TELHA";16
"280760 UMBAUBA";5
"290020 ABARE";1
"290035 ADUSTINA";2
"290050 ERICO CARDOSO";1
"290060 AIQUARA";2
"290070 ALAGOINHAS";2
"290080 ALCOBACA";308
"290100 AMARGOSA";3
"290115 AMERICA DOURADA";1
"290135 ANDORINHA";1
"290140 ANGICAL";3
"290170 ANTONIO CARDOSO";1
"290210 ARACI";4
"290225 ARATACA";1
"290260 BAIXA GRANDE";134
"290265 BANZAE";1
"290270 BARRA";2
"290290 BARRA DO CHOCA";2
"290300 BARRA DO MENDES";2
"290320 BARREIRAS";74
"290330 BARRO PRETO";7
"290340 BELMONTE";23
"290380 BOA VISTA DO TUPIM";3
"290390 BOM JESUS DA LAPA";3
"290410 BOQUIRA";4
"290420 BOTUPORA";8
"290450 BROTAS DE MACAUBAS";2
"290460 BRUMADO";4
"290470 BUERAREMA";8
"290475 BURITIRAMA";1
"290480 CAATIBA";3
"290510 CAEM";4
"290520 CAETITE";3
"290530 CAFARNAUM";3
"290550 CALDEIRAO GRANDE";1
"290560 CAMACAN";4
"290570 CAMACARI";40
"290590 CAMPO ALEGRE DE LOURDES";1
"290600 CAMPO FORMOSO";4
"290620 CANARANA";2
"290630 CANAVIEIRAS";19
"290640 CANDEAL";1
"290650 CANDEIAS";11
"290670 CANDIDO SALES";105
"290680 CANSANCAO";6
"290687 CAPIM GROSSO";1
"290690 CARAVELAS";155
"290720 CASA NOVA";4
"290750 CATU";1
"290800 COARACI";27
"290830 CONCEICAO DO ALMEIDA";1
"290860 CONDE";23
"290870 CONDEUBA";1
"290890 CORACAO DE MARIA";1
"290920 CORONEL JOAO SA";2
"290980 CRUZ DAS ALMAS";2
"290990 CURACA";2
"291005 DIAS D'AVILA";25
"291040 ENCRUZILHADA";2
"291050 ENTRE RIOS";1
"291070 EUCLIDES DA CUNHA";3
"291072 EUNAPOLIS";2135
"291080 FEIRA DE SANTANA";277
"291085 FILADELFIA";2
"291100 FLORESTA AZUL";2
"291110 FORMOSA DO RIO PRETO";1
"291120 GANDU";2
"291140 GLORIA";5
"291150 GONGOGI";169
"291170 GUANAMBI";2
"291180 GUARATINGA";7
"291185 HELIOPOLIS";1
"291190 IACU";1
"291210 IBICARAI";5
"291220 IBICOARA";1
"291230 IBICUI";1
"291250 IBIPITANGA";1
"291270 IBIRAPITANGA";7
"291280 IBIRAPUA";203
"291320 IBOTIRAMA";2
"291360 ILHEUS";58
"291370 INHAMBUPE";1
"291380 IPECAETA";176
"291390 IPIAU";6
"291400 IPIRA";2
"291410 IPUPIARA";3
"291440 IRAQUARA";8
"291460 IRECE";4
"291465 ITABELA";75
"291470 ITABERABA";7
"291480 ITABUNA";170
"291490 ITACARE";9
"291520 ITAGIBA";1
"291530 ITAGIMIRIM";87
"291540 ITAJU DO COLONIA";2
"291550 ITAJUIPE";8
"291560 ITAMARAJU";500
"291600 ITANHEM";8
"291610 ITAPARICA";1
"291620 ITAPE";2
"291630 ITAPEBI";92
"291640 ITAPETINGA";5
"291650 ITAPICURU";4
"291660 ITAPITANGA";1
"291680 ITARANTIM";674
"291685 ITATIM";1
"291700 ITIUBA";2
"291710 ITORORO";2
"291720 ITUACU";23
"291730 ITUBERA";2
"291733 IUIU";1
"291735 JABORANDI";3
"291740 JACARACI";2
"291750 JACOBINA";1
"291760 JAGUAQUARA";3
"291770 JAGUARARI";2
"291790 JANDAIRA";2
"291800 JEQUIE";5
"291835 JOAO DOURADO";1
"291840 JUAZEIRO";12
"291855 JUSSARI";4
"291890 LAJEDAO";1
"291920 LAURO DE FREITAS";25
"291955 LUIS EDUARDO MAGALHAES";14
"291960 MACAJUBA";3
"291970 MACARANI";1
"291980 MACAUBAS";11
"292000 MAIQUINIQUE";1
"292010 MAIRI";66
"292040 MANOEL VITORINO";2
"292050 MARACAS";1
"292070 MARAU";3
"292080 MARCIONILIO SOUZA";1
"292110 MEDEIROS NETO";117
"292120 MIGUEL CALMON";24
"292145 MIRANTE";2
"292170 MORRO DO CHAPEU";1
"292200 MUCURI";243
"292210 MUNDO NOVO";30
"292240 MUTUIPE";1
"292265 NORDESTINA";1
"292273 NOVA FATIMA";10
"292300 NOVA VICOSA";191
"292303 NOVO HORIZONTE";4
"292320 OLIVEIRA DOS BREJINHOS";3
"292340 PALMAS DE MONTE ALTO";1
"292360 PARAMIRIM";1
"292370 PARATINGA";1
"292380 PARIPIRANGA";3
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";8
"292405 PE DE SERRA";1
"292460 PINDOBACU";4
"292465 PINTADAS";2
"292480 PIRITIBA";57
"292510 POCOES";2
"292530 PORTO SEGURO";805
"292550 PRADO";22
"292575 PRESIDENTE TANCREDO NEVES";1
"292580 QUEIMADAS";3
"292590 QUIJINGUE";1
"292593 QUIXABEIRA";1
"292600 REMANSO";2
"292630 RIACHAO DO JACUIPE";24
"292660 RIBEIRA DO POMBAL";54
"292690 RIO DO PIRES";1
"292700 RIO REAL";24
"292710 RODELAS";1
"292720 RUY BARBOSA";2
"292740 SALVADOR";367
"292750 SANTA BARBARA";7
"292770 SANTA CRUZ CABRALIA";152
"292780 SANTA CRUZ DA VITORIA";1
"292800 SANTALUZ";5
"292805 SANTA LUZIA";45
"292810 SANTA MARIA DA VITORIA";2
"292840 SANTA RITA DE CASSIA";2
"292860 SANTO AMARO";5
"292870 SANTO ANTONIO DE JESUS";3
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";14
"292895 SAO DOMINGOS";3
"292905 SAO FELIX DO CORIBE";3
"292920 SAO FRANCISCO DO CONDE";342
"292930 SAO GONCALO DOS CAMPOS";7
"292937 SAO JOSE DO JACUIPE";1
"292950 SAO SEBASTIAO DO PASSE";3
"292990 SEABRA";2
"293000 SEBASTIAO LARANJEIRAS";1
"293010 SENHOR DO BONFIM";16
"293040 SERRA PRETA";1
"293050 SERRINHA";2
"293060 SERROLANDIA";1
"293070 SIMOES FILHO";128
"293077 SOBRADINHO";1
"293100 TANHACU";1
"293105 TANQUE NOVO";1
"293110 TANQUINHO";5
"293120 TAPEROA";1
"293130 TAPIRAMUTA";422
"293135 TEIXEIRA DE FREITAS";2194
"293160 TEOLANDIA";1
"293180 TREMEDAL";2
"293190 TUCANO";5
"293200 UAUA";1
"293220 UBAITABA";2
"293240 UIBAI";1
"293250 UNA";17
"293270 URUCUCA";92
"293290 VALENCA";1
"293300 VALENTE";15
"293315 VARZEA NOVA";4
"293320 VERA CRUZ";10
"293325 VEREDA";2
"293330 VITORIA DA CONQUISTA";28
"293345 WANDERLEY";4
"293350 WENCESLAU GUIMARAES";1
"293360 XIQUE-XIQUE";1
"310050 ACUCENA";4
"310070 AGUA COMPRIDA";1
"310080 AGUANIL";1
"310090 AGUAS FORMOSAS";17
"310100 AGUAS VERMELHAS";5
"310110 AIMORES";378
"310150 ALEM PARAIBA";3
"310160 ALFENAS";1
"310170 ALMENARA";80
"310180 ALPERCATA";101
"310200 ALTEROSA";1
"310220 ALVARENGA";2
"310230 ALVINOPOLIS";2
"310260 ANDRADAS";4
"310280 ANDRELANDIA";1
"310340 ARACUAI";8
"310350 ARAGUARI";27
"310375 ARAPORA";1
"310390 ARAUJOS";1
"310400 ARAXA";5
"310420 ARCOS";4
"310445 ARICANDUVA";1
"310460 ASTOLFO DUTRA";1
"310470 ATALEIA";3
"310490 BAEPENDI";1
"310520 BANDEIRA";2
"310540 BARAO DE COCAIS";4
"310560 BARBACENA";2
"310620 BELO HORIZONTE";261
"310630 BELO ORIENTE";4
"310640 BELO VALE";5
"310670 BETIM";41
"310690 BICAS";3
"310710 BOA ESPERANCA";2
"310730 BOCAIUVA";5
"310740 BOM DESPACHO";4
"310760 BOM JESUS DA PENHA";1
"310800 BOM SUCESSO";1
"310830 BORDA DA MATA";1
"310880 BRAUNAS";2
"310890 BRAZOPOLIS";1
"310900 BRUMADINHO";1
"310925 BUGRE";1
"310940 BURITIZEIRO";1
"310945 CABECEIRA GRANDE";1
"310990 CAETANOPOLIS";31
"311000 CAETE";1
"311030 CALDAS";1
"311070 CAMBUQUIRA";2
"311080 CAMPANARIO";2
"311120 CAMPO BELO";1
"311130 CAMPO DO MEIO";1
"311200 CANDEIAS";1
"311230 CAPELINHA";4
"311265 CAPITAO ANDRADE";4
"311270 CAPITAO ENEAS";1
"311280 CAPITOLIO";2
"311300 CARAI";2
"311320 CARANDAI";1
"311340 CARATINGA";23
"311370 CARLOS CHAGAS";36
"311380 CARMESIA";1
"311410 CARMO DE MINAS";2
"311420 CARMO DO CAJURU";1
"311440 CARMO DO RIO CLARO";1
"311470 CARVALHOPOLIS";1
"311530 CATAGUASES";3
"311547 CATUTI";1
"311550 CAXAMBU";1
"311570 CENTRAL DE MINAS";108
"311580 CENTRALINA";1
"311660 CLAUDIO";2
"311680 COLUNA";1
"311690 COMENDADOR GOMES";1
"311710 CONCEICAO DA APARECIDA";1
"311750 CONCEICAO DO MATO DENTRO";2
"311780 CONCEICAO DOS OUROS";1
"311800 CONGONHAS";3
"311810 CONGONHAS DO NORTE";1
"311820 CONQUISTA";1
"311830 CONSELHEIRO LAFAIETE";1
"311840 CONSELHEIRO PENA";389
"311860 CONTAGEM";52
"311880 CORACAO DE JESUS";2
"311910 CORINTO";3
"311920 COROACI";23
"311930 COROMANDEL";2
"311940 CORONEL FABRICIANO";870
"311970 CORONEL XAVIER CHAVES";2
"312060 CRUCILANDIA";2
"312090 CURVELO";2
"312160 DIAMANTINA";4
"312210 DIVINO DAS LARANJEIRAS";27
"312230 DIVINOPOLIS";9
"312240 DIVISA NOVA";2
"312250 DOM CAVATI";2
"312320 DORES DO INDAIA";3
"312360 ELOI MENDES";2
"312370 ENGENHEIRO CALDAS";209
"312390 ENTRE RIOS DE MINAS";1
"312410 ESMERALDAS";1
"312510 EXTREMA";1
"312560 FELISBURGO";1
"312570 FELIXLANDIA";4
"312580 FERNANDES TOURINHO";10
"312600 FLORESTAL";1
"312610 FORMIGA";1
"312620 FORMOSO";1
"312640 FORTUNA DE MINAS";1
"312670 FRANCISCO SA";1
"312680 FREI GASPAR";18
"312690 FREI INOCENCIO";56
"312700 FRONTEIRA";2
"312705 FRONTEIRA DOS VALES";3
"312710 FRUTAL";12
"312730 GALILEIA";10
"312750 GONZAGA";1
"312770 GOVERNADOR VALADARES";11222
"312800 GUANHAES";3
"312890 GUIMARANIA";4
"312910 GURINHATA";2
"312930 IAPU";1
"312970 IBIRACI";1
"312980 IBIRITE";9
"313010 IGARAPE";1
"313030 IGUATAMA";1
"313090 INHAPIM";2
"313100 INHAUMA";1
"313115 IPABA";19
"313120 IPANEMA";1
"313130 IPATINGA";1024
"313170 ITABIRA";15
"313180 ITABIRINHA";10
"313190 ITABIRITO";2
"313220 ITAGUARA";11
"313230 ITAIPE";1
"313240 ITAJUBA";20
"313250 ITAMARANDIBA";2
"313270 ITAMBACURI";29
"313290 ITAMOGI";1
"313320 ITANHOMI";50
"313330 ITAOBIM";1
"313340 ITAPAGIPE";2
"313350 ITAPECERICA";1
"313375 ITAU DE MINAS";2
"313380 ITAUNA";3
"313400 ITINGA";46
"313410 ITUETA";3
"313420 ITUIUTABA";18
"313440 ITURAMA";4
"313460 JABOTICATUBAS";4
"313470 JACINTO";20
"313500 JAGUARACU";4
"313507 JAMPRUCA";96
"313510 JANAUBA";4
"313520 JANUARIA";2
"313580 JEQUITINHONHA";1
"313620 JOAO MONLEVADE";8
"313630 JOAO PINHEIRO";2
"313650 JORDANIA";1
"313665 JUATUBA";2
"313670 JUIZ DE FORA";52
"313690 JURUAIA";1
"313700 LADAINHA";1
"313740 LAGOA DOURADA";1
"313760 LAGOA SANTA";5
"313820 LAVRAS";3
"313830 LEANDRO FERREIRA";1
"313840 LEOPOLDINA";1
"313862 LIMEIRA DO OESTE";2
"313865 LONTRA";1
"313870 LUMINARIAS";1
"313880 LUZ";1
"313920 MALACACHETA";2
"313940 MANHUACU";11
"313950 MANHUMIRIM";1
"313960 MANTENA";4
"313980 MAR DE ESPANHA";5
"314000 MARIANA";2
"314010 MARILAC";2
"314015 MARIO CAMPOS";2
"314050 MARTINHO CAMPOS";5
"314090 MATIPO";1
"314140 MEDINA";389
"314160 MERCES";1
"314170 MESQUITA";5
"314250 MONJOLOS";2
"314260 MONSENHOR PAULO";3
"314270 MONTALVANIA";1
"314290 MONTE AZUL";2
"314300 MONTE BELO";2
"314310 MONTE CARMELO";1
"314330 MONTES CLAROS";19
"314390 MURIAE";2
"314400 MUTUM";4
"314430 NANUQUE";255
"314435 NAQUE";1
"314465 NINHEIRA";1
"314470 NOVA ERA";17
"314480 NOVA LIMA";6
"314490 NOVA MODICA";2
"314520 NOVA SERRANA";3
"314530 NOVO CRUZEIRO";2
"314600 OURO FINO";1
"314620 OURO VERDE DE MINAS";2
"314630 PADRE PARAISO";12
"314710 PARA DE MINAS";6
"314740 PARAOPEBA";22
"314800 PATOS DE MINAS";22
"314810 PATROCINIO";1
"314850 PAVAO";1
"314870 PEDRA AZUL";160
"314875 PEDRA BONITA";1
"314930 PEDRO LEOPOLDO";11
"314970 PERDIGAO";6
"314995 PERIQUITO";25
"315050 PIMENTA";2
"315053 PINGO-D'AGUA";10
"315090 PIRANGUCU";1
"315130 PIRAUBA";1
"315140 PITANGUI";6
"315180 POCOS DE CALDAS";25
"315190 POCRANE";1
"315200 POMPEU";21
"315217 PONTO DOS VOLANTES";6
"315240 POTE";15
"315250 POUSO ALEGRE";17
"315280 PRATA";1
"315290 PRATAPOLIS";1
"315330 PRESIDENTE KUBITSCHEK";1
"315340 PRESIDENTE OLEGARIO";1
"315400 RAUL SOARES";1
"315430 RESPLENDOR";13
"315460 RIBEIRAO DAS NEVES";57
"315540 RIO NOVO";1
"315560 RIO PARDO DE MINAS";3
"315570 RIO PIRACICABA";1
"315580 RIO POMBA";14
"315670 SABARA";12
"315690 SACRAMENTO";1
"315710 SALTO DA DIVISA";186
"315720 SANTA BARBARA";5
"315740 SANTA CRUZ DO ESCALVADO";1
"315760 SANTA FE DE MINAS";2
"315765 SANTA HELENA DE MINAS";4
"315780 SANTA LUZIA";17
"315800 SANTA MARIA DE ITABIRA";1
"315820 SANTA MARIA DO SUACUI";2
"315895 SANTANA DO PARAISO";17
"315960 SANTA RITA DO SAPUCAI";2
"315980 SANTA VITORIA";1
"316020 SANTO ANTONIO DO ITAMBE";1
"316030 SANTO ANTONIO DO JACINTO";4
"316060 SANTO HIPOLITO";4
"316100 SAO DOMINGOS DO PRATA";3
"316110 SAO FRANCISCO";3
"316160 SAO GERALDO DA PIEDADE";2
"316180 SAO GONCALO DO PARA";7
"316190 SAO GONCALO DO RIO ABAIXO";3
"316200 SAO GONCALO DO SAPUCAI";1
"316210 SAO GOTARDO";1
"316240 SAO JOAO DA PONTE";2
"316250 SAO JOAO DEL REI";2
"316257 SAO JOAO DO MANTENINHA";2
"316280 SAO JOAO EVANGELISTA";1
"316300 SAO JOSE DA SAFIRA";19
"316340 SAO JOSE DO GOIABAL";1
"316390 SAO PEDRO DA UNIAO";4
"316460 SAO SEBASTIAO DO OESTE";1
"316510 SAO TOMAS DE AQUINO";1
"316550 SARDOA";10
"316553 SARZEDO";4
"316555 SETUBINHA";2
"316670 SERRA DOS AIMORES";19
"316710 SERRO";4
"316720 SETE LAGOAS";18
"316770 SOBRALIA";61
"316780 SOLEDADE DE MINAS";1
"316800 TAIOBEIRAS";1
"316840 TARUMIRIM";6
"316860 TEOFILO OTONI";2576
"316870 TIMOTEO";339
"316900 TOCANTINS";2
"316930 TRES CORACOES";1
