DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2016
"Município de residência";"Casos_Prováveis"
"230630 ITAPAGE";17
"230640 ITAPIPOCA";217
"230650 ITAPIUNA";189
"230655 ITAREMA";4
"230660 ITATIRA";397
"230670 JAGUARETAMA";299
"230680 JAGUARIBARA";65
"230690 JAGUARIBE";39
"230700 JAGUARUANA";17
"230710 JARDIM";31
"230720 JATI";27
"230725 JIJOCA DE JERICOACOARA";167
"230730 JUAZEIRO DO NORTE";401
"230750 LAVRAS DA MANGABEIRA";133
"230760 LIMOEIRO DO NORTE";76
"230763 MADALENA";63
"230765 MARACANAU";606
"230770 MARANGUAPE";97
"230780 MARCO";145
"230790 MARTINOPOLE";79
"230800 MASSAPE";64
"230810 MAURITI";107
"230820 MERUOCA";11
"230830 MILAGRES";95
"230835 MILHA";70
"230837 MIRAIMA";4
"230840 MISSAO VELHA";133
"230850 MOMBACA";100
"230860 MONSENHOR TABOSA";53
"230870 MORADA NOVA";77
"230880 MORAUJO";11
"230890 MORRINHOS";8
"230900 MUCAMBO";54
"230910 MULUNGU";32
"230920 NOVA OLINDA";3
"230930 NOVA RUSSAS";746
"230940 NOVO ORIENTE";3
"230945 OCARA";55
"230950 OROS";11
"230960 PACAJUS";47
"230970 PACATUBA";90
"230980 PACOTI";83
"230990 PACUJA";27
"231000 PALHANO";19
"231010 PALMACIA";1
"231020 PARACURU";29
"231025 PARAIPABA";9
"231030 PARAMBU";49
"231040 PARAMOTI";2
"231060 PENAFORTE";138
"231070 PENTECOSTE";728
"231080 PEREIRO";12
"231085 PINDORETAMA";20
"231090 PIQUET CARNEIRO";44
"231095 PIRES FERREIRA";9
"231100 PORANGA";17
"231110 PORTEIRAS";27
"231120 POTENGI";107
"231123 POTIRETAMA";5
"231126 QUITERIANOPOLIS";21
"231130 QUIXADA";316
"231135 QUIXELO";3
"231140 QUIXERAMOBIM";311
"231150 QUIXERE";55
"231160 REDENCAO";3
"231170 RERIUTABA";184
"231180 RUSSAS";745
"231190 SABOEIRO";5
"231195 SALITRE";53
"231200 SANTANA DO ACARAU";5
"231210 SANTANA DO CARIRI";7
"231220 SANTA QUITERIA";472
"231230 SAO BENEDITO";8
"231240 SAO GONCALO DO AMARANTE";172
"231250 SAO JOAO DO JAGUARIBE";4
"231260 SAO LUIS DO CURU";22
"231270 SENADOR POMPEU";7
"231280 SENADOR SA";158
"231290 SOBRAL";699
"231300 SOLONOPOLE";9
"231310 TABULEIRO DO NORTE";641
"231320 TAMBORIL";174
"231325 TARRAFAS";8
"231330 TAUA";2361
"231335 TEJUCUOCA";17
"231340 TIANGUA";21
"231350 TRAIRI";14
"231355 TURURU";15
"231360 UBAJARA";2
"231370 UMARI";45
"231375 UMIRIM";33
"231380 URUBURETAMA";45
"231390 URUOCA";21
"231395 VARJOTA";88
"231400 VARZEA ALEGRE";14
"231410 VICOSA DO CEARA";50
"240010 ACARI";410
"240020 ACU";537
"240030 AFONSO BEZERRA";188
"240040 AGUA NOVA";35
"240050 ALEXANDRIA";289
"240060 ALMINO AFONSO";39
"240070 ALTO DO RODRIGUES";53
"240080 ANGICOS";27
"240090 ANTONIO MARTINS";52
"240100 APODI";177
"240110 AREIA BRANCA";106
"240120 ARES";31
"240130 AUGUSTO SEVERO";78
"240140 BAIA FORMOSA";15
"240145 BARAUNA";140
"240150 BARCELONA";25
"240160 BENTO FERNANDES";80
"240165 BODO";13
"240170 BOM JESUS";48
"240185 CAICARA DO NORTE";306
"240190 CAICARA DO RIO DO VENTO";242
"240200 CAICO";3176
"240210 CAMPO REDONDO";34
"240220 CANGUARETAMA";161
"240230 CARAUBAS";561
"240240 CARNAUBA DOS DANTAS";681
"240250 CARNAUBAIS";197
"240260 CEARA-MIRIM";598
"240270 CERRO CORA";411
"240280 CORONEL EZEQUIEL";7
"240290 CORONEL JOAO PESSOA";16
"240300 CRUZETA";1291
"240310 CURRAIS NOVOS";2474
"240320 DOUTOR SEVERIANO";36
"240325 PARNAMIRIM";912
"240330 ENCANTO";169
"240340 EQUADOR";108
"240350 ESPIRITO SANTO";35
"240360 EXTREMOZ";450
"240370 FELIPE GUERRA";5
"240375 FERNANDO PEDROZA";5
"240380 FLORANIA";214
"240390 FRANCISCO DANTAS";104
"240400 FRUTUOSO GOMES";62
"240410 GALINHOS";111
"240420 GOIANINHA";42
"240430 GOVERNADOR DIX-SEPT ROSADO";20
"240440 GROSSOS";59
"240450 GUAMARE";2076
"240460 IELMO MARINHO";21
"240470 IPANGUACU";47
"240480 IPUEIRA";8
"240485 ITAJA";24
"240490 ITAU";8
"240500 JACANA";448
"240510 JANDAIRA";309
"240520 JANDUIS";121
"240530 JANUARIO CICCO";13
"240540 JAPI";107
"240550 JARDIM DE ANGICOS";41
"240560 JARDIM DE PIRANHAS";56
"240570 JARDIM DO SERIDO";1212
"240580 JOAO CAMARA";2266
"240600 JOSE DA PENHA";356
"240610 JUCURUTU";76
"240615 JUNDIA";3
"240620 LAGOA D'ANTA";4
"240630 LAGOA DE PEDRAS";14
"240640 LAGOA DE VELHOS";45
"240650 LAGOA NOVA";10
"240660 LAGOA SALGADA";2
"240670 LAJES";904
"240680 LAJES PINTADAS";150
"240690 LUCRECIA";100
"240700 LUIS GOMES";164
"240710 MACAIBA";361
"240720 MACAU";978
"240725 MAJOR SALES";13
"240730 MARCELINO VIEIRA";202
"240740 MARTINS";171
"240750 MAXARANGUAPE";57
"240760 MESSIAS TARGINO";4
"240770 MONTANHAS";1
"240780 MONTE ALEGRE";4
"240790 MONTE DAS GAMELEIRAS";2
"240800 MOSSORO";3090
"240810 NATAL";13864
"240820 NISIA FLORESTA";56
"240830 NOVA CRUZ";742
"240840 OLHO-D'AGUA DO BORGES";192
"240850 OURO BRANCO";147
"240860 PARANA";103
"240870 PARAU";9
"240880 PARAZINHO";132
"240890 PARELHAS";1437
"240895 RIO DO FOGO";66
"240910 PASSA E FICA";57
"240920 PASSAGEM";10
"240930 PATU";414
"240933 SANTA MARIA";145
"240940 PAU DOS FERROS";3617
"240950 PEDRA GRANDE";266
"240960 PEDRA PRETA";30
"240970 PEDRO AVELINO";589
"240980 PEDRO VELHO";3
"240990 PENDENCIAS";129
"241000 PILOES";7
"241010 POCO BRANCO";102
"241020 PORTALEGRE";117
"241025 PORTO DO MANGUE";99
"241030 SERRA CAIADA";145
"241040 PUREZA";161
"241050 RAFAEL FERNANDES";447
"241060 RAFAEL GODEIRO";8
"241070 RIACHO DA CRUZ";22
"241080 RIACHO DE SANTANA";83
"241090 RIACHUELO";322
"241100 RODOLFO FERNANDES";21
"241105 TIBAU";46
"241110 RUY BARBOSA";40
"241120 SANTA CRUZ";274
"241140 SANTANA DO MATOS";344
"241142 SANTANA DO SERIDO";37
"241150 SANTO ANTONIO";32
"241160 SAO BENTO DO NORTE";39
"241170 SAO BENTO DO TRAIRI";1
"241180 SAO FERNANDO";32
"241190 SAO FRANCISCO DO OESTE";253
"241200 SAO GONCALO DO AMARANTE";913
"241210 SAO JOAO DO SABUGI";166
"241220 SAO JOSE DE MIPIBU";142
"241230 SAO JOSE DO CAMPESTRE";156
"241240 SAO JOSE DO SERIDO";234
"241250 SAO MIGUEL";52
"241255 SAO MIGUEL DO GOSTOSO";67
"241260 SAO PAULO DO POTENGI";209
"241270 SAO PEDRO";34
"241280 SAO RAFAEL";264
"241290 SAO TOME";77
"241300 SAO VICENTE";37
"241310 SENADOR ELOI DE SOUZA";54
"241320 SENADOR GEORGINO AVELINO";12
"241330 SERRA DE SAO BENTO";4
"241335 SERRA DO MEL";175
"241340 SERRA NEGRA DO NORTE";18
"241350 SERRINHA";10
"241355 SERRINHA DOS PINTOS";10
"241360 SEVERIANO MELO";10
"241370 SITIO NOVO";45
"241380 TABOLEIRO GRANDE";20
"241390 TAIPU";296
"241400 TANGARA";455
"241410 TENENTE ANANIAS";84
"241415 TENENTE LAURENTINO CRUZ";15
"241420 TIBAU DO SUL";10
"241430 TIMBAUBA DOS BATISTAS";43
"241440 TOUROS";156
"241445 TRIUNFO POTIGUAR";85
"241450 UMARIZAL";99
"241460 UPANEMA";18
"241470 VARZEA";14
"241475 VENHA-VER";27
"241480 VERA CRUZ";37
"241490 VICOSA";6
"241500 VILA FLOR";20
"250010 AGUA BRANCA";9
"250020 AGUIAR";1
"250030 ALAGOA GRANDE";66
"250040 ALAGOA NOVA";200
"250050 ALAGOINHA";69
"250053 ALCANTIL";10
"250057 ALGODAO DE JANDAIRA";5
"250060 ALHANDRA";371
"250070 SAO JOAO DO RIO DO PEIXE";55
"250073 AMPARO";47
"250077 APARECIDA";199
"250080 ARACAGI";15
"250090 ARARA";213
"250100 ARARUNA";23
"250110 AREIA";287
"250115 AREIA DE BARAUNAS";5
"250120 AREIAL";6
"250130 AROEIRAS";673
"250135 ASSUNCAO";12
"250140 BAIA DA TRAICAO";8
"250150 BANANEIRAS";28
"250153 BARAUNA";21
"250157 BARRA DE SANTANA";26
"250160 BARRA DE SANTA ROSA";76
"250170 BARRA DE SAO MIGUEL";10
"250180 BAYEUX";284
"250190 BELEM";434
"250200 BELEM DO BREJO DO CRUZ";84
"250205 BERNARDINO BATISTA";7
"250210 BOA VENTURA";15
"250215 BOA VISTA";50
"250220 BOM JESUS";13
"250230 BOM SUCESSO";5
"250240 BONITO DE SANTA FE";12
"250250 BOQUEIRAO";54
"250260 IGARACY";6
"250270 BORBOREMA";68
"250280 BREJO DO CRUZ";232
"250290 BREJO DOS SANTOS";186
"250300 CAAPORA";90
"250310 CABACEIRAS";112
"250320 CABEDELO";136
"250330 CACHOEIRA DOS INDIOS";59
"250340 CACIMBA DE AREIA";1
"250350 CACIMBA DE DENTRO";4
"250355 CACIMBAS";27
"250360 CAICARA";14
"250370 CAJAZEIRAS";1385
"250375 CAJAZEIRINHAS";5
"250380 CALDAS BRANDAO";21
"250390 CAMALAU";40
"250400 CAMPINA GRANDE";324
"250403 CAPIM";5
"250407 CARAUBAS";136
"250415 CASSERENGUE";237
"250420 CATINGUEIRA";5
"250430 CATOLE DO ROCHA";585
"250435 CATURITE";13
"250440 CONCEICAO";771
"250450 CONDADO";320
"250460 CONDE";175
"250470 CONGO";8
"250480 COREMAS";33
"250485 COXIXOLA";18
"250490 CRUZ DO ESPIRITO SANTO";229
"250500 CUBATI";11
"250510 CUITE";108
"250520 CUITEGI";23
"250523 CUITE DE MAMANGUAPE";21
"250527 CURRAL DE CIMA";8
"250530 CURRAL VELHO";4
"250535 DAMIAO";11
"250540 DESTERRO";5
"250550 VISTA SERRANA";8
"250560 DIAMANTE";27
"250570 DONA INES";1131
"250580 DUAS ESTRADAS";47
"250590 EMAS";9
"250600 ESPERANCA";224
"250610 FAGUNDES";17
"250620 FREI MARTINHO";29
"250625 GADO BRAVO";9
"250630 GUARABIRA";308
"250640 GURINHEM";47
"250650 GURJAO";88
"250660 IBIARA";3
"250670 IMACULADA";16
"250680 INGA";40
"250690 ITABAIANA";380
"250700 ITAPORANGA";1294
"250710 ITAPOROROCA";5
"250720 ITATUBA";39
"250730 JACARAU";11
"250740 JERICO";51
"250750 JOAO PESSOA";6485
"250760 JUAREZ TAVORA";105
"250770 JUAZEIRINHO";246
"250780 JUNCO DO SERIDO";171
"250790 JURIPIRANGA";308
"250800 JURU";101
"250810 LAGOA";4
"250820 LAGOA DE DENTRO";29
"250830 LAGOA SECA";21
"250840 LASTRO";3
"250855 LOGRADOURO";3
"250860 LUCENA";51
"250870 MAE D'AGUA";87
"250880 MALTA";357
"250890 MAMANGUAPE";67
"250900 MANAIRA";519
"250905 MARCACAO";5
"250910 MARI";16
"250915 MARIZOPOLIS";137
"250920 MASSARANDUBA";28
"250930 MATARACA";3
"250937 MATO GROSSO";3
"250939 MATUREIA";63
"250940 MOGEIRO";911
"250950 MONTADAS";5
"250960 MONTE HOREBE";873
"250970 MONTEIRO";1078
"250980 MULUNGU";24
"250990 NATUBA";17
"251000 NAZAREZINHO";25
"251010 NOVA FLORESTA";13
"251020 NOVA OLINDA";20
"251030 NOVA PALMEIRA";41
"251040 OLHO D'AGUA";9
"251050 OLIVEDOS";6
"251060 OURO VELHO";12
"251065 PARARI";21
"251070 PASSAGEM";13
"251080 PATOS";437
"251090 PAULISTA";176
"251100 PEDRA BRANCA";11
"251110 PEDRA LAVRADA";65
"251120 PEDRAS DE FOGO";36
"251130 PIANCO";699
"251140 PICUI";418
"251150 PILAR";175
"251160 PILOES";46
"251170 PILOEZINHOS";58
"251180 PIRPIRITUBA";79
"251190 PITIMBU";15
"251200 POCINHOS";136
"251203 POCO DANTAS";3
"251207 POCO DE JOSE DE MOURA";20
"251210 POMBAL";35
"251220 PRATA";87
"251230 PRINCESA ISABEL";1125
"251240 PUXINANA";18
"251250 QUEIMADAS";114
"251260 QUIXABA";2
"251270 REMIGIO";168
"251272 PEDRO REGIS";3
"251274 RIACHAO";84
"251275 RIACHAO DO BACAMARTE";1
"251276 RIACHAO DO POCO";2
"251278 RIACHO DE SANTO ANTONIO";7
"251280 RIACHO DOS CAVALOS";691
"251290 RIO TINTO";44
"251300 SALGADINHO";6
"251310 SALGADO DE SAO FELIX";61
"251315 SANTA CECILIA";235
"251320 SANTA CRUZ";43
"251330 SANTA HELENA";28
"251335 SANTA INES";16
"251340 SANTA LUZIA";264
"251350 SANTANA DE MANGUEIRA";4
"251360 SANTANA DOS GARROTES";45
"251365 JOCA CLAUDINO";7
"251370 SANTA RITA";976
"251380 SANTA TERESINHA";27
"251385 SANTO ANDRE";1
"251390 SAO BENTO";382
"251392 SAO BENTINHO";43
"251396 SAO DOMINGOS";9
"251398 SAO FRANCISCO";10
"251400 SAO JOAO DO CARIRI";125
"251410 SAO JOAO DO TIGRE";35
"251430 SAO JOSE DE CAIANA";8
"251440 SAO JOSE DE ESPINHARAS";28
"251445 SAO JOSE DOS RAMOS";36
"251450 SAO JOSE DE PIRANHAS";69
"251455 SAO JOSE DE PRINCESA";105
"251460 SAO JOSE DO BONFIM";27
"251465 SAO JOSE DO BREJO DO CRUZ";14
"251470 SAO JOSE DO SABUGI";145
"251480 SAO JOSE DOS CORDEIROS";3
"251490 SAO MAMEDE";110
"251500 SAO MIGUEL DE TAIPU";23
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";16
"251520 SAO SEBASTIAO DO UMBUZEIRO";261
"251530 SAPE";17
"251540 SAO VICENTE DO SERIDO";10
"251550 SERRA BRANCA";596
"251560 SERRA DA RAIZ";11
"251570 SERRA GRANDE";124
"251580 SERRA REDONDA";37
"251593 SERTAOZINHO";50
"251597 SOBRADO";2
"251600 SOLANEA";15
"251610 SOLEDADE";4
"251615 SOSSEGO";3
"251620 SOUSA";1787
"251630 SUME";8
"251640 TACIMA";7
"251660 TAVARES";12
"251670 TEIXEIRA";226
"251675 TENORIO";3
"251680 TRIUNFO";39
"251690 UIRAUNA";253
"251700 UMBUZEIRO";62
"251710 VARZEA";16
"251720 VIEIROPOLIS";16
"251740 ZABELE";89
"260005 ABREU E LIMA";124
"260010 AFOGADOS DA INGAZEIRA";663
"260020 AFRANIO";2
"260030 AGRESTINA";231
"260040 AGUA PRETA";16
"260050 AGUAS BELAS";71
"260060 ALAGOINHA";534
"260070 ALIANCA";125
"260080 ALTINHO";198
"260090 AMARAJI";53
"260100 ANGELIM";49
"260105 ARACOIABA";352
"260110 ARARIPINA";57
"260120 ARCOVERDE";38
"260130 BARRA DE GUABIRABA";22
"260140 BARREIROS";213
"260150 BELEM DE MARIA";1
"260160 BELEM DE SAO FRANCISCO";56
"260170 BELO JARDIM";1401
"260180 BETANIA";18
"260190 BEZERROS";585
"260200 BODOCO";13
"260210 BOM CONSELHO";533
"260220 BOM JARDIM";81
"260230 BONITO";8
"260240 BREJAO";19
"260250 BREJINHO";8
"260260 BREJO DA MADRE DE DEUS";328
"260270 BUENOS AIRES";78
"260280 BUIQUE";582
"260290 CABO DE SANTO AGOSTINHO";1774
"260300 CABROBO";32
"260310 CACHOEIRINHA";25
"260320 CAETES";526
"260330 CALCADO";34
"260340 CALUMBI";14
"260345 CAMARAGIBE";810
"260350 CAMOCIM DE SAO FELIX";8
"260360 CAMUTANGA";137
"260370 CANHOTINHO";59
"260380 CAPOEIRAS";48
"260390 CARNAIBA";230
"260392 CARNAUBEIRA DA PENHA";6
"260400 CARPINA";1418
"260410 CARUARU";816
"260415 CASINHAS";219
"260420 CATENDE";39
"260430 CEDRO";139
"260440 CHA DE ALEGRIA";12
"260450 CHA GRANDE";67
"260460 CONDADO";988
"260470 CORRENTES";22
"260480 CORTES";4
"260490 CUMARU";20
"260500 CUPIRA";10
"260510 CUSTODIA";11
"260520 ESCADA";351
"260530 EXU";63
"260540 FEIRA NOVA";78
"260545 FERNANDO DE NORONHA";180
"260550 FERREIROS";15
"260560 FLORES";51
"260570 FLORESTA";24
"260580 FREI MIGUELINHO";59
"260590 GAMELEIRA";68
"260600 GARANHUNS";2807
"260610 GLORIA DO GOITA";51
"260620 GOIANA";3318
"260630 GRANITO";11
"260640 GRAVATA";703
"260650 IATI";119
"260660 IBIMIRIM";13
"260670 IBIRAJUBA";2
"260680 IGARASSU";286
"260690 IGUARACY";49
"260700 INAJA";20
"260710 INGAZEIRA";17
"260720 IPOJUCA";374
"260730 IPUBI";36
"260740 ITACURUBA";37
"260750 ITAIBA";214
"260760 ILHA DE ITAMARACA";422
"260765 ITAMBE";687
"260770 ITAPETIM";96
"260775 ITAPISSUMA";56
"260780 ITAQUITINGA";51
"260790 JABOATAO DOS GUARARAPES";4184
"260795 JAQUEIRA";87
"260800 JATAUBA";598
"260805 JATOBA";18
"260810 JOAO ALFREDO";674
"260820 JOAQUIM NABUCO";16
"260825 JUCATI";170
"260830 JUPI";94
"260840 JUREMA";39
"260845 LAGOA DO CARRO";342
"260850 LAGOA DE ITAENGA";26
"260860 LAGOA DO OURO";5
"260870 LAGOA DOS GATOS";4
"260875 LAGOA GRANDE";202
"260880 LAJEDO";122
"260890 LIMOEIRO";225
"260900 MACAPARANA";28
"260910 MACHADOS";11
"260915 MANARI";38
"260920 MARAIAL";34
"260930 MIRANDIBA";89
"260940 MORENO";986
"260950 NAZARE DA MATA";19
"260960 OLINDA";1802
"260970 OROBO";255
"260980 OROCO";3
"260990 OURICURI";14
"261000 PALMARES";226
"261010 PALMEIRINA";21
"261020 PANELAS";67
"261030 PARANATAMA";42
"261040 PARNAMIRIM";15
"261050 PASSIRA";49
"261060 PAUDALHO";58
"261070 PAULISTA";1187
"261080 PEDRA";28
"261090 PESQUEIRA";892
"261100 PETROLANDIA";83
"261110 PETROLINA";362
"261120 POCAO";708
"261130 POMBOS";173
"261140 PRIMAVERA";40
"261150 QUIPAPA";113
"261153 QUIXABA";1
"261160 RECIFE";15151
"261170 RIACHO DAS ALMAS";22
"261180 RIBEIRAO";109
"261190 RIO FORMOSO";293
"261200 SAIRE";1
"261210 SALGADINHO";5
"261220 SALGUEIRO";288
"261230 SALOA";47
"261240 SANHARO";262
"261245 SANTA CRUZ";1
"261247 SANTA CRUZ DA BAIXA VERDE";79
"261250 SANTA CRUZ DO CAPIBARIBE";35
"261255 SANTA FILOMENA";11
"261260 SANTA MARIA DA BOA VISTA";3
"261270 SANTA MARIA DO CAMBUCA";14
"261280 SANTA TEREZINHA";244
"261290 SAO BENEDITO DO SUL";6
"261300 SAO BENTO DO UNA";32
"261310 SAO CAITANO";22
"261320 SAO JOAO";398
"261330 SAO JOAQUIM DO MONTE";74
"261340 SAO JOSE DA COROA GRANDE";71
"261350 SAO JOSE DO BELMONTE";21
"261370 SAO LOURENCO DA MATA";1110
"261380 SAO VICENTE FERRER";40
"261390 SERRA TALHADA";213
"261400 SERRITA";54
"261410 SERTANIA";849
"261420 SIRINHAEM";401
"261430 MOREILANDIA";1
"261440 SOLIDAO";37
"261450 SURUBIM";47
"261460 TABIRA";113
"261470 TACAIMBO";4
"261480 TACARATU";46
"261485 TAMANDARE";53
"261500 TAQUARITINGA DO NORTE";35
"261510 TEREZINHA";1
"261520 TERRA NOVA";4
"261530 TIMBAUBA";819
"261540 TORITAMA";9
"261550 TRACUNHAEM";700
"261560 TRINDADE";8
"261570 TRIUNFO";95
"261580 TUPANATINGA";259
"261590 TUPARETAMA";7
"261600 VENTUROSA";21
"261610 VERDEJANTE";12
"261618 VERTENTE DO LERIO";210
"261620 VERTENTES";145
"261630 VICENCIA";247
"261640 VITORIA DE SANTO ANTAO";1465
"261650 XEXEU";24
"270010 AGUA BRANCA";24
"270020 ANADIA";10
"270030 ARAPIRACA";5151
"270040 ATALAIA";44
"270050 BARRA DE SANTO ANTONIO";18
"270060 BARRA DE SAO MIGUEL";60
"270070 BATALHA";8
"270080 BELEM";20
"270090 BELO MONTE";8
"270100 BOCA DA MATA";50
"270110 BRANQUINHA";4
"270120 CACIMBINHAS";6
"270130 CAJUEIRO";18
"270135 CAMPESTRE";13
"270140 CAMPO ALEGRE";60
"270150 CAMPO GRANDE";42
"270160 CANAPI";8
"270170 CAPELA";2
"270180 CARNEIROS";138
"270190 CHA PRETA";2
"270200 COITE DO NOIA";103
"270210 COLONIA LEOPOLDINA";108
"270220 COQUEIRO SECO";54
"270230 CORURIPE";9
"270235 CRAIBAS";184
"270240 DELMIRO GOUVEIA";120
"270250 DOIS RIACHOS";19
"270255 ESTRELA DE ALAGOAS";71
"270260 FEIRA GRANDE";268
"270280 FLEXEIRAS";2
"270290 GIRAU DO PONCIANO";281
"270300 IBATEGUARA";3
"270310 IGACI";109
"270320 IGREJA NOVA";134
"270330 INHAPI";85
"270340 JACARE DOS HOMENS";1
"270350 JACUIPE";2
"270360 JAPARATINGA";8
"270370 JARAMATAIA";20
"270375 JEQUIA DA PRAIA";2
"270380 JOAQUIM GOMES";12
"270390 JUNDIA";2
"270400 JUNQUEIRO";327
"270410 LAGOA DA CANOA";50
"270420 LIMOEIRO DE ANADIA";133
"270430 MACEIO";5554
"270450 MARAGOGI";251
"270460 MARAVILHA";29
"270470 MARECHAL DEODORO";325
"270480 MARIBONDO";76
"270490 MAR VERMELHO";3
"270500 MATA GRANDE";585
"270510 MATRIZ DE CAMARAGIBE";44
"270520 MESSIAS";43
"270530 MINADOR DO NEGRAO";8
"270540 MONTEIROPOLIS";39
"270550 MURICI";4
"270560 NOVO LINO";19
"270570 OLHO D'AGUA DAS FLORES";16
"270580 OLHO D'AGUA DO CASADO";11
"270590 OLHO D'AGUA GRANDE";18
"270600 OLIVENCA";167
"270610 OURO BRANCO";53
"270620 PALESTINA";13
"270630 PALMEIRA DOS INDIOS";394
"270640 PAO DE ACUCAR";27
"270642 PARICONHA";13
"270644 PARIPUEIRA";18
"270660 PAULO JACINTO";2
"270670 PENEDO";526
"270680 PIACABUCU";65
"270690 PILAR";120
"270700 PINDOBA";4
"270710 PIRANHAS";10
"270720 POCO DAS TRINCHEIRAS";129
"270730 PORTO CALVO";2
"270740 PORTO DE PEDRAS";1
"270750 PORTO REAL DO COLEGIO";86
"270760 QUEBRANGULO";1
"270770 RIO LARGO";994
"270780 ROTEIRO";129
"270790 SANTA LUZIA DO NORTE";8
"270800 SANTANA DO IPANEMA";754
"270810 SANTANA DO MUNDAU";7
"270820 SAO BRAS";22
"270830 SAO JOSE DA LAJE";24
"270840 SAO JOSE DA TAPERA";6
"270850 SAO LUIS DO QUITUNDE";5
"270860 SAO MIGUEL DOS CAMPOS";59
"270870 SAO MIGUEL DOS MILAGRES";30
"270880 SAO SEBASTIAO";60
"270890 SATUBA";17
"270895 SENADOR RUI PALMEIRA";37
"270900 TANQUE D'ARCA";78
"270910 TAQUARANA";122
"270915 TEOTONIO VILELA";105
"270920 TRAIPU";107
"270930 UNIAO DOS PALMARES";432
"270940 VICOSA";9
"280010 AMPARO DE SAO FRANCISCO";7
"280020 AQUIDABA";4
"280030 ARACAJU";802
"280040 ARAUA";4
"280050 AREIA BRANCA";16
"280060 BARRA DOS COQUEIROS";60
"280067 BOQUIM";5
"280070 BREJO GRANDE";1
"280100 CAMPO DO BRITO";9
"280110 CANHOBA";17
"280120 CANINDE DE SAO FRANCISCO";2
"280130 CAPELA";1
"280140 CARIRA";2
"280150 CARMOPOLIS";6
"280160 CEDRO DE SAO JOAO";31
"280170 CRISTINAPOLIS";2
"280200 DIVINA PASTORA";2
"280210 ESTANCIA";57
"280220 FEIRA NOVA";2
"280240 GARARU";3
"280250 GENERAL MAYNARD";2
"280260 GRACHO CARDOSO";1
"280270 ILHA DAS FLORES";4
"280280 INDIAROBA";49
"280290 ITABAIANA";64
"280300 ITABAIANINHA";511
"280310 ITABI";4
"280320 ITAPORANGA D'AJUDA";37
"280330 JAPARATUBA";4
"280340 JAPOATA";49
"280350 LAGARTO";22
"280360 LARANJEIRAS";11
"280370 MACAMBIRA";5
"280380 MALHADA DOS BOIS";15
"280390 MALHADOR";5
"280400 MARUIM";2
"280410 MOITA BONITA";3
"280420 MONTE ALEGRE DE SERGIPE";4
"280430 MURIBECA";13
"280440 NEOPOLIS";19
"280445 NOSSA SENHORA APARECIDA";3
"280450 NOSSA SENHORA DA GLORIA";19
"280460 NOSSA SENHORA DAS DORES";3
"280470 NOSSA SENHORA DE LOURDES";162
"280480 NOSSA SENHORA DO SOCORRO";191
"280490 PACATUBA";21
"280500 PEDRA MOLE";88
"280510 PEDRINHAS";15
"280520 PINHAO";10
"280530 PIRAMBU";12
"280540 POCO REDONDO";5
"280550 POCO VERDE";23
"280560 PORTO DA FOLHA";2
"280570 PROPRIA";30
"280580 RIACHAO DO DANTAS";19
"280590 RIACHUELO";3
"280600 RIBEIROPOLIS";5
"280610 ROSARIO DO CATETE";4
"280620 SALGADO";34
"280630 SANTA LUZIA DO ITANHY";44
"280640 SANTANA DO SAO FRANCISCO";1
"280650 SANTA ROSA DE LIMA";3
"280660 SANTO AMARO DAS BROTAS";11
"280670 SAO CRISTOVAO";186
"280680 SAO DOMINGOS";1
"280690 SAO FRANCISCO";15
"280710 SIMAO DIAS";23
"280720 SIRIRI";2
"280730 TELHA";22
"280740 TOBIAS BARRETO";570
"280750 TOMAR DO GERU";7
"280760 UMBAUBA";127
"290010 ABAIRA";1
"290020 ABARE";1
"290035 ADUSTINA";71
"290040 AGUA FRIA";3
"290050 ERICO CARDOSO";5
"290060 AIQUARA";9
"290070 ALAGOINHAS";24
"290080 ALCOBACA";316
"290090 ALMADINA";54
"290100 AMARGOSA";19
"290110 AMELIA RODRIGUES";1
"290115 AMERICA DOURADA";188
"290120 ANAGE";39
"290130 ANDARAI";10
"290135 ANDORINHA";73
"290140 ANGICAL";7
"290150 ANGUERA";9
"290160 ANTAS";351
"290170 ANTONIO CARDOSO";1
"290180 ANTONIO GONCALVES";49
"290190 APORA";1
"290195 APUAREMA";12
"290200 ARACATU";21
"290210 ARACI";7
"290225 ARATACA";44
"290230 ARATUIPE";1
"290240 AURELINO LEAL";27
"290250 BAIANOPOLIS";1
"290260 BAIXA GRANDE";67
"290265 BANZAE";7
"290270 BARRA";19
"290280 BARRA DA ESTIVA";12
"290290 BARRA DO CHOCA";13
"290300 BARRA DO MENDES";1
"290310 BARRA DO ROCHA";10
"290320 BARREIRAS";207
"290323 BARRO ALTO";6
"290327 BARROCAS";2
"290330 BARRO PRETO";304
"290340 BELMONTE";342
"290350 BELO CAMPO";95
"290370 BOA NOVA";30
"290380 BOA VISTA DO TUPIM";162
"290390 BOM JESUS DA LAPA";23
"290395 BOM JESUS DA SERRA";2
"290400 BONINAL";15
"290405 BONITO";31
"290410 BOQUIRA";36
"290420 BOTUPORA";26
"290430 BREJOES";1
"290440 BREJOLANDIA";7
"290450 BROTAS DE MACAUBAS";8
"290460 BRUMADO";38
"290470 BUERAREMA";996
"290475 BURITIRAMA";7
"290480 CAATIBA";42
