Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2018
"Município de residência";"Todos_os_casos"
"312770 GOVERNADOR VALADARES";13
"312780 GRAO MOGOL";1
"312825 GUARACIAMA";8
"312880 GUIDOVAL";1
"312920 HELIODORA";1
"312930 IAPU";1
"313130 IPATINGA";97
"313170 ITABIRA";2
"313190 ITABIRITO";1
"313240 ITAJUBA";1
"313340 ITAPAGIPE";1
"313375 ITAU DE MINAS";1
"313380 ITAUNA";3
"313420 ITUIUTABA";27
"313440 ITURAMA";1
"313460 JABOTICATUBAS";1
"313490 JACUTINGA";1
"313510 JANAUBA";49
"313520 JANUARIA";2
"313535 JAPONVAR";1
"313580 JEQUITINHONHA";1
"313670 JUIZ DE FORA";18
"313720 LAGOA DA PRATA";2
"313740 LAGOA DOURADA";1
"313810 LASSANCE";3
"313840 LEOPOLDINA";1
"313880 LUZ";2
"313940 MANHUACU";1
"314070 MATEUS LEME";2
"314090 MATIPO";1
"314100 MATO VERDE";4
"314110 MATOZINHOS";1
"314140 MEDINA";1
"314200 MIRABELA";7
"314220 MIRAI";1
"314270 MONTALVANIA";5
"314290 MONTE AZUL";1
"314320 MONTE SANTO DE MINAS";1
"314330 MONTES CLAROS";111
"314390 MURIAE";2
"314480 NOVA LIMA";2
"314520 NOVA SERRANA";7
"314545 OLHOS-D'AGUA";1
"314560 OLIVEIRA";1
"314630 PADRE PARAISO";1
"314690 PAPAGAIOS";1
"314710 PARA DE MINAS";1
"314740 PARAOPEBA";1
"314760 PASSA QUATRO";1
"314790 PASSOS";9
"314800 PATOS DE MINAS";1
"314810 PATROCINIO";4
"314870 PEDRA AZUL";1
"314910 PEDRALVA";1
"314930 PEDRO LEOPOLDO";3
"314960 PEQUI";4
"314980 PERDIZES";1
"315120 PIRAPORA";1
"315140 PITANGUI";1
"315150 PIUMHI";6
"315180 POCOS DE CALDAS";4
"315200 POMPEU";1
"315213 PONTO CHIQUE";1
"315280 PRATA";7
"315430 RESPLENDOR";3
"315450 RIACHO DOS MACHADOS";1
"315460 RIBEIRAO DAS NEVES";23
"315530 RIO MANSO";1
"315670 SABARA";3
"315780 SANTA LUZIA";7
"315890 SANTANA DO MANHUACU";1
"315895 SANTANA DO PARAISO";12
"315980 SANTA VITORIA";1
"316040 SANTO ANTONIO DO MONTE";1
"316100 SAO DOMINGOS DO PRATA";1
"316110 SAO FRANCISCO";4
"316140 SAO FRANCISCO DO GLORIA";1
"316150 SAO GERALDO";8
"316160 SAO GERALDO DA PIEDADE";1
"316180 SAO GONCALO DO PARA";2
"316190 SAO GONCALO DO RIO ABAIXO";1
"316240 SAO JOAO DA PONTE";3
"316265 SAO JOAO DO PACUI";1
"316292 SAO JOAQUIM DE BICAS";1
"316300 SAO JOSE DA SAFIRA";2
"316390 SAO PEDRO DA UNIAO";1
"316470 SAO SEBASTIAO DO PARAISO";2
"316500 SAO TIAGO";1
"316540 SAPUCAI-MIRIM";1
"316690 SERRANIA";3
"316720 SETE LAGOAS";24
"316870 TIMOTEO";18
"316900 TOCANTINS";1
"316940 TRES PONTAS";8
"316990 UBA";40
"317010 UBERABA";24
"317020 UBERLANDIA";74
"317040 UNAI";3
"317070 VARGINHA";3
"317120 VESPASIANO";5
"317160 VIRGEM DA LAPA";2
"317200 VISCONDE DO RIO BRANCO";13
"320010 AFONSO CLAUDIO";58
"320020 ALEGRE";3
"320030 ALFREDO CHAVES";10
"320040 ANCHIETA";1
"320060 ARACRUZ";10
"320080 BAIXO GUANDU";5
"320090 BARRA DE SAO FRANCISCO";1
"320110 BOM JESUS DO NORTE";4
"320120 CACHOEIRO DE ITAPEMIRIM";42
"320130 CARIACICA";52
"320150 COLATINA";10
"320160 CONCEICAO DA BARRA";2
"320170 CONCEICAO DO CASTELO";1
"320190 DOMINGOS MARTINS";7
"320210 ECOPORANGA";2
"320220 FUNDAO";2
"320230 GUACUI";3
"320240 GUARAPARI";37
"320245 IBATIBA";1
"320250 IBIRACU";5
"320260 ICONHA";5
"320280 ITAPEMIRIM";5
"320290 ITARANA";3
"320300 IUNA";1
"320305 JAGUARE";2
"320313 JOAO NEIVA";4
"320316 LARANJA DA TERRA";18
"320320 LINHARES";8
"320332 MARATAIZES";6
"320334 MARECHAL FLORIANO";13
"320335 MARILANDIA";2
"320340 MIMOSO DO SUL";1
"320370 MUNIZ FREIRE";1
"320380 MUQUI";1
"320390 NOVA VENECIA";7
"320405 PEDRO CANARIO";3
"320430 PRESIDENTE KENNEDY";2
"320435 RIO BANANAL";3
"320440 RIO NOVO DO SUL";1
"320450 SANTA LEOPOLDINA";1
"320455 SANTA MARIA DE JETIBA";17
"320460 SANTA TERESA";7
"320490 SAO MATEUS";14
"320500 SERRA";65
"320501 SOORETAMA";3
"320506 VENDA NOVA DO IMIGRANTE";5
"320510 VIANA";6
"320515 VILA PAVAO";11
"320517 VILA VALERIO";3
"320520 VILA VELHA";62
"320530 VITORIA";55
"330010 ANGRA DOS REIS";23
"330020 ARARUAMA";10
"330023 ARMACAO DOS BUZIOS";3
"330025 ARRAIAL DO CABO";2
"330030 BARRA DO PIRAI";2
"330040 BARRA MANSA";9
"330045 BELFORD ROXO";114
"330050 BOM JARDIM";1
"330070 CABO FRIO";8
"330080 CACHOEIRAS DE MACACU";9
"330100 CAMPOS DOS GOYTACAZES";4
"330130 CASIMIRO DE ABREU";1
"330140 CONCEICAO DE MACABU";1
"330170 DUQUE DE CAXIAS";344
"330185 GUAPIMIRIM";4
"330187 IGUABA GRANDE";4
"330190 ITABORAI";105
"330205 ITALVA";41
"330225 ITATIAIA";1
"330227 JAPERI";5
"330240 MACAE";16
"330250 MAGE";31
"330270 MARICA";295
"330285 MESQUITA";1
"330320 NILOPOLIS";1
"330330 NITEROI";357
"330340 NOVA FRIBURGO";13
"330350 NOVA IGUACU";142
"330380 PARATY";5
"330390 PETROPOLIS";2
"330400 PIRAI";1
"330410 PORCIUNCULA";1
"330411 PORTO REAL";1
"330414 QUEIMADOS";10
"330415 QUISSAMA";2
"330420 RESENDE";5
"330430 RIO BONITO";4
"330452 RIO DAS OSTRAS";28
"330455 RIO DE JANEIRO";625
"330480 SAO FIDELIS";3
"330490 SAO GONCALO";1875
"330500 SAO JOAO DA BARRA";4
"330510 SAO JOAO DE MERITI";22
"330520 SAO PEDRO DA ALDEIA";1
"330540 SAPUCAIA";2
"330550 SAQUAREMA";70
"330560 SILVA JARDIM";1
"330575 TANGUA";9
"330580 TERESOPOLIS";5
"330590 TRAJANO DE MORAES";1
"330600 TRES RIOS";2
"330630 VOLTA REDONDA";8
" MUNICIPIO IGNORADO - SP";2
"350020 ADOLFO";3
"350100 ALTINOPOLIS";1
"350110 ALTO ALEGRE";1
"350130 ALVARES MACHADO";1
"350160 AMERICANA";2
"350180 AMERICO DE CAMPOS";1
"350210 ANDRADINA";3
"350280 ARACATUBA";18
"350300 ARAMINA";1
"350320 ARARAQUARA";12
"350330 ARARAS";1
"350350 AREIAS";1
"350370 ARIRANHA";1
"350380 ARTUR NOGUEIRA";1
"350400 ASSIS";1
"350420 AURIFLAMA";1
"350460 BADY BASSITT";5
"350480 BALSAMO";1
"350550 BARRETOS";19
"350560 BARRINHA";6
"350570 BARUERI";3
"350590 BATATAIS";1
"350610 BEBEDOURO";2
"350635 BERTIOGA";5
"350650 BIRIGUI";3
"350750 BOTUCATU";2
"350760 BRAGANCA PAULISTA";1
"350780 BRODOWSKI";2
"350810 BURITAMA";2
"350850 CACAPAVA";1
"350860 CACHOEIRA PAULISTA";1
"350950 CAMPINAS";77
"350990 CANANEIA";1
"351020 CAPAO BONITO";2
"351060 CARAPICUIBA";2
"351070 CARDOSO";1
"351100 CASTILHO";1
"351110 CATANDUVA";5
"351130 CEDRAL";4
"351210 COLOMBIA";1
"351240 CORDEIROPOLIS";5
"351290 COSMORAMA";1
"351300 COTIA";2
"351340 CRUZEIRO";8
"351350 CUBATAO";15
"351370 DESCALVADO";1
"351380 DIADEMA";1
"351480 ELDORADO";2
"351519 ESPIRITO SANTO DO TURVO";1
"351520 ESTRELA D'OESTE";1
"351550 FERNANDOPOLIS";4
"351570 FERRAZ DE VASCONCELOS";1
"351620 FRANCA";2
"351660 GALIA";1
"351690 GENERAL SALGADO";1
"351740 GUAIRA";1
"351750 GUAPIACU";1
"351770 GUARA";1
"351820 GUARARAPES";3
"351870 GUARUJA";16
"351880 GUARULHOS";19
"351907 HORTOLANDIA";3
"351940 IBIRA";3
"351960 IBITINGA";4
"352010 IGARAPAVA";1
"352030 IGUAPE";1
"352042 ILHA COMPRIDA";1
"352050 INDAIATUBA";5
"352060 INDIANA";1
"352070 INDIAPORA";3
"352115 IPIGUA";5
"352150 IRAPUA";1
"352190 ITAJOBI";4
"352210 ITANHAEM";3
"352220 ITAPECERICA DA SERRA";5
"352230 ITAPETININGA";1
"352250 ITAPEVI";1
"352310 ITAQUAQUECETUBA";3
"352330 ITARIRI";5
"352370 ITIRAPUA";1
"352410 ITUVERAVA";2
"352440 JACAREI";3
"352450 JACI";4
"352470 JAGUARIUNA";2
"352480 JALES";1
"352500 JANDIRA";2
"352510 JARDINOPOLIS";1
"352520 JARINU";1
"352570 JOSE BONIFACIO";3
"352590 JUNDIAI";5
"352620 JUQUITIBA";2
"352670 LEME";1
"352690 LIMEIRA";6
"352720 LORENA";2
"352730 LOUVEIRA";1
"352760 LUIS ANTONIO";1
"352810 MACAUBAL";1
"352820 MACEDONIA";1
"352850 MAIRIPORA";1
"352930 MATAO";3
"352940 MAUA";6
"352950 MENDONCA";4
"352970 MIGUELOPOLIS";1
"352990 MIRACATU";1
"353000 MIRA ESTRELA";2
"353030 MIRASSOL";10
"353040 MIRASSOLANDIA";1
"353050 MOCOCA";10
"353060 MOGI DAS CRUZES";2
"353070 MOGI GUACU";16
"353080 MOGI MIRIM";3
"353110 MONGAGUA";2
"353140 MONTE APRAZIVEL";1
"353240 NAZARE PAULISTA";1
"353250 NEVES PAULISTA";3
"353280 NOVA ALIANCA";1
"353290 NOVA EUROPA";1
"353300 NOVA GRANADA";2
"353320 NOVA INDEPENDENCIA";1
"353390 OLIMPIA";5
"353420 ORINDIUVA";1
"353430 ORLANDIA";4
"353440 OSASCO";10
"353500 PALESTINA";3
"353520 PALMEIRA D'OESTE";1
"353550 PARAGUACU PAULISTA";3
"353620 PARIQUERA-ACU";6
"353630 PATROCINIO PAULISTA";1
"353650 PAULINIA";14
"353660 PAULO DE FARIA";1
"353710 PEDREIRA";1
"353730 PENAPOLIS";4
"353740 PEREIRA BARRETO";2
"353750 PEREIRAS";1
"353800 PINDAMONHANGABA";6
"353810 PINDORAMA";2
"353870 PIRACICABA";31
"353930 PIRASSUNUNGA";4
"353950 PITANGUEIRAS";22
"353980 POA";1
"353990 POLONI";1
"354020 PONTAL";1
"354075 POTIM";2
"354080 POTIRENDABA";3
"354100 PRAIA GRANDE";24
"354120 PRESIDENTE BERNARDES";1
"354140 PRESIDENTE PRUDENTE";7
"354260 REGISTRO";1
"354320 RIBEIRAO DO SUL";1
"354330 RIBEIRAO PIRES";2
"354340 RIBEIRAO PRETO";58
"354370 RINCAO";1
"354390 RIO CLARO";58
"354410 RIO GRANDE DA SERRA";2
"354520 SALTO";1
"354580 SANTA BARBARA D'OESTE";2
"354630 SANTA CRUZ DAS PALMEIRAS";1
"354650 SANTA ERNESTINA";1
"354670 SANTA GERTRUDES";2
"354730 SANTANA DE PARNAIBA";6
"354760 SANTA ROSA DE VITERBO";1
"354780 SANTO ANDRE";6
"354800 SANTO ANTONIO DE POSSE";5
"354850 SANTOS";18
"354870 SAO BERNARDO DO CAMPO";5
"354880 SAO CAETANO DO SUL";7
"354890 SAO CARLOS";1
"354940 SAO JOAQUIM DA BARRA";3
"354970 SAO JOSE DO RIO PARDO";1
"354980 SAO JOSE DO RIO PRETO";281
"354990 SAO JOSE DOS CAMPOS";30
"355000 SAO LUIS DO PARAITINGA";1
"355030 SAO PAULO";200
"355070 SAO SEBASTIAO";1
"355090 SAO SIMAO";2
"355100 SAO VICENTE";10
"355160 SERRA NEGRA";1
"355170 SERTAOZINHO";8
"355220 SOROCABA";15
"355240 SUMARE";13
"355250 SUZANO";5
"355270 TABATINGA";1
"355340 TANABI";1
"355350 TAPIRAI";1
"355370 TAQUARITINGA";6
"355400 TATUI";1
"355410 TAUBATE";35
"355480 TREMEMBE";3
"355490 TRES FRONTEIRAS";1
"355500 TUPA";1
"355520 TURIUBA";1
"355535 UBARANA";1
"355540 UBATUBA";7
"355560 UCHOA";6
"355600 URUPES";2
"355610 VALENTIM GENTIL";6
"355620 VALINHOS";1
"355630 VALPARAISO";1
"355645 VARGEM GRANDE PAULISTA";2
"355680 VIRADOURO";1
"355700 VOTORANTIM";1
"355710 VOTUPORANGA";4
"410060 ALTO PARANA";3
"410275 BELA VISTA DA CAROBA";1
"410345 CAFELANDIA";1
"410370 CAMBE";2
"410460 CAPITAO LEONIDAS MARQUES";1
"410480 CASCAVEL";41
"410490 CASTRO";1
"410530 CEU AZUL";1
"410580 COLOMBO";1
"410630 CORBELIA";1
"410690 CURITIBA";13
"410710 DIAMANTE DO NORTE";1
"410715 DIAMANTE D'OESTE";1
"410720 DOIS VIZINHOS";1
"410830 FOZ DO IGUACU";21
"410840 FRANCISCO BELTRAO";2
"410860 GOIOERE";1
"410920 GUARACI";1
"411125 ITAPERUCU";1
"411130 ITAUNA DO SUL";4
"411180 JACAREZINHO";1
"411190 JAGUAPITA";8
"411330 LARANJEIRAS DO SUL";2
"411370 LONDRINA";3
"411380 LUPIONOPOLIS";1
"411500 MARILENA";17
"411520 MARINGA";6
"411580 MEDIANEIRA";3
"411605 MISSAL";1
"411690 NOVA ESPERANCA";1
"411770 PALMEIRA";1
"411790 PALOTINA";1
"411840 PARANAVAI";17
"411845 PATO BRAGADO";4
"411930 PINHAO";2
"411990 PONTA GROSSA";1
"412070 QUATIGUA";1
"412550 SAO JOSE DOS PINHAIS";13
"412570 SAO MIGUEL DO IGUACU";1
"412625 SARANDI";2
"412660 SIQUEIRA CAMPOS";6
"412770 TOLEDO";3
"412785 TRES BARRAS DO PARANA";1
"420020 AGROLANDIA";1
"420140 ARARANGUA";1
"420200 BALNEARIO CAMBORIU";1
"420240 BLUMENAU";1
"420290 BRUSQUE";1
"420310 CAIBI";1
"420320 CAMBORIU";1
"420330 CAMPO ALEGRE";1
"420420 CHAPECO";3
"420460 CRICIUMA";1
"420470 CUNHA PORA";4
"420540 FLORIANOPOLIS";28
"420570 GAROPABA";1
"420640 GUARACIABA";4
"420665 GUATAMBU";1
"420700 ICARA";1
"420820 ITAJAI";4
"420890 JARAGUA DO SUL";1
"420910 JOINVILLE";1
"421020 MAJOR GERCINO";1
"421050 MARAVILHA";1
"421190 PALHOCA";4
"421210 PALMITOS";1
"421310 PIRATUBA";1
"421370 POUSO REDONDO";1
"421660 SAO JOSE";5
"421720 SAO MIGUEL DO OESTE";15
"421750 SEARA";1
"421820 TIMBO";1
"421870 TUBARAO";1
"421935 VITOR MEIRELES";1
"430040 ALEGRETE";2
"430060 ALVORADA";9
"430163 BALNEARIO PINHAL";1
"430190 BARRA DO RIBEIRO";1
"430210 BENTO GONCALVES";1
"430310 CACHOEIRINHA";1
"430350 CAMAQUA";2
"430380 CAMPINAS DO SUL";1
"430390 CAMPO BOM";1
"430440 CANELA";2
"430460 CANOAS";8
"430470 CARAZINHO";2
"430510 CAXIAS DO SUL";2
"430535 CHARQUEADAS";2
"430613 CRUZALTENSE";1
"430673 DOUTOR MAURICIO CARDOSO";1
"430690 ENCRUZILHADA DO SUL";1
"430845 FORTALEZA DOS VALOS";1
"430920 GRAVATAI";2
"430930 GUAIBA";6
"430940 GUAPORE";2
"431000 IBIRUBA";1
"431010 IGREJINHA";1
"431020 IJUI";3
"431130 LAGOA VERMELHA";1
"431240 MONTENEGRO";1
"431340 NOVO HAMBURGO";5
"431350 OSORIO";1
"431390 PANAMBI";2
"431440 PELOTAS";1
"431490 PORTO ALEGRE";43
"431670 SANTA BARBARA DO SUL";1
"431690 SANTA MARIA";3
"431740 SANTIAGO";2
"431750 SANTO ANGELO";1
"431842 SAO JOAO DA URTIGA";1
"431870 SAO LEOPOLDO";2
"431950 SAO SEBASTIAO DO CAI";1
"431990 SAPIRANGA";2
"432000 SAPUCAIA DO SUL";1
"432032 SENADOR SALGADO FILHO";1
"432150 TORRES";1
"432160 TRAMANDAI";2
"432200 TRIUNFO";2
"432230 TUPARENDI";1
"432300 VIAMAO";4
"432380 XANGRI-LA";1
"500060 AMAMBAI";5
"500110 AQUIDAUANA";5
"500124 ARAL MOREIRA";1
"500150 BANDEIRANTES";1
"500210 BELA VISTA";2
"500220 BONITO";1
"500240 CAARAPO";5
"500270 CAMPO GRANDE";216
"500290 CASSILANDIA";3
"500295 CHAPADAO DO SUL";3
"500320 CORUMBA";22
"500325 COSTA RICA";3
"500345 DEODAPOLIS";7
"500370 DOURADOS";1
"500375 ELDORADO";9
"500400 GLORIA DE DOURADOS";2
"500470 IVINHEMA";5
"500490 JARAGUARI";1
"500500 JARDIM";1
"500540 MARACAJU";9
"500570 NAVIRAI";1
"500580 NIOAQUE";1
"500600 NOVA ALVORADA DO SUL";4
"500620 NOVA ANDRADINA";2
"500640 PEDRO GOMES";1
"500660 PONTA PORA";7
"500690 PORTO MURTINHO";1
"500710 RIBAS DO RIO PARDO";3
"500740 RIO VERDE DE MATO GROSSO";11
"500769 SAO GABRIEL DO OESTE";1
"500790 SIDROLANDIA";1
"500793 SONORA";4
"500800 TERENOS";3
"500830 TRES LAGOAS";14
"500840 VICENTINA";2
"510020 AGUA BOA";9
"510030 ALTO ARAGUAIA";2
"510050 ALTO PARAGUAI";2
"510060 ALTO TAQUARI";11
"510125 ARAPUTANGA";5
"510130 ARENAPOLIS";13
"510170 BARRA DO BUGRES";74
"510180 BARRA DO GARCAS";9
"510190 BRASNORTE";2
"510250 CACERES";54
"510263 CAMPO NOVO DO PARECIS";144
"510267 CAMPO VERDE";3
"510268 CAMPOS DE JULIO";1
"510270 CANARANA";2
"510285 CASTANHEIRA";1
"510300 CHAPADA DOS GUIMARAES";7
"510305 CLAUDIA";3
"510335 CONFRESA";4
"510340 CUIABA";250
"510350 DIAMANTINO";6
"510360 DOM AQUINO";1
"510385 GAUCHA DO NORTE";1
"510390 GENERAL CARNEIRO";2
"510420 GUIRATINGA";2
"510450 INDIAVAI";2
"510460 ITIQUIRA";1
"510480 JACIARA";12
"510510 JUARA";2
"510525 LUCAS DO RIO VERDE";22
"510560 MATUPA";3
"510590 NOBRES";1
"510600 NORTELANDIA";44
"510610 NOSSA SENHORA DO LIVRAMENTO";2
"510618 NOVA LACERDA";2
"510622 NOVA MUTUM";5
"510623 NOVA OLIMPIA";1
"510625 NOVA XAVANTINA";2
"510628 NOVO SAO JOAQUIM";2
"510630 PARANATINGA";1
"510637 PEDRA PRETA";6
"510642 PEIXOTO DE AZEVEDO";2
"510645 PLANALTO DA SERRA";1
"510650 POCONE";57
"510665 PONTAL DO ARAGUAIA";2
"510675 PONTES E LACERDA";2
"510685 PORTO ESTRELA";3
"510704 PRIMAVERA DO LESTE";20
"510706 QUERENCIA";1
"510710 SAO JOSE DOS QUATRO MARCOS";2
"510718 RIBEIRAO CASCALHEIRA";1
"510719 RIBEIRAOZINHO";2
"510730 SAO JOSE DO RIO CLARO";3
"510760 RONDONOPOLIS";42
"510770 ROSARIO OESTE";22
"510787 SAPEZAL";4
"510790 SINOP";30
"510792 SORRISO";12
"510794 TABAPORA";1
"510795 TANGARA DA SERRA";44
"510810 TESOURO";1
"510840 VARZEA GRANDE";130
"510885 NOVA MARILANDIA";1
"510895 NOVA MONTE VERDE";3
"520005 ABADIA DE GOIAS";1
"520013 ACREUNA";1
"520025 AGUAS LINDAS DE GOIAS";4
"520030 ALEXANIA";1
"520050 ALOANDIA";1
"520055 ALTO HORIZONTE";1
"520060 ALTO PARAISO DE GOIAS";2
"520080 ALVORADA DO NORTE";1
"520085 AMERICANO DO BRASIL";2
"520110 ANAPOLIS";165
"520140 APARECIDA DE GOIANIA";280
"520170 ARAGARCAS";3
"520235 ARENOPOLIS";1
"520260 AURILANDIA";1
"520280 AVELINOPOLIS";2
"520310 BALIZA";1
"520320 BARRO ALTO";1
"520340 BOM JARDIM DE GOIAS";5
"520355 BONFINOPOLIS";2
"520360 BRAZABRANTES";1
"520380 BRITANIA";1
"520390 BURITI ALEGRE";36
"520393 BURITI DE GOIAS";4
"520425 CACHOEIRA DOURADA";2
"520440 CAIAPONIA";3
"520450 CALDAS NOVAS";25
"520455 CALDAZINHA";1
"520470 CAMPINORTE";1
"520485 CAMPO LIMPO DE GOIAS";4
"520545 CEZARINA";1
"520547 CHAPADAO DO CEU";1
"520549 CIDADE OCIDENTAL";3
"520590 CORUMBAIBA";2
"520630 CRISTIANOPOLIS";2
"520680 DAMOLANDIA";1
"520725 DOVERLANDIA";1
"520740 EDEIA";5
"520780 FIRMINOPOLIS";1
"520800 FORMOSA";7
"520815 GAMELEIRA DE GOIAS";4
"520840 GOIANAPOLIS";2
"520860 GOIANESIA";12
"520870 GOIANIA";607
"520880 GOIANIRA";28
"520890 GOIAS";2
"520910 GOIATUBA";33
"520920 GUAPO";1
"520940 GUARANI DE GOIAS";1
"520990 IACIARA";1
"520995 INDIARA";2
"521000 INHUMAS";7
"521010 IPAMERI";1
"521020 IPORA";41
"521060 ITAGUARU";5
"521090 ITAPACI";44
"521150 ITUMBIARA";7
"521180 JARAGUA";3
"521190 JATAI";97
"521210 JOVIANIA";4
"521220 JUSSARA";40
"521230 LEOPOLDO DE BULHOES";6
"521250 LUZIANIA";18
"521305 MIMOSO DE GOIAS";1
"521308 MINACU";10
"521310 MINEIROS";6
"521350 MONTE ALEGRE DE GOIAS";1
"521380 MORRINHOS";4
"521400 MOZARLANDIA";2
"521440 NAZARIO";8
"521450 NEROPOLIS";10
"521460 NIQUELANDIA";5
"521483 NOVA CRIXAS";1
"521487 NOVA IGUACU DE GOIAS";1
"521500 NOVA VENEZA";9
"521523 NOVO GAMA";4
"521540 OURO VERDE DE GOIAS";1
"521570 PALMEIRAS DE GOIAS";1
"521590 PALMINOPOLIS";1
"521640 PARAUNA";1
"521645 PEROLANDIA";1
"521710 PIRACANJUBA";2
"521720 PIRANHAS";9
"521760 PLANALTINA";1
"521800 PORANGATU";7
"521810 PORTELANDIA";2
"521830 POSSE";18
"521850 QUIRINOPOLIS";1
"521860 RIALMA";1
"521880 RIO VERDE";115
"521890 RUBIATABA";2
"521971 SANTO ANTONIO DA BARRA";2
"521975 SANTO ANTONIO DO DESCOBERTO";3
"522000 SAO JOAO D'ALIANCA";1
"522005 SAO JOAO DA PARAUNA";3
"522010 SAO LUIS DE MONTES BELOS";1
"522045 SENADOR CANEDO";42
"522050 SERRANOPOLIS";3
"522060 SILVANIA";2
"522068 SIMOLANDIA";1
"522119 TEREZOPOLIS DE GOIAS";1
"522140 TRINDADE";198
"522150 TURVANIA";1
"522160 URUACU";62
"522170 URUANA";1
"522185 VALPARAISO DE GOIAS";6
"522200 VIANOPOLIS";3
"522230 VILA PROPICIO";2
"530010 BRASILIA";141
"000000 Ignorado ou exterior";13
"Total";20584
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
 A partir de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de ARBOVIROSES
 urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Dados de 2016 atualizados em 08/05/2018.
 Dados de 2017 atualizados em 29/06/2018.
 Dados de 2018 atualizados em 19/09/2019.
 Dados de 2019 atualizados em 02/07/2020.
 Dados de 2020 atualizados em 27/01/2022.
 Dados de 2021 atualizados em 10/05/2023.
 Dados de 2022 atualizados em 13/07/2023.
 Dados de 2023 atualizados em 16/04/2024.
 Dados de 2024 atualizados em 20/05/2025 às 11:30 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 04/06/2025 às 12:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
