Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2022
"Município de residência";"Todos_os_casos"
"241030 SERRA CAIADA";93
"241040 PUREZA";41
"241050 RAFAEL FERNANDES";2
"241090 RIACHUELO";150
"241105 TIBAU";67
"241110 RUY BARBOSA";9
"241120 SANTA CRUZ";102
"241140 SANTANA DO MATOS";61
"241142 SANTANA DO SERIDO";18
"241150 SANTO ANTONIO";276
"241160 SAO BENTO DO NORTE";127
"241170 SAO BENTO DO TRAIRI";7
"241180 SAO FERNANDO";8
"241190 SAO FRANCISCO DO OESTE";1
"241200 SAO GONCALO DO AMARANTE";126
"241210 SAO JOAO DO SABUGI";7
"241220 SAO JOSE DE MIPIBU";417
"241230 SAO JOSE DO CAMPESTRE";95
"241240 SAO JOSE DO SERIDO";6
"241250 SAO MIGUEL";86
"241255 SAO MIGUEL DO GOSTOSO";32
"241260 SAO PAULO DO POTENGI";356
"241270 SAO PEDRO";22
"241280 SAO RAFAEL";82
"241290 SAO TOME";195
"241300 SAO VICENTE";136
"241310 SENADOR ELOI DE SOUZA";76
"241320 SENADOR GEORGINO AVELINO";8
"241330 SERRA DE SAO BENTO";2
"241335 SERRA DO MEL";9
"241340 SERRA NEGRA DO NORTE";41
"241350 SERRINHA";68
"241355 SERRINHA DOS PINTOS";38
"241360 SEVERIANO MELO";73
"241370 SITIO NOVO";348
"241380 TABOLEIRO GRANDE";1
"241390 TAIPU";56
"241400 TANGARA";61
"241410 TENENTE ANANIAS";1
"241415 TENENTE LAURENTINO CRUZ";34
"241420 TIBAU DO SUL";28
"241430 TIMBAUBA DOS BATISTAS";24
"241440 TOUROS";613
"241445 TRIUNFO POTIGUAR";72
"241450 UMARIZAL";2
"241460 UPANEMA";25
"241470 VARZEA";83
"241475 VENHA-VER";2
"241480 VERA CRUZ";274
"241490 VICOSA";2
"241500 VILA FLOR";22
"250020 AGUIAR";31
"250030 ALAGOA GRANDE";177
"250040 ALAGOA NOVA";493
"250050 ALAGOINHA";102
"250057 ALGODAO DE JANDAIRA";38
"250060 ALHANDRA";511
"250070 SAO JOAO DO RIO DO PEIXE";11
"250073 AMPARO";4
"250077 APARECIDA";2
"250080 ARACAGI";236
"250090 ARARA";60
"250100 ARARUNA";45
"250110 AREIA";387
"250115 AREIA DE BARAUNAS";3
"250120 AREIAL";2
"250130 AROEIRAS";12
"250135 ASSUNCAO";113
"250140 BAIA DA TRAICAO";27
"250150 BANANEIRAS";76
"250153 BARAUNA";63
"250157 BARRA DE SANTANA";170
"250160 BARRA DE SANTA ROSA";55
"250170 BARRA DE SAO MIGUEL";141
"250180 BAYEUX";109
"250190 BELEM";179
"250200 BELEM DO BREJO DO CRUZ";3
"250205 BERNARDINO BATISTA";1
"250210 BOA VENTURA";103
"250215 BOA VISTA";162
"250230 BOM SUCESSO";6
"250240 BONITO DE SANTA FE";3
"250250 BOQUEIRAO";79
"250260 IGARACY";3
"250280 BREJO DO CRUZ";34
"250290 BREJO DOS SANTOS";6
"250300 CAAPORA";18
"250310 CABACEIRAS";78
"250320 CABEDELO";139
"250330 CACHOEIRA DOS INDIOS";13
"250340 CACIMBA DE AREIA";97
"250350 CACIMBA DE DENTRO";577
"250355 CACIMBAS";2
"250360 CAICARA";8
"250370 CAJAZEIRAS";98
"250375 CAJAZEIRINHAS";17
"250380 CALDAS BRANDAO";6
"250390 CAMALAU";2
"250400 CAMPINA GRANDE";2717
"250407 CARAUBAS";79
"250410 CARRAPATEIRA";5
"250415 CASSERENGUE";27
"250420 CATINGUEIRA";3
"250430 CATOLE DO ROCHA";80
"250435 CATURITE";118
"250440 CONCEICAO";1
"250450 CONDADO";4
"250460 CONDE";60
"250480 COREMAS";25
"250490 CRUZ DO ESPIRITO SANTO";100
"250500 CUBATI";162
"250510 CUITE";554
"250520 CUITEGI";57
"250523 CUITE DE MAMANGUAPE";1
"250527 CURRAL DE CIMA";51
"250530 CURRAL VELHO";1
"250535 DAMIAO";8
"250540 DESTERRO";2
"250550 VISTA SERRANA";45
"250570 DONA INES";456
"250580 DUAS ESTRADAS";20
"250590 EMAS";11
"250600 ESPERANCA";63
"250610 FAGUNDES";221
"250620 FREI MARTINHO";80
"250625 GADO BRAVO";4
"250630 GUARABIRA";1060
"250640 GURINHEM";7
"250650 GURJAO";44
"250660 IBIARA";82
"250670 IMACULADA";1
"250680 INGA";3
"250690 ITABAIANA";33
"250700 ITAPORANGA";7
"250710 ITAPOROROCA";6
"250720 ITATUBA";3
"250730 JACARAU";15
"250740 JERICO";15
"250750 JOAO PESSOA";3544
"250760 JUAREZ TAVORA";25
"250770 JUAZEIRINHO";15
"250780 JUNCO DO SERIDO";18
"250790 JURIPIRANGA";2
"250800 JURU";8
"250810 LAGOA";7
"250820 LAGOA DE DENTRO";12
"250830 LAGOA SECA";150
"250850 LIVRAMENTO";138
"250855 LOGRADOURO";55
"250860 LUCENA";102
"250880 MALTA";1
"250890 MAMANGUAPE";15
"250900 MANAIRA";2
"250905 MARCACAO";2
"250910 MARI";3
"250915 MARIZOPOLIS";1
"250920 MASSARANDUBA";317
"250930 MATARACA";1
"250933 MATINHAS";78
"250937 MATO GROSSO";1
"250939 MATUREIA";10
"250940 MOGEIRO";8
"250950 MONTADAS";19
"250970 MONTEIRO";39
"250980 MULUNGU";16
"250990 NATUBA";97
"251000 NAZAREZINHO";1
"251010 NOVA FLORESTA";310
"251020 NOVA OLINDA";443
"251030 NOVA PALMEIRA";323
"251040 OLHO D'AGUA";9
"251050 OLIVEDOS";83
"251060 OURO VELHO";1
"251065 PARARI";10
"251080 PATOS";192
"251090 PAULISTA";114
"251100 PEDRA BRANCA";152
"251110 PEDRA LAVRADA";237
"251120 PEDRAS DE FOGO";3
"251130 PIANCO";3
"251140 PICUI";49
"251150 PILAR";63
"251160 PILOES";16
"251170 PILOEZINHOS";80
"251180 PIRPIRITUBA";22
"251190 PITIMBU";169
"251200 POCINHOS";6
"251207 POCO DE JOSE DE MOURA";5
"251210 POMBAL";1430
"251220 PRATA";7
"251230 PRINCESA ISABEL";23
"251240 PUXINANA";117
"251250 QUEIMADAS";1086
"251260 QUIXABA";13
"251270 REMIGIO";30
"251272 PEDRO REGIS";15
"251274 RIACHAO";2
"251275 RIACHAO DO BACAMARTE";26
"251276 RIACHAO DO POCO";4
"251278 RIACHO DE SANTO ANTONIO";89
"251280 RIACHO DOS CAVALOS";4
"251290 RIO TINTO";6
"251300 SALGADINHO";15
"251310 SALGADO DE SAO FELIX";20
"251315 SANTA CECILIA";1
"251320 SANTA CRUZ";4
"251330 SANTA HELENA";3
"251340 SANTA LUZIA";193
"251350 SANTANA DE MANGUEIRA";4
"251360 SANTANA DOS GARROTES";1
"251370 SANTA RITA";1117
"251385 SANTO ANDRE";7
"251390 SAO BENTO";61
"251392 SAO BENTINHO";8
"251394 SAO DOMINGOS DO CARIRI";1
"251396 SAO DOMINGOS";7
"251398 SAO FRANCISCO";1
"251400 SAO JOAO DO CARIRI";41
"251410 SAO JOAO DO TIGRE";1
"251420 SAO JOSE DA LAGOA TAPADA";1
"251440 SAO JOSE DE ESPINHARAS";18
"251445 SAO JOSE DOS RAMOS";46
"251450 SAO JOSE DE PIRANHAS";28
"251455 SAO JOSE DE PRINCESA";2
"251460 SAO JOSE DO BONFIM";2
"251465 SAO JOSE DO BREJO DO CRUZ";5
"251470 SAO JOSE DO SABUGI";88
"251480 SAO JOSE DOS CORDEIROS";1
"251490 SAO MAMEDE";5
"251500 SAO MIGUEL DE TAIPU";3
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";109
"251520 SAO SEBASTIAO DO UMBUZEIRO";2
"251530 SAPE";58
"251540 SAO VICENTE DO SERIDO";58
"251550 SERRA BRANCA";4
"251560 SERRA DA RAIZ";313
"251580 SERRA REDONDA";42
"251590 SERRARIA";160
"251593 SERTAOZINHO";138
"251597 SOBRADO";4
"251600 SOLANEA";446
"251610 SOLEDADE";215
"251615 SOSSEGO";7
"251620 SOUSA";36
"251630 SUME";42
"251640 TACIMA";32
"251650 TAPEROA";81
"251660 TAVARES";2
"251670 TEIXEIRA";47
"251675 TENORIO";81
"251680 TRIUNFO";22
"251690 UIRAUNA";32
"251700 UMBUZEIRO";78
"251710 VARZEA";238
"251740 ZABELE";4
"260005 ABREU E LIMA";57
"260010 AFOGADOS DA INGAZEIRA";27
"260020 AFRANIO";186
"260030 AGRESTINA";37
"260040 AGUA PRETA";3
"260050 AGUAS BELAS";3
"260060 ALAGOINHA";4
"260070 ALIANCA";23
"260080 ALTINHO";23
"260090 AMARAJI";96
"260100 ANGELIM";11
"260105 ARACOIABA";31
"260110 ARARIPINA";336
"260120 ARCOVERDE";475
"260130 BARRA DE GUABIRABA";16
"260140 BARREIROS";96
"260160 BELEM DE SAO FRANCISCO";522
"260170 BELO JARDIM";4
"260180 BETANIA";37
"260190 BEZERROS";116
"260200 BODOCO";717
"260210 BOM CONSELHO";1
"260220 BOM JARDIM";37
"260230 BONITO";28
"260240 BREJAO";3
"260250 BREJINHO";2
"260260 BREJO DA MADRE DE DEUS";197
"260270 BUENOS AIRES";26
"260280 BUIQUE";217
"260290 CABO DE SANTO AGOSTINHO";336
"260300 CABROBO";165
"260310 CACHOEIRINHA";12
"260330 CALCADO";1
"260340 CALUMBI";17
"260345 CAMARAGIBE";65
"260350 CAMOCIM DE SAO FELIX";10
"260360 CAMUTANGA";11
"260370 CANHOTINHO";212
"260380 CAPOEIRAS";1
"260390 CARNAIBA";586
"260392 CARNAUBEIRA DA PENHA";145
"260400 CARPINA";183
"260410 CARUARU";4136
"260415 CASINHAS";1
"260420 CATENDE";6
"260430 CEDRO";1003
"260450 CHA GRANDE";46
"260460 CONDADO";28
"260470 CORRENTES";2
"260480 CORTES";12
"260490 CUMARU";3
"260500 CUPIRA";92
"260510 CUSTODIA";223
"260515 DORMENTES";1127
"260520 ESCADA";25
"260530 EXU";200
"260540 FEIRA NOVA";21
"260545 FERNANDO DE NORONHA";127
"260550 FERREIROS";45
"260560 FLORES";25
"260570 FLORESTA";176
"260580 FREI MIGUELINHO";2
"260590 GAMELEIRA";65
"260600 GARANHUNS";53
"260610 GLORIA DO GOITA";14
"260620 GOIANA";94
"260630 GRANITO";244
"260640 GRAVATA";1645
"260650 IATI";1
"260660 IBIMIRIM";43
"260670 IBIRAJUBA";2
"260680 IGARASSU";41
"260690 IGUARACY";41
"260700 INAJA";73
"260710 INGAZEIRA";117
"260720 IPOJUCA";672
"260730 IPUBI";38
"260740 ITACURUBA";57
"260760 ILHA DE ITAMARACA";36
"260765 ITAMBE";10
"260770 ITAPETIM";8
"260775 ITAPISSUMA";5
"260780 ITAQUITINGA";5
"260790 JABOATAO DOS GUARARAPES";879
"260795 JAQUEIRA";66
"260800 JATAUBA";64
"260805 JATOBA";31
"260810 JOAO ALFREDO";22
"260820 JOAQUIM NABUCO";1
"260825 JUCATI";16
"260840 JUREMA";42
"260845 LAGOA DO CARRO";6
"260850 LAGOA DE ITAENGA";4
"260860 LAGOA DO OURO";15
"260870 LAGOA DOS GATOS";2
"260875 LAGOA GRANDE";174
"260880 LAJEDO";242
"260890 LIMOEIRO";57
"260900 MACAPARANA";43
"260910 MACHADOS";151
"260915 MANARI";11
"260920 MARAIAL";6
"260930 MIRANDIBA";600
"260940 MORENO";143
"260950 NAZARE DA MATA";374
"260960 OLINDA";272
"260970 OROBO";119
"260980 OROCO";27
"260990 OURICURI";186
"261000 PALMARES";60
"261020 PANELAS";7
"261040 PARNAMIRIM";323
"261050 PASSIRA";15
"261060 PAUDALHO";250
"261070 PAULISTA";788
"261080 PEDRA";43
"261090 PESQUEIRA";30
"261100 PETROLANDIA";2
"261110 PETROLINA";3515
"261120 POCAO";4
"261130 POMBOS";8
"261140 PRIMAVERA";1
"261150 QUIPAPA";603
"261153 QUIXABA";69
"261160 RECIFE";2112
"261170 RIACHO DAS ALMAS";47
"261180 RIBEIRAO";2
"261190 RIO FORMOSO";27
"261200 SAIRE";3
"261210 SALGADINHO";7
"261220 SALGUEIRO";3793
"261240 SANHARO";33
"261245 SANTA CRUZ";296
"261247 SANTA CRUZ DA BAIXA VERDE";27
"261250 SANTA CRUZ DO CAPIBARIBE";680
"261255 SANTA FILOMENA";183
"261260 SANTA MARIA DA BOA VISTA";100
"261270 SANTA MARIA DO CAMBUCA";2
"261280 SANTA TEREZINHA";3
"261290 SAO BENEDITO DO SUL";65
"261300 SAO BENTO DO UNA";26
"261310 SAO CAITANO";29
"261320 SAO JOAO";13
"261330 SAO JOAQUIM DO MONTE";7
"261340 SAO JOSE DA COROA GRANDE";75
"261350 SAO JOSE DO BELMONTE";219
"261360 SAO JOSE DO EGITO";11
"261370 SAO LOURENCO DA MATA";23
"261380 SAO VICENTE FERRER";205
"261390 SERRA TALHADA";392
"261400 SERRITA";710
"261410 SERTANIA";25
"261420 SIRINHAEM";8
"261430 MOREILANDIA";216
"261440 SOLIDAO";3
"261450 SURUBIM";3
"261460 TABIRA";4
"261480 TACARATU";2
"261485 TAMANDARE";19
"261500 TAQUARITINGA DO NORTE";8
"261510 TEREZINHA";2
"261520 TERRA NOVA";278
"261530 TIMBAUBA";507
"261540 TORITAMA";2
"261550 TRACUNHAEM";51
"261560 TRINDADE";117
"261570 TRIUNFO";45
"261580 TUPANATINGA";8
"261590 TUPARETAMA";4
"261600 VENTUROSA";8
"261610 VERDEJANTE";776
"261620 VERTENTES";2
"261630 VICENCIA";38
"261640 VITORIA DE SANTO ANTAO";60
"261650 XEXEU";4
"270010 AGUA BRANCA";10
"270020 ANADIA";1
"270030 ARAPIRACA";95
"270040 ATALAIA";880
"270050 BARRA DE SANTO ANTONIO";2
"270060 BARRA DE SAO MIGUEL";142
"270070 BATALHA";1
"270080 BELEM";1
"270100 BOCA DA MATA";12
"270110 BRANQUINHA";161
"270130 CAJUEIRO";11
"270135 CAMPESTRE";1
"270140 CAMPO ALEGRE";363
"270170 CAPELA";52
"270190 CHA PRETA";4
"270200 COITE DO NOIA";2
"270210 COLONIA LEOPOLDINA";452
"270220 COQUEIRO SECO";23
"270230 CORURIPE";47
"270235 CRAIBAS";1
"270240 DELMIRO GOUVEIA";488
"270250 DOIS RIACHOS";7
"270260 FEIRA GRANDE";7
"270280 FLEXEIRAS";19
"270290 GIRAU DO PONCIANO";1
"270300 IBATEGUARA";9
"270310 IGACI";4
"270320 IGREJA NOVA";4
"270330 INHAPI";54
"270360 JAPARATINGA";14
"270375 JEQUIA DA PRAIA";10
"270380 JOAQUIM GOMES";49
"270400 JUNQUEIRO";9
"270410 LAGOA DA CANOA";8
"270420 LIMOEIRO DE ANADIA";7
"270430 MACEIO";6766
"270440 MAJOR ISIDORO";2
"270450 MARAGOGI";130
"270460 MARAVILHA";2
"270470 MARECHAL DEODORO";179
"270480 MARIBONDO";5
"270490 MAR VERMELHO";3
"270500 MATA GRANDE";8
"270510 MATRIZ DE CAMARAGIBE";30
"270520 MESSIAS";273
"270550 MURICI";153
"270560 NOVO LINO";1
"270570 OLHO D'AGUA DAS FLORES";46
"270580 OLHO D'AGUA DO CASADO";9
"270600 OLIVENCA";13
"270610 OURO BRANCO";2
"270630 PALMEIRA DOS INDIOS";15
"270640 PAO DE ACUCAR";5
"270642 PARICONHA";11
"270644 PARIPUEIRA";8
"270650 PASSO DE CAMARAGIBE";1
"270660 PAULO JACINTO";2
"270670 PENEDO";34
"270680 PIACABUCU";15
"270690 PILAR";66
"270700 PINDOBA";6
"270710 PIRANHAS";3
"270730 PORTO CALVO";10
"270740 PORTO DE PEDRAS";1
"270750 PORTO REAL DO COLEGIO";9
"270760 QUEBRANGULO";94
"270770 RIO LARGO";269
"270780 ROTEIRO";4
"270790 SANTA LUZIA DO NORTE";29
"270800 SANTANA DO IPANEMA";7
"270810 SANTANA DO MUNDAU";8
"270820 SAO BRAS";1
"270830 SAO JOSE DA LAJE";18
"270840 SAO JOSE DA TAPERA";9
"270850 SAO LUIS DO QUITUNDE";47
"270860 SAO MIGUEL DOS CAMPOS";138
"270870 SAO MIGUEL DOS MILAGRES";9
"270880 SAO SEBASTIAO";4
"270890 SATUBA";108
"270895 SENADOR RUI PALMEIRA";1
"270910 TAQUARANA";6
"270915 TEOTONIO VILELA";103
"270920 TRAIPU";11
"270930 UNIAO DOS PALMARES";643
"270940 VICOSA";22
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";8
"280030 ARACAJU";2001
"280040 ARAUA";152
"280050 AREIA BRANCA";30
"280060 BARRA DOS COQUEIROS";396
"280067 BOQUIM";39
"280070 BREJO GRANDE";2
"280100 CAMPO DO BRITO";70
"280110 CANHOBA";6
"280120 CANINDE DE SAO FRANCISCO";131
"280130 CAPELA";62
"280140 CARIRA";11
"280150 CARMOPOLIS";3
"280160 CEDRO DE SAO JOAO";13
"280170 CRISTINAPOLIS";32
"280190 CUMBE";47
"280200 DIVINA PASTORA";15
"280210 ESTANCIA";300
"280230 FREI PAULO";1
"280240 GARARU";26
"280250 GENERAL MAYNARD";4
"280260 GRACHO CARDOSO";73
"280270 ILHA DAS FLORES";2
"280280 INDIAROBA";41
"280290 ITABAIANA";44
"280300 ITABAIANINHA";501
"280310 ITABI";10
"280320 ITAPORANGA D'AJUDA";16
"280330 JAPARATUBA";6
"280340 JAPOATA";12
"280350 LAGARTO";587
"280360 LARANJEIRAS";30
"280370 MACAMBIRA";2
"280380 MALHADA DOS BOIS";9
"280390 MALHADOR";39
"280410 MOITA BONITA";131
"280420 MONTE ALEGRE DE SERGIPE";61
"280430 MURIBECA";5
"280440 NEOPOLIS";81
"280445 NOSSA SENHORA APARECIDA";3
"280450 NOSSA SENHORA DA GLORIA";14
"280460 NOSSA SENHORA DAS DORES";142
"280470 NOSSA SENHORA DE LOURDES";36
"280480 NOSSA SENHORA DO SOCORRO";441
"280490 PACATUBA";12
"280500 PEDRA MOLE";7
"280510 PEDRINHAS";4
"280520 PINHAO";3
"280530 PIRAMBU";4
"280540 POCO REDONDO";7
"280550 POCO VERDE";8
"280560 PORTO DA FOLHA";39
"280570 PROPRIA";43
"280580 RIACHAO DO DANTAS";21
"280590 RIACHUELO";2
"280600 RIBEIROPOLIS";58
"280610 ROSARIO DO CATETE";1
"280620 SALGADO";39
"280630 SANTA LUZIA DO ITANHY";44
"280640 SANTANA DO SAO FRANCISCO";2
"280650 SANTA ROSA DE LIMA";17
"280660 SANTO AMARO DAS BROTAS";10
"280670 SAO CRISTOVAO";1011
"280680 SAO DOMINGOS";10
"280690 SAO FRANCISCO";4
"280700 SAO MIGUEL DO ALEIXO";14
"280710 SIMAO DIAS";1175
"280720 SIRIRI";40
"280730 TELHA";1
"280740 TOBIAS BARRETO";43
"280750 TOMAR DO GERU";33
"280760 UMBAUBA";189
"290020 ABARE";67
"290035 ADUSTINA";7
"290040 AGUA FRIA";1
"290050 ERICO CARDOSO";5
"290070 ALAGOINHAS";178
"290080 ALCOBACA";43
"290090 ALMADINA";2
"290100 AMARGOSA";2
"290110 AMELIA RODRIGUES";7
"290115 AMERICA DOURADA";33
"290120 ANAGE";2
"290130 ANDARAI";1
"290135 ANDORINHA";2
"290160 ANTAS";11
"290170 ANTONIO CARDOSO";3
"290180 ANTONIO GONCALVES";98
"290190 APORA";1
"290195 APUAREMA";1
"290200 ARACATU";2
"290205 ARACAS";30
"290210 ARACI";26
"290230 ARATUIPE";2
"290240 AURELINO LEAL";2
"290250 BAIANOPOLIS";2
"290260 BAIXA GRANDE";15
"290270 BARRA";5
"290290 BARRA DO CHOCA";12
"290320 BARREIRAS";93
"290327 BARROCAS";3
"290330 BARRO PRETO";10
"290340 BELMONTE";9
"290350 BELO CAMPO";10
"290380 BOA VISTA DO TUPIM";1
"290390 BOM JESUS DA LAPA";431
"290410 BOQUIRA";5
"290420 BOTUPORA";3
"290450 BROTAS DE MACAUBAS";28
"290460 BRUMADO";2148
"290470 BUERAREMA";12
"290475 BURITIRAMA";11
"290480 CAATIBA";9
"290500 CACULE";311
"290510 CAEM";13
"290515 CAETANOS";6
"290520 CAETITE";5
"290530 CAFARNAUM";6
"290550 CALDEIRAO GRANDE";25
"290560 CAMACAN";6
"290570 CAMACARI";163
"290580 CAMAMU";54
"290590 CAMPO ALEGRE DE LOURDES";39
"290600 CAMPO FORMOSO";330
"290620 CANARANA";6
"290630 CANAVIEIRAS";2
"290650 CANDEIAS";9
"290660 CANDIBA";2
"290670 CANDIDO SALES";281
"290682 CANUDOS";1
"290685 CAPELA DO ALTO ALEGRE";4
"290687 CAPIM GROSSO";4
"290689 CARAIBAS";1
"290690 CARAVELAS";3
"290710 CARINHANHA";162
"290720 CASA NOVA";78
"290750 CATU";34
"290755 CATURAMA";6
"290760 CENTRAL";6
"290770 CHORROCHO";58
"290780 CICERO DANTAS";1
"290800 COARACI";580
"290810 COCOS";9
"290830 CONCEICAO DO ALMEIDA";4
"290850 CONCEICAO DO JACUIPE";7
"290870 CONDEUBA";7
"290900 CORDEIROS";24
"290910 CORIBE";13
"290920 CORONEL JOAO SA";86
"290930 CORRENTINA";4
"290940 COTEGIPE";5
"290970 CRISTOPOLIS";2
"290980 CRUZ DAS ALMAS";9
"290990 CURACA";36
"291000 DARIO MEIRA";2
"291005 DIAS D'AVILA";25
"291010 DOM BASILIO";13
"291040 ENCRUZILHADA";56
"291060 ESPLANADA";3
"291070 EUCLIDES DA CUNHA";24
"291072 EUNAPOLIS";31
"291075 FATIMA";28
"291077 FEIRA DA MATA";72
"291080 FEIRA DE SANTANA";313
"291085 FILADELFIA";1
"291090 FIRMINO ALVES";1
"291100 FLORESTA AZUL";27
"291110 FORMOSA DO RIO PRETO";4
"291120 GANDU";26
"291140 GLORIA";12
"291165 GUAJERU";325
"291170 GUANAMBI";307
"291180 GUARATINGA";3
"291190 IACU";2
"291200 IBIASSUCE";1
"291210 IBICARAI";11
"291230 IBICUI";99
"291250 IBIPITANGA";28
"291270 IBIRAPITANGA";2
"291280 IBIRAPUA";12
"291290 IBIRATAIA";1
"291300 IBITIARA";10
"291310 IBITITA";17
"291320 IBOTIRAMA";96
"291350 IGUAI";2
"291360 ILHEUS";62
"291370 INHAMBUPE";3
"291380 IPECAETA";1
"291390 IPIAU";3
"291400 IPIRA";3
"291410 IPUPIARA";7
"291440 IRAQUARA";19
"291450 IRARA";2
"291460 IRECE";100
"291465 ITABELA";98
"291470 ITABERABA";6
"291480 ITABUNA";889
"291490 ITACARE";4
"291520 ITAGIBA";1
"291535 ITAGUACU DA BAHIA";7
"291540 ITAJU DO COLONIA";11
"291550 ITAJUIPE";599
"291560 ITAMARAJU";430
"291570 ITAMARI";5
"291580 ITAMBE";883
"291590 ITANAGRA";1
"291600 ITANHEM";4
"291610 ITAPARICA";2
"291620 ITAPE";8
"291630 ITAPEBI";140
"291640 ITAPETINGA";575
"291650 ITAPICURU";13
"291660 ITAPITANGA";24
"291680 ITARANTIM";139
"291685 ITATIM";4
"291690 ITIRUCU";6
"291700 ITIUBA";1
"291710 ITORORO";41
"291720 ITUACU";11
"291730 ITUBERA";10
"291733 IUIU";374
"291735 JABORANDI";4
"291740 JACARACI";3
"291750 JACOBINA";48
"291760 JAGUAQUARA";1
"291770 JAGUARARI";21
"291790 JANDAIRA";1
"291800 JEQUIE";136
"291820 JIQUIRICA";1
"291835 JOAO DOURADO";23
"291840 JUAZEIRO";629
"291845 JUCURUCU";99
"291850 JUSSARA";3
"291860 JUSSIAPE";2
"291875 LAGOA REAL";4
"291890 LAJEDAO";25
"291905 LAJEDO DO TABOCAL";3
"291915 LAPAO";84
"291920 LAURO DE FREITAS";11
"291940 LICINIO DE ALMEIDA";163
"291950 LIVRAMENTO DE NOSSA SENHORA";3
"291955 LUIS EDUARDO MAGALHAES";139
"291960 MACAJUBA";404
"291970 MACARANI";1098
"291980 MACAUBAS";26
"291990 MACURURE";236
"291992 MADRE DE DEUS";35
"291995 MAETINGA";10
"292000 MAIQUINIQUE";364
"292010 MAIRI";11
"292020 MALHADA";11
"292030 MALHADA DE PEDRAS";70
"292040 MANOEL VITORINO";2
"292050 MARACAS";27
"292060 MARAGOGIPE";1
"292080 MARCIONILIO SOUZA";5
"292090 MASCOTE";1
"292100 MATA DE SAO JOAO";5
"292105 MATINA";4
"292110 MEDEIROS NETO";29
"292120 MIGUEL CALMON";15
"292140 MIRANGABA";1
"292160 MORPARA";11
"292170 MORRO DO CHAPEU";99
"292190 MUCUGE";1
"292200 MUCURI";10
"292205 MULUNGU DO MORRO";38
"292225 MUQUEM DE SAO FRANCISCO";6
"292230 MURITIBA";2
"292240 MUTUIPE";2
"292270 NOVA CANAA";4
"292273 NOVA FATIMA";8
"292275 NOVA IBIA";1
"292300 NOVA VICOSA";18
"292303 NOVO HORIZONTE";1
"292305 NOVO TRIUNFO";20
"292320 OLIVEIRA DOS BREJINHOS";27
"292330 OURICANGAS";2
"292335 OUROLANDIA";168
"292360 PARAMIRIM";17
"292370 PARATINGA";8
"292380 PARIPIRANGA";277
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";291
"292405 PE DE SERRA";1
"292410 PEDRAO";41
"292450 PINDAI";12
"292460 PINDOBACU";66
"292465 PINTADAS";1
"292467 PIRAI DO NORTE";1
"292470 PIRIPA";851
"292480 PIRITIBA";1
"292500 PLANALTO";31
"292510 POCOES";3
"292520 POJUCA";319
"292530 PORTO SEGURO";52
"292540 POTIRAGUA";80
"292550 PRADO";328
"292560 PRESIDENTE DUTRA";68
"292570 PRESIDENTE JANIO QUADROS";14
"292590 QUIJINGUE";2
"292593 QUIXABEIRA";1
"292600 REMANSO";62
"292630 RIACHAO DO JACUIPE";13
"292640 RIACHO DE SANTANA";3
"292660 RIBEIRA DO POMBAL";9
"292665 RIBEIRAO DO LARGO";15
"292680 RIO DO ANTONIO";36
"292690 RIO DO PIRES";4
"292700 RIO REAL";19
"292710 RODELAS";17
"292720 RUY BARBOSA";361
"292740 SALVADOR";574
"292760 SANTA BRIGIDA";6
"292770 SANTA CRUZ CABRALIA";212
"292780 SANTA CRUZ DA VITORIA";225
"292805 SANTA LUZIA";1
"292810 SANTA MARIA DA VITORIA";583
"292820 SANTANA";2
"292830 SANTANOPOLIS";1
"292840 SANTA RITA DE CASSIA";2
"292850 SANTA TERESINHA";14
"292860 SANTO AMARO";1
"292870 SANTO ANTONIO DE JESUS";7
"292890 SAO DESIDERIO";45
"292905 SAO FELIX DO CORIBE";92
"292920 SAO FRANCISCO DO CONDE";3
"292925 SAO GABRIEL";12
"292930 SAO GONCALO DOS CAMPOS";2
"292950 SAO SEBASTIAO DO PASSE";1
"292960 SAPEACU";1
"292990 SEABRA";70
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";17
"293015 SERRA DO RAMALHO";245
"293020 SENTO SE";660
"293030 SERRA DOURADA";20
"293040 SERRA PRETA";1
"293050 SERRINHA";4
"293060 SERROLANDIA";54
"293070 SIMOES FILHO";13
"293075 SITIO DO MATO";30
"293076 SITIO DO QUINTO";14
"293077 SOBRADINHO";390
"293100 TANHACU";14
"293105 TANQUE NOVO";1
"293110 TANQUINHO";2
"293130 TAPIRAMUTA";2
"293135 TEIXEIRA DE FREITAS";1978
"293140 TEODORO SAMPAIO";1
"293160 TEOLANDIA";2
"293170 TERRA NOVA";1
"293180 TREMEDAL";5
"293190 TUCANO";19
"293200 UAUA";125
"293210 UBAIRA";1
"293220 UBAITABA";4
"293230 UBATA";1
"293240 UIBAI";2
"293245 UMBURANAS";29
"293250 UNA";4
"293260 URANDI";3
"293270 URUCUCA";26
"293280 UTINGA";4
"293290 VALENCA";5
"293300 VALENTE";5
"293315 VARZEA NOVA";1
"293320 VERA CRUZ";1
"293325 VEREDA";7
