Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2021
"Município de residência";"Todos_os_casos"
"330350 NOVA IGUACU";5
"330360 PARACAMBI";1
"330370 PARAIBA DO SUL";1
"330390 PETROPOLIS";6
"330395 PINHEIRAL";1
"330400 PIRAI";1
"330410 PORCIUNCULA";4
"330414 QUEIMADOS";3
"330420 RESENDE";9
"330452 RIO DAS OSTRAS";2
"330455 RIO DE JANEIRO";21
"330470 SANTO ANTONIO DE PADUA";7
"330490 SAO GONCALO";2
"330510 SAO JOAO DE MERITI";1
"330520 SAO PEDRO DA ALDEIA";2
"330550 SAQUAREMA";2
"350120 ALVARES FLORENCE";1
"350210 ANDRADINA";2
"350280 ARACATUBA";3
"350330 ARARAS";8
"350400 ASSIS";1
"350460 BADY BASSITT";7
"350480 BALSAMO";4
"350550 BARRETOS";1
"350570 BARUERI";15
"350600 BAURU";6
"350635 BERTIOGA";1
"350650 BIRIGUI";5
"350750 BOTUCATU";1
"350760 BRAGANCA PAULISTA";1
"350850 CACAPAVA";3
"350900 CAIEIRAS";2
"350950 CAMPINAS";14
"350970 CAMPOS DO JORDAO";1
"351020 CAPAO BONITO";3
"351050 CARAGUATATUBA";2
"351060 CARAPICUIBA";7
"351120 CATIGUA";1
"351130 CEDRAL";1
"351240 CORDEIROPOLIS";4
"351300 COTIA";2
"351320 CRISTAIS PAULISTA";2
"351350 CUBATAO";6
"351370 DESCALVADO";1
"351440 DRACENA";5
"351480 ELDORADO";1
"351500 EMBU DAS ARTES";1
"351515 ENGENHEIRO COELHO";1
"351550 FERNANDOPOLIS";15
"351570 FERRAZ DE VASCONCELOS";1
"351620 FRANCA";5
"351750 GUAPIACU";12
"351870 GUARUJA";80
"351880 GUARULHOS";18
"351930 IBATE";1
"351980 ICEM";2
"352030 IGUAPE";1
"352040 ILHABELA";1
"352070 INDIAPORA";1
"352100 IPERO";11
"352115 IPIGUA";3
"352210 ITANHAEM";7
"352250 ITAPEVI";3
"352310 ITAQUAQUECETUBA";2
"352350 ITATINGA";1
"352410 ITUVERAVA";3
"352440 JACAREI";5
"352480 JALES";3
"352500 JANDIRA";1
"352530 JAU";1
"352570 JOSE BONIFACIO";3
"352690 LIMEIRA";10
"352710 LINS";1
"352720 LORENA";1
"352880 MARACAI";2
"352900 MARILIA";1
"352940 MAUA";1
"352950 MENDONCA";1
"352990 MIRACATU";1
"353000 MIRA ESTRELA";2
"353030 MIRASSOL";5
"353040 MIRASSOLANDIA";2
"353070 MOGI GUACU";4
"353080 MOGI MIRIM";1
"353110 MONGAGUA";1
"353130 MONTE ALTO";1
"353140 MONTE APRAZIVEL";3
"353250 NEVES PAULISTA";1
"353280 NOVA ALIANCA";2
"353300 NOVA GRANADA";2
"353320 NOVA INDEPENDENCIA";6
"353420 ORINDIUVA";1
"353440 OSASCO";6
"353500 PALESTINA";3
"353640 PAULICEIA";2
"353650 PAULINIA";1
"353660 PAULO DE FARIA";1
"353710 PEDREIRA";1
"353730 PENAPOLIS";1
"353740 PEREIRA BARRETO";6
"353800 PINDAMONHANGABA";2
"353870 PIRACICABA";7
"354080 POTIRENDABA";6
"354100 PRAIA GRANDE";74
"354140 PRESIDENTE PRUDENTE";9
"354260 REGISTRO";1
"354330 RIBEIRAO PIRES";3
"354340 RIBEIRAO PRETO";7
"354390 RIO CLARO";78
"354480 SALES";1
"354660 SANTA FE DO SUL";5
"354730 SANTANA DE PARNAIBA";1
"354780 SANTO ANDRE";4
"354820 SANTO ANTONIO DO PINHAL";3
"354850 SANTOS";4
"354870 SAO BERNARDO DO CAMPO";5
"354880 SAO CAETANO DO SUL";4
"354890 SAO CARLOS";8
"354980 SAO JOSE DO RIO PRETO";240
"354990 SAO JOSE DOS CAMPOS";16
"355010 SAO MANUEL";1
"355030 SAO PAULO";59
"355070 SAO SEBASTIAO";6
"355100 SAO VICENTE";16
"355170 SERTAOZINHO";1
"355220 SOROCABA";4
"355255 SUZANAPOLIS";1
"355340 TANABI";3
"355400 TATUI";1
"355410 TAUBATE";4
"355480 TREMEMBE";1
"355540 UBATUBA";20
"355570 UNIAO PAULISTA";1
"355710 VOTUPORANGA";5
"410140 APUCARANA";1
"410190 ASSAI";1
"410280 BELA VISTA DO PARAISO";1
"410345 CAFELANDIA";3
"410370 CAMBE";5
"410380 CAMBIRA";1
"410420 CAMPO LARGO";1
"410430 CAMPO MOURAO";1
"410440 CANDIDO DE ABREU";1
"410480 CASCAVEL";6
"410690 CURITIBA";4
"410720 DOIS VIZINHOS";1
"410830 FOZ DO IGUACU";7
"410840 FRANCISCO BELTRAO";2
"410960 GUARATUBA";1
"410980 IBIPORA";2
"411170 JABOTI";1
"411370 LONDRINA";7
"411520 MARINGA";8
"411845 PATO BRAGADO";1
"411930 PINHAO";1
"411990 PONTA GROSSA";2
"412000 PORECATU";3
"412140 REALEZA";1
"412260 RONDON";1
"412405 SANTA TEREZINHA DE ITAIPU";6
"412410 SANTO ANTONIO DA PLATINA";1
"412550 SAO JOSE DOS PINHAIS";3
"412600 SAO SEBASTIAO DA AMOREIRA";1
"412710 TELEMACO BORBA";1
"412750 TIBAGI";1
"412785 TRES BARRAS DO PARANA";1
"412810 UMUARAMA";3
"412850 WENCESLAU BRAZ";1
"420140 ARARANGUA";1
"420200 BALNEARIO CAMBORIU";11
"420230 BIGUACU";1
"420240 BLUMENAU";5
"420280 BRACO DO NORTE";1
"420290 BRUSQUE";2
"420320 CAMBORIU";4
"420330 CAMPO ALEGRE";2
"420420 CHAPECO";2
"420430 CONCORDIA";3
"420460 CRICIUMA";2
"420540 FLORIANOPOLIS";34
"420640 GUARACIABA";1
"420665 GUATAMBU";2
"420710 ILHOTA";1
"420750 INDAIAL";1
"420820 ITAJAI";25
"420830 ITAPEMA";2
"420900 JOACABA";2
"420910 JOINVILLE";34
"420990 LONTRAS";1
"421060 MASSARANDUBA";1
"421130 NAVEGANTES";6
"421190 PALHOCA";4
"421250 PENHA";1
"421320 POMERODE";1
"421620 SAO FRANCISCO DO SUL";1
"421660 SAO JOSE";1
"421720 SAO MIGUEL DO OESTE";2
"421750 SEARA";3
"421830 TRES BARRAS";2
"421950 XANXERE";1
"421970 XAXIM";1
"421985 ZORTEA";1
"430160 BAGE";1
"430163 BALNEARIO PINHAL";3
"430210 BENTO GONCALVES";1
"430240 BOM RETIRO DO SUL";5
"430310 CACHOEIRINHA";2
"430460 CANOAS";2
"430466 CAPAO DO LEAO";1
"430520 CERRO LARGO";4
"430560 COLORADO";1
"430595 COTIPORA";1
"430610 CRUZ ALTA";3
"430660 DOM PEDRITO";27
"430780 ESTRELA";1
"430783 EUGENIO DE CASTRO";1
"430860 GARIBALDI";1
"430930 GUAIBA";1
"431000 IBIRUBA";1
"431140 LAJEADO";2
"431240 MONTENEGRO";1
"431301 NOVA CANDELARIA";1
"431303 NOVA ESPERANCA DO SUL";22
"431340 NOVO HAMBURGO";1
"431447 PINHAL GRANDE";1
"431490 PORTO ALEGRE";7
"431595 ROLADOR";1
"431680 SANTA CRUZ DO SUL";51
"431690 SANTA MARIA";64
"431740 SANTIAGO";1
"431800 SAO BORJA";3
"431850 SAO JOSE DO NORTE";1
"431915 SAO MIGUEL DAS MISSOES";1
"431920 SAO NICOLAU";48
"432067 SINIMBU";1
"432160 TRAMANDAI";1
"432190 TRES PASSOS";1
"432260 VENANCIO AIRES";1
"500020 AGUA CLARA";1
"500060 AMAMBAI";1
"500090 ANTONIO JOAO";2
"500110 AQUIDAUANA";1
"500190 BATAGUASSU";11
"500230 BRASILANDIA";4
"500240 CAARAPO";2
"500260 CAMAPUA";1
"500270 CAMPO GRANDE";21
"500280 CARACOL";1
"500290 CASSILANDIA";8
"500295 CHAPADAO DO SUL";280
"500315 CORONEL SAPUCAIA";1
"500320 CORUMBA";17
"500325 COSTA RICA";1
"500330 COXIM";1
"500345 DEODAPOLIS";1
"500370 DOURADOS";14
"500380 FATIMA DO SUL";2
"500470 IVINHEMA";6
"500500 JARDIM";5
"500510 JATEI";1
"500520 LADARIO";1
"500560 MIRANDA";1
"500570 NAVIRAI";2
"500580 NIOAQUE";5
"500627 PARAISO DAS AGUAS";1
"500630 PARANAIBA";1
"500660 PONTA PORA";5
"500730 RIO NEGRO";1
"500740 RIO VERDE DE MATO GROSSO";1
"500790 SIDROLANDIA";6
"500797 TAQUARUSSU";1
"500800 TERENOS";2
"500830 TRES LAGOAS";2
"510025 ALTA FLORESTA";83
"510035 ALTO BOA VISTA";1
"510125 ARAPUTANGA";2
"510250 CACERES";11
"510263 CAMPO NOVO DO PARECIS";7
"510267 CAMPO VERDE";1
"510270 CANARANA";7
"510300 CHAPADA DOS GUIMARAES";5
"510305 CLAUDIA";2
"510320 COLIDER";4
"510340 CUIABA";5
"510350 DIAMANTINO";1
"510360 DOM AQUINO";6
"510370 FELIZ NATAL";1
"510410 GUARANTA DO NORTE";9
"510420 GUIRATINGA";27
"510454 ITANHANGA";3
"510510 JUARA";1
"510515 JUINA";2
"510525 LUCAS DO RIO VERDE";2
"510558 MARCELANDIA";35
"510560 MATUPA";6
"510562 MIRASSOL D'OESTE";2
"510600 NORTELANDIA";1
"510618 NOVA LACERDA";1
"510619 NOVA SANTA HELENA";7
"510621 NOVA CANAA DO NORTE";2
"510622 NOVA MUTUM";32
"510625 NOVA XAVANTINA";10
"510628 NOVO SAO JOAQUIM";1
"510629 PARANAITA";1
"510704 PRIMAVERA DO LESTE";3
"510706 QUERENCIA";1
"510730 SAO JOSE DO RIO CLARO";19
"510760 RONDONOPOLIS";1
"510780 SANTO ANTONIO DO LEVERGER";5
"510790 SINOP";16
"510792 SORRISO";34
"510794 TABAPORA";7
"510795 TANGARA DA SERRA";6
"510830 UNIAO DO SUL";15
"510840 VARZEA GRANDE";15
"510880 NOVA GUARITA";1
"520025 AGUAS LINDAS DE GOIAS";4
"520110 ANAPOLIS";1
"520130 ANICUNS";1
"520140 APARECIDA DE GOIANIA";19
"520150 APORE";1
"520250 ARUANA";1
"520450 CALDAS NOVAS";1
"520470 CAMPINORTE";1
"520490 CAMPOS BELOS";3
"520510 CATALAO";1
"520530 CAVALCANTE";1
"520540 CERES";1
"520590 CORUMBAIBA";1
"520620 CRISTALINA";1
"520740 EDEIA";1
"520760 FAZENDA NOVA";1
"520870 GOIANIA";30
"520880 GOIANIRA";3
"520910 GOIATUBA";2
"520990 IACIARA";1
"521010 IPAMERI";1
"521015 IPIRANGA DE GOIAS";1
"521020 IPORA";3
"521090 ITAPACI";2
"521150 ITUMBIARA";1
"521180 JARAGUA";2
"521230 LEOPOLDO DE BULHOES";2
"521250 LUZIANIA";39
"521290 MARZAGAO";1
"521308 MINACU";2
"521380 MORRINHOS";1
"521450 NEROPOLIS";1
"521483 NOVA CRIXAS";1
"521540 OURO VERDE DE GOIAS";1
"521760 PLANALTINA";2
"521800 PORANGATU";2
"521880 RIO VERDE";1
"522000 SAO JOAO D'ALIANCA";1
"522045 SENADOR CANEDO";6
"522119 TEREZOPOLIS DE GOIAS";1
"522140 TRINDADE";8
"522150 TURVANIA";1
"522160 URUACU";1
"522185 VALPARAISO DE GOIAS";3
"530010 BRASILIA";76
"000000 Ignorado ou exterior";2
"Total";19090
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
 A partir de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de ARBOVIROSES
 urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Dados de 2016 atualizados em 08/05/2018.
 Dados de 2017 atualizados em 29/06/2018.
 Dados de 2018 atualizados em 19/09/2019.
 Dados de 2019 atualizados em 02/07/2020.
 Dados de 2020 atualizados em 27/01/2022.
 Dados de 2021 atualizados em 10/05/2023.
 Dados de 2022 atualizados em 13/07/2023.
 Dados de 2023 atualizados em 16/04/2024.
 Dados de 2024 atualizados em 20/05/2025 às 11:30 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 04/06/2025 às 12:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
