Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2019
"Município de residência";"Todos_os_casos"
"290960 CRISOPOLIS";2
"290980 CRUZ DAS ALMAS";3
"291005 DIAS D'AVILA";9
"291010 DOM BASILIO";3
"291050 ENTRE RIOS";18
"291060 ESPLANADA";252
"291070 EUCLIDES DA CUNHA";13
"291072 EUNAPOLIS";11
"291080 FEIRA DE SANTANA";41
"291085 FILADELFIA";12
"291110 FORMOSA DO RIO PRETO";1
"291125 GAVIAO";20
"291160 GOVERNADOR MANGABEIRA";2
"291165 GUAJERU";2
"291170 GUANAMBI";4
"291185 HELIOPOLIS";1
"291190 IACU";4
"291220 IBICOARA";7
"291250 IBIPITANGA";34
"291290 IBIRATAIA";1
"291310 IBITITA";1
"291320 IBOTIRAMA";2
"291360 ILHEUS";8
"291370 INHAMBUPE";23
"291380 IPECAETA";1
"291450 IRARA";1
"291460 IRECE";2
"291465 ITABELA";4
"291470 ITABERABA";21
"291480 ITABUNA";17
"291510 ITAGI";1
"291550 ITAJUIPE";3
"291560 ITAMARAJU";1
"291590 ITANAGRA";1
"291640 ITAPETINGA";1
"291650 ITAPICURU";2
"291685 ITATIM";1
"291730 ITUBERA";2
"291735 JABORANDI";2
"291750 JACOBINA";16
"291760 JAGUAQUARA";11
"291770 JAGUARARI";1
"291790 JANDAIRA";3
"291800 JEQUIE";22
"291840 JUAZEIRO";31
"291860 JUSSIAPE";2
"291915 LAPAO";75
"291920 LAURO DE FREITAS";4
"291930 LENCOIS";6
"291940 LICINIO DE ALMEIDA";1
"291950 LIVRAMENTO DE NOSSA SENHORA";5
"291955 LUIS EDUARDO MAGALHAES";5
"291980 MACAUBAS";33
"292010 MAIRI";1
"292020 MALHADA";1
"292040 MANOEL VITORINO";1
"292050 MARACAS";9
"292090 MASCOTE";2
"292100 MATA DE SAO JOAO";7
"292120 MIGUEL CALMON";1
"292140 MIRANGABA";3
"292150 MONTE SANTO";1
"292160 MORPARA";23
"292170 MORRO DO CHAPEU";16
"292200 MUCURI";23
"292230 MURITIBA";11
"292240 MUTUIPE";6
"292273 NOVA FATIMA";16
"292300 NOVA VICOSA";4
"292303 NOVO HORIZONTE";2
"292320 OLIVEIRA DOS BREJINHOS";1
"292335 OUROLANDIA";3
"292350 PALMEIRAS";4
"292360 PARAMIRIM";139
"292370 PARATINGA";3
"292380 PARIPIRANGA";1
"292400 PAULO AFONSO";7
"292405 PE DE SERRA";7
"292430 PIATA";1
"292465 PINTADAS";7
"292480 PIRITIBA";2
"292525 PONTO NOVO";15
"292530 PORTO SEGURO";37
"292550 PRADO";2
"292560 PRESIDENTE DUTRA";1
"292570 PRESIDENTE JANIO QUADROS";2
"292575 PRESIDENTE TANCREDO NEVES";8
"292590 QUIJINGUE";1
"292595 RAFAEL JAMBEIRO";7
"292600 REMANSO";12
"292630 RIACHAO DO JACUIPE";130
"292660 RIBEIRA DO POMBAL";1
"292700 RIO REAL";318
"292710 RODELAS";1
"292720 RUY BARBOSA";5
"292740 SALVADOR";596
"292750 SANTA BARBARA";95
"292800 SANTALUZ";1
"292805 SANTA LUZIA";1
"292830 SANTANOPOLIS";14
"292860 SANTO AMARO";7
"292870 SANTO ANTONIO DE JESUS";7
"292880 SANTO ESTEVAO";32
"292890 SAO DESIDERIO";7
"292920 SAO FRANCISCO DO CONDE";32
"292930 SAO GONCALO DOS CAMPOS";1
"292937 SAO JOSE DO JACUIPE";1
"292950 SAO SEBASTIAO DO PASSE";6
"292990 SEABRA";26
"293000 SEBASTIAO LARANJEIRAS";4
"293010 SENHOR DO BONFIM";5
"293030 SERRA DOURADA";4
"293050 SERRINHA";1
"293060 SERROLANDIA";10
"293070 SIMOES FILHO";41
"293110 TANQUINHO";1
"293120 TAPEROA";1
"293135 TEIXEIRA DE FREITAS";7
"293140 TEODORO SAMPAIO";2
"293170 TERRA NOVA";1
"293180 TREMEDAL";1
"293190 TUCANO";8
"293200 UAUA";2
"293210 UBAIRA";12
"293220 UBAITABA";2
"293230 UBATA";1
"293250 UNA";3
"293260 URANDI";25
"293270 URUCUCA";1
"293280 UTINGA";1
"293290 VALENCA";26
"293300 VALENTE";4
"293310 VARZEA DO POCO";1
"293320 VERA CRUZ";45
"293330 VITORIA DA CONQUISTA";78
"293350 WENCESLAU GUIMARAES";1
"310020 ABAETE";13
"310050 ACUCENA";1
"310060 AGUA BOA";1
"310090 AGUAS FORMOSAS";1
"310110 AIMORES";16
"310150 ALEM PARAIBA";4
"310160 ALFENAS";1
"310230 ALVINOPOLIS";1
"310300 ANTONIO DIAS";3
"310340 ARACUAI";4
"310350 ARAGUARI";36
"310375 ARAPORA";1
"310390 ARAUJOS";4
"310400 ARAXA";7
"310430 AREADO";3
"310450 ARINOS";1
"310460 ASTOLFO DUTRA";2
"310500 BALDIM";2
"310540 BARAO DE COCAIS";3
"310600 BELA VISTA DE MINAS";7
"310610 BELMIRO BRAGA";1
"310620 BELO HORIZONTE";354
"310670 BETIM";194
"310710 BOA ESPERANCA";3
"310730 BOCAIUVA";29
"310770 BOM JESUS DO AMPARO";3
"310800 BOM SUCESSO";1
"310850 BOTUMIRIM";1
"310860 BRASILIA DE MINAS";34
"310900 BRUMADINHO";2
"310930 BURITIS";1
"310990 CAETANOPOLIS";3
"311000 CAETE";6
"311120 CAMPO BELO";2
"311140 CAMPO FLORIDO";10
"311160 CAMPOS GERAIS";2
"311230 CAPELINHA";2
"311250 CAPIM BRANCO";3
"311260 CAPINOPOLIS";7
"311270 CAPITAO ENEAS";6
"311330 CARANGOLA";1
"311340 CARATINGA";7
"311430 CARMO DO PARANAIBA";1
"311450 CARMOPOLIS DE MINAS";5
"311470 CARVALHOPOLIS";1
"311547 CATUTI";2
"311550 CAXAMBU";5
"311650 CLARO DOS POCOES";41
"311660 CLAUDIO";2
"311750 CONCEICAO DO MATO DENTRO";66
"311783 CONEGO MARINHO";1
"311820 CONQUISTA";3
"311860 CONTAGEM";150
"311870 COQUEIRAL";2
"311890 CORDISBURGO";1
"311930 COROMANDEL";1
"311940 CORONEL FABRICIANO";7
"311960 CORONEL PACHECO";1
"312080 CRUZILIA";1
"312090 CURVELO";30
"312125 DELTA";1
"312160 DIAMANTINA";3
"312190 DIVINESIA";1
"312200 DIVINO";1
"312210 DIVINO DAS LARANJEIRAS";1
"312230 DIVINOPOLIS";16
"312300 DORES DE CAMPOS";3
"312340 DORESOPOLIS";1
"312410 ESMERALDAS";6
"312420 ESPERA FELIZ";1
"312430 ESPINOSA";3
"312440 ESPIRITO SANTO DO DOURADO";1
"312610 FORMIGA";16
"312620 FORMOSO";1
"312650 FRANCISCO BADARO";1
"312660 FRANCISCO DUMONT";14
"312670 FRANCISCO SA";12
"312675 FRANCISCOPOLIS";1
"312680 FREI GASPAR";1
"312700 FRONTEIRA";1
"312707 FRUTA DE LEITE";1
"312710 FRUTAL";12
"312720 FUNILANDIA";1
"312733 GAMELEIRAS";14
"312760 GOUVEIA";9
"312770 GOVERNADOR VALADARES";11
"312800 GUANHAES";3
"312810 GUAPE";1
"312825 GUARACIAMA";12
"312965 IBIRACATU";1
"312980 IBIRITE";33
"313010 IGARAPE";9
"313020 IGARATINGA";1
"313055 IMBE DE MINAS";6
"313100 INHAUMA";1
"313110 INIMUTABA";1
"313115 IPABA";5
"313130 IPATINGA";32
"313160 IRAI DE MINAS";3
"313170 ITABIRA";6
"313220 ITAGUARA";3
"313250 ITAMARANDIBA";1
"313310 ITANHANDU";1
"313320 ITANHOMI";1
"313340 ITAPAGIPE";5
"313370 ITATIAIUCU";1
"313375 ITAU DE MINAS";1
"313380 ITAUNA";17
"313400 ITINGA";2
"313410 ITUETA";3
"313420 ITUIUTABA";83
"313440 ITURAMA";5
"313507 JAMPRUCA";4
"313510 JANAUBA";49
"313520 JANUARIA";26
"313535 JAPONVAR";15
"313560 JEQUITAI";17
"313610 JOANESIA";1
"313620 JOAO MONLEVADE";13
"313630 JOAO PINHEIRO";2
"313657 JOSENOPOLIS";1
"313665 JUATUBA";4
"313670 JUIZ DE FORA";37
"313710 LAGAMAR";3
"313720 LAGOA DA PRATA";3
"313750 LAGOA FORMOSA";7
"313760 LAGOA SANTA";12
"313810 LASSANCE";3
"313830 LEANDRO FERREIRA";1
"313840 LEOPOLDINA";2
"313865 LONTRA";9
"313868 LUISLANDIA";5
"313880 LUZ";5
"313940 MANHUACU";3
"313950 MANHUMIRIM";1
"313960 MANTENA";1
"313980 MAR DE ESPANHA";1
"314000 MARIANA";1
"314015 MARIO CAMPOS";2
"314050 MARTINHO CAMPOS";8
"314070 MATEUS LEME";21
"314085 MATIAS CARDOSO";2
"314110 MATOZINHOS";1
"314160 MERCES";1
"314180 MINAS NOVAS";4
"314200 MIRABELA";10
"314220 MIRAI";2
"314280 MONTE ALEGRE DE MINAS";5
"314310 MONTE CARMELO";3
"314330 MONTES CLAROS";259
"314390 MURIAE";3
"314435 NAQUE";1
"314470 NOVA ERA";1
"314480 NOVA LIMA";11
"314505 NOVA PORTEIRINHA";1
"314520 NOVA SERRANA";18
"314545 OLHOS-D'AGUA";2
"314560 OLIVEIRA";3
"314587 ORIZANIA";1
"314610 OURO PRETO";1
"314630 PADRE PARAISO";4
"314670 PALMA";1
"314690 PAPAGAIOS";12
"314710 PARA DE MINAS";12
"314740 PARAOPEBA";11
"314790 PASSOS";40
"314800 PATOS DE MINAS";173
"314810 PATROCINIO";9
"314870 PEDRA AZUL";1
"314930 PEDRO LEOPOLDO";15
"314970 PERDIGAO";1
"314995 PERIQUITO";1
"315080 PIRANGA";1
"315120 PIRAPORA";7
"315140 PITANGUI";2
"315150 PIUMHI";20
"315180 POCOS DE CALDAS";1
"315200 POMPEU";8
"315210 PONTE NOVA";4
"315250 POUSO ALEGRE";1
"315280 PRATA";11
"315290 PRATAPOLIS";23
"315360 PRUDENTE DE MORAIS";1
"315430 RESPLENDOR";3
"315450 RIACHO DOS MACHADOS";2
"315460 RIBEIRAO DAS NEVES";36
"315480 RIO ACIMA";1
"315510 RIO DO PRADO";2
"315520 RIO ESPERA";5
"315560 RIO PARDO DE MINAS";2
"315580 RIO POMBA";1
"315630 RODEIRO";4
"315670 SABARA";21
"315680 SABINOPOLIS";6
"315690 SACRAMENTO";1
"315750 SANTA EFIGENIA DE MINAS";1
"315780 SANTA LUZIA";43
"315895 SANTANA DO PARAISO";1
"315900 SANTANA DO RIACHO";2
"315980 SANTA VITORIA";2
"315990 SANTO ANTONIO DO AMPARO";5
"316000 SANTO ANTONIO DO AVENTUREIRO";1
"316040 SANTO ANTONIO DO MONTE";6
"316110 SAO FRANCISCO";15
"316150 SAO GERALDO";2
"316165 SAO GERALDO DO BAIXIO";1
"316170 SAO GONCALO DO ABAETE";4
"316180 SAO GONCALO DO PARA";9
"316190 SAO GONCALO DO RIO ABAIXO";3
"316200 SAO GONCALO DO SAPUCAI";1
"316225 SAO JOAO DA LAGOA";5
"316240 SAO JOAO DA PONTE";28
"316250 SAO JOAO DEL REI";3
"316255 SAO JOAO DO MANHUACU";1
"316260 SAO JOAO DO ORIENTE";1
"316265 SAO JOAO DO PACUI";3
"316290 SAO JOAO NEPOMUCENO";1
"316292 SAO JOAQUIM DE BICAS";11
"316295 SAO JOSE DA LAPA";11
"316300 SAO JOSE DA SAFIRA";14
"316350 SAO JOSE DO JACURI";1
"316370 SAO LOURENCO";1
"316380 SAO MIGUEL DO ANTA";1
"316470 SAO SEBASTIAO DO PARAISO";3
"316530 SAO VICENTE DE MINAS";2
"316553 SARZEDO";11
"316670 SERRA DOS AIMORES";1
"316690 SERRANIA";2
"316710 SERRO";2
"316720 SETE LAGOAS";43
"316800 TAIOBEIRAS";9
"316860 TEOFILO OTONI";2
"316870 TIMOTEO";11
"316880 TIRADENTES";1
"316900 TOCANTINS";2
"316940 TRES PONTAS";24
"316970 TURMALINA";20
"316990 UBA";41
"317010 UBERABA";147
"317020 UBERLANDIA";165
"317040 UNAI";2
"317052 URUCUIA";1
"317090 VARZELANDIA";10
"317110 VERISSIMO";2
"317115 VERMELHO NOVO";1
"317120 VESPASIANO";23
"317130 VICOSA";1
"317160 VIRGEM DA LAPA";2
"317190 VIRGOLANDIA";1
"317200 VISCONDE DO RIO BRANCO";15
"320010 AFONSO CLAUDIO";221
"320016 AGUA DOCE DO NORTE";2
"320020 ALEGRE";1
"320030 ALFREDO CHAVES";16
"320060 ARACRUZ";8
"320070 ATILIO VIVACQUA";1
"320080 BAIXO GUANDU";14
"320090 BARRA DE SAO FRANCISCO";9
"320100 BOA ESPERANCA";1
"320110 BOM JESUS DO NORTE";13
"320115 BREJETUBA";4
"320120 CACHOEIRO DE ITAPEMIRIM";55
"320130 CARIACICA";145
"320140 CASTELO";2
"320150 COLATINA";5
"320170 CONCEICAO DO CASTELO";18
"320190 DOMINGOS MARTINS";2
"320225 GOVERNADOR LINDENBERG";3
"320240 GUARAPARI";34
"320245 IBATIBA";10
"320250 IBIRACU";11
"320265 IRUPI";14
"320280 ITAPEMIRIM";3
"320290 ITARANA";1
"320300 IUNA";26
"320305 JAGUARE";6
"320313 JOAO NEIVA";10
"320316 LARANJA DA TERRA";17
"320320 LINHARES";8
"320330 MANTENOPOLIS";6
"320332 MARATAIZES";6
"320334 MARECHAL FLORIANO";2
"320335 MARILANDIA";4
"320340 MIMOSO DO SUL";4
"320380 MUQUI";2
"320390 NOVA VENECIA";15
"320405 PEDRO CANARIO";21
"320410 PINHEIROS";10
"320430 PRESIDENTE KENNEDY";4
"320435 RIO BANANAL";22
"320455 SANTA MARIA DE JETIBA";12
"320460 SANTA TERESA";6
"320470 SAO GABRIEL DA PALHA";9
"320490 SAO MATEUS";28
"320495 SAO ROQUE DO CANAA";26
"320500 SERRA";141
"320506 VENDA NOVA DO IMIGRANTE";7
"320510 VIANA";16
"320515 VILA PAVAO";4
"320520 VILA VELHA";208
"320530 VITORIA";155
"330010 ANGRA DOS REIS";41
"330020 ARARUAMA";5
"330023 ARMACAO DOS BUZIOS";1
"330025 ARRAIAL DO CABO";1
"330040 BARRA MANSA";3
"330045 BELFORD ROXO";6
"330050 BOM JARDIM";1
"330060 BOM JESUS DO ITABAPOANA";1
"330070 CABO FRIO";4
"330080 CACHOEIRAS DE MACACU";3
"330110 CANTAGALO";1
"330115 CARDOSO MOREIRA";1
"330140 CONCEICAO DE MACABU";1
"330150 CORDEIRO";1
"330160 DUAS BARRAS";3
"330170 DUQUE DE CAXIAS";43
"330187 IGUABA GRANDE";1
"330190 ITABORAI";8
"330200 ITAGUAI";6
"330205 ITALVA";18
"330225 ITATIAIA";1
"330227 JAPERI";599
"330240 MACAE";6
"330250 MAGE";15
"330260 MANGARATIBA";26
"330270 MARICA";222
"330280 MENDES";1
"330285 MESQUITA";4
"330320 NILOPOLIS";5
"330330 NITEROI";89
"330340 NOVA FRIBURGO";76
"330350 NOVA IGUACU";21
"330380 PARATY";3
"330390 PETROPOLIS";7
"330400 PIRAI";22
"330410 PORCIUNCULA";65
"330414 QUEIMADOS";21
"330420 RESENDE";23
"330430 RIO BONITO";5
"330452 RIO DAS OSTRAS";14
"330455 RIO DE JANEIRO";1199
"330470 SANTO ANTONIO DE PADUA";1
"330490 SAO GONCALO";231
"330510 SAO JOAO DE MERITI";9
"330550 SAQUAREMA";10
"330555 SEROPEDICA";3
"330560 SILVA JARDIM";1
"330570 SUMIDOURO";4
"330580 TERESOPOLIS";11
"330630 VOLTA REDONDA";19
"350010 ADAMANTINA";4
"350020 ADOLFO";6
"350050 AGUAS DE LINDOIA";1
"350070 AGUDOS";1
"350130 ALVARES MACHADO";2
"350170 AMERICO BRASILIENSE";3
"350210 ANDRADINA";1
"350250 APARECIDA";2
"350260 APARECIDA D'OESTE";5
"350275 ARACARIGUAMA";1
"350280 ARACATUBA";50
"350320 ARARAQUARA";33
"350330 ARARAS";7
"350370 ARIRANHA";2
"350380 ARTUR NOGUEIRA";1
"350400 ASSIS";2
"350420 AURIFLAMA";2
"350440 AVANHANDAVA";1
"350460 BADY BASSITT";18
"350480 BALSAMO";16
"350490 BANANAL";2
"350540 BARRA DO TURVO";1
"350550 BARRETOS";82
"350560 BARRINHA";19
"350570 BARUERI";38
"350600 BAURU";5
"350610 BEBEDOURO";5
"350635 BERTIOGA";3
"350640 BILAC";1
"350650 BIRIGUI";73
"350660 BIRITIBA-MIRIM";1
"350670 BOA ESPERANCA DO SUL";1
"350680 BOCAINA";1
"350750 BOTUCATU";1
"350760 BRAGANCA PAULISTA";2
"350780 BRODOWSKI";19
"350810 BURITAMA";1
"350850 CACAPAVA";3
"350860 CACHOEIRA PAULISTA";2
"350900 CAIEIRAS";1
"350920 CAJAMAR";1
"350925 CAJATI";2
"350930 CAJOBI";2
"350950 CAMPINAS";186
"350970 CAMPOS DO JORDAO";2
"350990 CANANEIA";1
"351040 CAPIVARI";2
"351050 CARAGUATATUBA";2
"351060 CARAPICUIBA";25
"351070 CARDOSO";1
"351080 CASA BRANCA";1
"351100 CASTILHO";2
"351110 CATANDUVA";6
"351130 CEDRAL";11
"351170 CHARQUEADA";1
"351190 CLEMENTINA";1
"351200 COLINA";6
"351220 CONCHAL";2
"351240 CORDEIROPOLIS";3
"351250 COROADOS";2
"351300 COTIA";4
"351310 CRAVINHOS";41
"351340 CRUZEIRO";7
"351350 CUBATAO";8
"351380 DIADEMA";1
"351430 DOURADO";1
"351480 ELDORADO";1
"351500 EMBU DAS ARTES";2
"351515 ENGENHEIRO COELHO";3
"351518 ESPIRITO SANTO DO PINHAL";1
"351520 ESTRELA D'OESTE";2
"351550 FERNANDOPOLIS";86
"351570 FERRAZ DE VASCONCELOS";4
"351590 FLOREAL";1
"351620 FRANCA";104
"351630 FRANCISCO MORATO";1
"351640 FRANCO DA ROCHA";2
"351710 GLICERIO";2
"351740 GUAIRA";25
"351750 GUAPIACU";12
"351770 GUARA";1
"351780 GUARACAI";1
"351790 GUARACI";2
"351840 GUARATINGUETA";4
"351870 GUARUJA";8
"351880 GUARULHOS";37
"351885 GUATAPARA";1
"351907 HORTOLANDIA";4
"351930 IBATE";2
"351940 IBIRA";2
"351960 IBITINGA";1
"351970 IBIUNA";1
"351980 ICEM";6
"352030 IGUAPE";2
"352040 ILHABELA";1
"352042 ILHA COMPRIDA";1
"352044 ILHA SOLTEIRA";2
"352050 INDAIATUBA";1
"352115 IPIGUA";8
"352130 IPUA";1
"352140 IRACEMAPOLIS";1
"352150 IRAPUA";3
"352190 ITAJOBI";4
"352210 ITANHAEM";3
"352220 ITAPECERICA DA SERRA";3
"352230 ITAPETININGA";1
"352250 ITAPEVI";3
"352310 ITAQUAQUECETUBA";8
"352330 ITARIRI";2
"352390 ITU";11
"352410 ITUVERAVA";12
"352420 JABORANDI";2
"352430 JABOTICABAL";4
"352440 JACAREI";11
"352450 JACI";2
"352470 JAGUARIUNA";1
"352480 JALES";23
"352500 JANDIRA";4
"352510 JARDINOPOLIS";2
"352530 JAU";4
"352570 JOSE BONIFACIO";15
"352590 JUNDIAI";4
"352630 LAGOINHA";2
"352670 LEME";25
"352690 LIMEIRA";104
"352730 LOUVEIRA";3
"352760 LUIS ANTONIO";3
"352830 MAGDA";1
"352880 MARACAI";3
"352900 MARILIA";2
"352920 MARTINOPOLIS";1
"352930 MATAO";13
"352940 MAUA";4
"352950 MENDONCA";9
"352990 MIRACATU";3
"353000 MIRA ESTRELA";5
"353030 MIRASSOL";16
"353040 MIRASSOLANDIA";1
"353050 MOCOCA";17
"353060 MOGI DAS CRUZES";3
"353070 MOGI GUACU";38
"353080 MOGI MIRIM";1
"353110 MONGAGUA";1
"353140 MONTE APRAZIVEL";13
"353150 MONTE AZUL PAULISTA";7
"353180 MONTE MOR";1
"353190 MORRO AGUDO";21
"353250 NEVES PAULISTA";11
"353260 NHANDEARA";5
"353280 NOVA ALIANCA";7
"353300 NOVA GRANADA";5
"353320 NOVA INDEPENDENCIA";1
"353340 NOVA ODESSA";4
"353350 NOVO HORIZONTE";2
"353390 OLIMPIA";30
"353400 ONDA VERDE";3
"353420 ORINDIUVA";4
"353430 ORLANDIA";37
"353440 OSASCO";11
"353470 OURINHOS";3
"353500 PALESTINA";3
"353590 PARANAPUA";1
"353620 PARIQUERA-ACU";8
"353650 PAULINIA";12
"353660 PAULO DE FARIA";11
"353690 PEDRANOPOLIS";1
"353700 PEDREGULHO";1
"353710 PEDREIRA";10
"353720 PEDRO DE TOLEDO";1
"353730 PENAPOLIS";11
"353740 PEREIRA BARRETO";5
"353760 PERUIBE";3
"353800 PINDAMONHANGABA";6
"353810 PINDORAMA";2
"353860 PIRACAIA";1
"353870 PIRACICABA";45
"353910 PIRAPORA DO BOM JESUS";1
"353920 PIRAPOZINHO";2
"353930 PIRASSUNUNGA";2
"353950 PITANGUEIRAS";1
"353980 POA";2
"353990 POLONI";5
"354000 POMPEIA";1
"354020 PONTAL";5
"354050 PORANGABA";1
"354070 PORTO FERREIRA";1
"354080 POTIRENDABA";81
"354100 PRAIA GRANDE";35
"354130 PRESIDENTE EPITACIO";1
"354140 PRESIDENTE PRUDENTE";22
"354220 RANCHARIA";1
"354260 REGISTRO";12
"354290 RIBEIRAO BONITO";1
"354310 RIBEIRAO CORRENTE";1
"354330 RIBEIRAO PIRES";2
"354340 RIBEIRAO PRETO";149
"354360 RIFAINA";1
"354390 RIO CLARO";62
"354420 RIOLANDIA";1
"354450 RUBINEIA";1
"354490 SALES OLIVEIRA";2
"354530 SALTO DE PIRAPORA";1
"354560 SANTA ADELIA";2
"354580 SANTA BARBARA D'OESTE";9
"354600 SANTA BRANCA";1
"354620 SANTA CRUZ DA CONCEICAO";1
"354630 SANTA CRUZ DAS PALMEIRAS";4
"354650 SANTA ERNESTINA";1
"354660 SANTA FE DO SUL";11
"354730 SANTANA DE PARNAIBA";4
"354750 SANTA RITA DO PASSA QUATRO";2
"354770 SANTO ANASTACIO";1
"354780 SANTO ANDRE";14
"354800 SANTO ANTONIO DE POSSE";2
"354850 SANTOS";21
"354860 SAO BENTO DO SAPUCAI";1
"354870 SAO BERNARDO DO CAMPO";11
"354880 SAO CAETANO DO SUL";6
"354890 SAO CARLOS";81
"354900 SAO FRANCISCO";1
"354910 SAO JOAO DA BOA VISTA";1
"354920 SAO JOAO DAS DUAS PONTES";3
"354925 SAO JOAO DE IRACEMA";1
"354940 SAO JOAQUIM DA BARRA";24
"354950 SAO JOSE DA BELA VISTA";1
"354980 SAO JOSE DO RIO PRETO";514
"354990 SAO JOSE DOS CAMPOS";37
"354995 SAO LOURENCO DA SERRA";1
"355030 SAO PAULO";298
"355070 SAO SEBASTIAO";6
"355090 SAO SIMAO";2
"355100 SAO VICENTE";6
"355140 SERRA AZUL";1
"355150 SERRANA";11
"355170 SERTAOZINHO";42
"355180 SETE BARRAS";1
"355200 SILVEIRAS";1
"355220 SOROCABA";18
"355230 SUD MENNUCCI";5
"355240 SUMARE";13
"355250 SUZANO";1
"355260 TABAPUA";1
"355280 TABOAO DA SERRA";7
"355300 TAGUAI";1
"355310 TAIACU";3
"355320 TAIUVA";4
"355340 TANABI";14
"355370 TAQUARITINGA";20
"355395 TARUMA";1
"355400 TATUI";1
"355410 TAUBATE";26
"355430 TEODORO SAMPAIO";1
"355510 TUPI PAULISTA";1
"355520 TURIUBA";2
"355530 TURMALINA";3
"355535 UBARANA";2
"355540 UBATUBA";19
"355560 UCHOA";12
"355570 UNIAO PAULISTA";1
"355580 URANIA";3
"355600 URUPES";7
"355610 VALENTIM GENTIL";1
"355620 VALINHOS";9
"355630 VALPARAISO";1
"355670 VINHEDO";3
"355695 VITORIA BRASIL";1
"355710 VOTUPORANGA";16
"355715 ZACARIAS";1
"410030 AGUDOS DO SUL";1
"410045 ALTAMIRA DO PARANA";1
"410190 ASSAI";1
"410345 CAFELANDIA";2
"410370 CAMBE";2
"410430 CAMPO MOURAO";3
"410480 CASCAVEL";125
"410530 CEU AZUL";1
"410560 CIDADE GAUCHA";1
"410580 COLOMBO";1
"410690 CURITIBA";16
"410720 DOIS VIZINHOS";1
"410750 ENGENHEIRO BELTRAO";1
"410800 FLORESTOPOLIS";1
"410830 FOZ DO IGUACU";32
"410840 FRANCISCO BELTRAO";3
"410860 GOIOERE";2
"410880 GUAIRA";1
"411330 LARANJEIRAS DO SUL";1
"411370 LONDRINA";4
"411410 MANDAGUACU";1
"411460 MARECHAL CANDIDO RONDON";3
"411500 MARILENA";36
"411510 MARILUZ";1
"411520 MARINGA";5
"411580 MEDIANEIRA";6
"411605 MISSAL";1
"411705 NOVA LARANJEIRAS";2
"411840 PARANAVAI";9
"411845 PATO BRAGADO";1
"411880 PEABIRU";1
"411915 PINHAIS";1
"411960 PITANGA";1
"411980 PLANALTO";1
"411990 PONTA GROSSA";2
"412280 SALGADO FILHO";2
"412300 SALTO DO LONTRA";1
"412350 SANTA HELENA";2
"412402 SANTA TEREZA DO OESTE";1
"412405 SANTA TEREZINHA DE ITAIPU";11
"412550 SAO JOSE DOS PINHAIS";29
"412570 SAO MIGUEL DO IGUACU";2
"412660 SIQUEIRA CAMPOS";14
"412730 TERRA RICA";1
"412750 TIBAGI";1
"412770 TOLEDO";2
"412785 TRES BARRAS DO PARANA";3
"412795 TUPASSI";1
"412810 UMUARAMA";4
"420010 ABELARDO LUZ";2
"420080 ANCHIETA";1
"420120 ANTONIO CARLOS";1
"420140 ARARANGUA";1
"420200 BALNEARIO CAMBORIU";29
"420230 BIGUACU";5
"420245 BOMBINHAS";1
"420270 BOTUVERA";1
"420290 BRUSQUE";1
"420310 CAIBI";1
"420320 CAMBORIU";9
"420380 CANOINHAS";1
"420420 CHAPECO";6
"420460 CRICIUMA";1
"420470 CUNHA PORA";2
"420540 FLORIANOPOLIS";28
"420545 FORQUILHINHA";3
"420570 GAROPABA";7
"420630 GUABIRUBA";1
"420640 GUARACIABA";6
"420665 GUATAMBU";1
"420730 IMBITUBA";1
"420765 IPORA DO OESTE";2
"420820 ITAJAI";21
"420830 ITAPEMA";6
"420850 ITUPORANGA";1
"420910 JOINVILLE";3
"420930 LAGES";1
"421020 MAJOR GERCINO";1
"421050 MARAVILHA";1
"421055 MAREMA";1
"421130 NAVEGANTES";2
"421190 PALHOCA";3
"421350 PORTO BELO";1
"421415 PRINCESA";1
"421460 RIO DO OESTE";2
"421630 SAO JOAO BATISTA";5
"421660 SAO JOSE";7
"421670 SAO JOSE DO CEDRO";1
"421720 SAO MIGUEL DO OESTE";15
"421725 SAO PEDRO DE ALCANTARA";1
"421740 SCHROEDER";1
"421750 SEARA";3
"421820 TIMBO";1
"421860 TROMBUDO CENTRAL";1
"421870 TUBARAO";4
"421930 VIDEIRA";2
"421970 XAXIM";3
"430040 ALEGRETE";1
"430057 ALTO FELIZ";1
"430060 ALVORADA";4
"430080 ANTONIO PRADO";1
"430210 BENTO GONCALVES";2
"430310 CACHOEIRINHA";3
"430440 CANELA";1
"430460 CANOAS";10
"430470 CARAZINHO";1
"430480 CARLOS BARBOSA";1
"430535 CHARQUEADAS";3
"430610 CRUZ ALTA";32
"430660 DOM PEDRITO";3
"430760 ESTANCIA VELHA";2
"430790 FARROUPILHA";2
"430910 GRAMADO";1
"430920 GRAVATAI";8
"430950 GUARANI DAS MISSOES";1
"431000 IBIRUBA";1
"431020 IJUI";4
"431080 IVOTI";1
"431240 MONTENEGRO";2
"431265 NAO-ME-TOQUE";1
"431270 NONOAI";1
"431320 NOVA PETROPOLIS";2
"431340 NOVO HAMBURGO";13
"431410 PASSO FUNDO";3
"431490 PORTO ALEGRE";13
"431515 PROGRESSO";1
"431680 SANTA CRUZ DO SUL";1
"431690 SANTA MARIA";1
"431710 SANT'ANA DO LIVRAMENTO";5
"431720 SANTA ROSA";3
"431740 SANTIAGO";9
