DENGUE - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Casos Prováveis por Município de residência
Período:2015
"Município de residência";"Casos_Prováveis"
"230560 INDEPENDENCIA";39
"230565 IPAPORANGA";46
"230570 IPAUMIRIM";62
"230580 IPU";576
"230590 IPUEIRAS";160
"230600 IRACEMA";9
"230610 IRAUCUBA";288
"230620 ITAICABA";13
"230625 ITAITINGA";302
"230630 ITAPAGE";18
"230640 ITAPIPOCA";532
"230650 ITAPIUNA";154
"230655 ITAREMA";78
"230660 ITATIRA";102
"230670 JAGUARETAMA";16
"230680 JAGUARIBARA";342
"230690 JAGUARIBE";55
"230700 JAGUARUANA";44
"230710 JARDIM";546
"230720 JATI";78
"230725 JIJOCA DE JERICOACOARA";197
"230730 JUAZEIRO DO NORTE";1117
"230740 JUCAS";255
"230750 LAVRAS DA MANGABEIRA";42
"230760 LIMOEIRO DO NORTE";233
"230763 MADALENA";83
"230765 MARACANAU";1276
"230770 MARANGUAPE";491
"230780 MARCO";60
"230790 MARTINOPOLE";82
"230800 MASSAPE";97
"230810 MAURITI";560
"230820 MERUOCA";235
"230830 MILAGRES";251
"230835 MILHA";325
"230837 MIRAIMA";66
"230840 MISSAO VELHA";106
"230850 MOMBACA";160
"230860 MONSENHOR TABOSA";201
"230870 MORADA NOVA";189
"230880 MORAUJO";3
"230890 MORRINHOS";6
"230900 MUCAMBO";309
"230910 MULUNGU";47
"230920 NOVA OLINDA";39
"230930 NOVA RUSSAS";159
"230940 NOVO ORIENTE";123
"230945 OCARA";649
"230950 OROS";13
"230960 PACAJUS";202
"230970 PACATUBA";352
"230980 PACOTI";148
"230990 PACUJA";13
"231000 PALHANO";98
"231010 PALMACIA";62
"231020 PARACURU";166
"231025 PARAIPABA";159
"231030 PARAMBU";51
"231040 PARAMOTI";24
"231050 PEDRA BRANCA";6
"231060 PENAFORTE";23
"231070 PENTECOSTE";361
"231080 PEREIRO";23
"231085 PINDORETAMA";150
"231090 PIQUET CARNEIRO";687
"231095 PIRES FERREIRA";275
"231100 PORANGA";44
"231110 PORTEIRAS";638
"231120 POTENGI";3
"231123 POTIRETAMA";1
"231126 QUITERIANOPOLIS";20
"231130 QUIXADA";204
"231135 QUIXELO";4
"231140 QUIXERAMOBIM";197
"231150 QUIXERE";86
"231160 REDENCAO";13
"231170 RERIUTABA";826
"231180 RUSSAS";662
"231190 SABOEIRO";11
"231195 SALITRE";9
"231200 SANTANA DO ACARAU";19
"231210 SANTANA DO CARIRI";33
"231220 SANTA QUITERIA";216
"231230 SAO BENEDITO";16
"231240 SAO GONCALO DO AMARANTE";447
"231250 SAO JOAO DO JAGUARIBE";12
"231260 SAO LUIS DO CURU";140
"231270 SENADOR POMPEU";47
"231280 SENADOR SA";76
"231290 SOBRAL";1444
"231300 SOLONOPOLE";12
"231310 TABULEIRO DO NORTE";216
"231320 TAMBORIL";127
"231330 TAUA";382
"231335 TEJUCUOCA";11
"231340 TIANGUA";588
"231350 TRAIRI";407
"231355 TURURU";110
"231360 UBAJARA";74
"231370 UMARI";32
"231375 UMIRIM";146
"231380 URUBURETAMA";42
"231390 URUOCA";29
"231395 VARJOTA";358
"231400 VARZEA ALEGRE";466
"231410 VICOSA DO CEARA";81
"240010 ACARI";263
"240020 ACU";209
"240030 AFONSO BEZERRA";7
"240050 ALEXANDRIA";269
"240060 ALMINO AFONSO";1
"240070 ALTO DO RODRIGUES";66
"240080 ANGICOS";17
"240100 APODI";59
"240110 AREIA BRANCA";7
"240120 ARES";72
"240130 AUGUSTO SEVERO";19
"240140 BAIA FORMOSA";10
"240145 BARAUNA";53
"240150 BARCELONA";56
"240160 BENTO FERNANDES";19
"240165 BODO";35
"240170 BOM JESUS";45
"240180 BREJINHO";73
"240185 CAICARA DO NORTE";2
"240190 CAICARA DO RIO DO VENTO";90
"240200 CAICO";895
"240210 CAMPO REDONDO";30
"240220 CANGUARETAMA";80
"240230 CARAUBAS";329
"240240 CARNAUBA DOS DANTAS";157
"240250 CARNAUBAIS";2
"240260 CEARA-MIRIM";918
"240270 CERRO CORA";238
"240290 CORONEL JOAO PESSOA";5
"240300 CRUZETA";308
"240310 CURRAIS NOVOS";699
"240320 DOUTOR SEVERIANO";28
"240325 PARNAMIRIM";1586
"240330 ENCANTO";4
"240340 EQUADOR";56
"240350 ESPIRITO SANTO";24
"240360 EXTREMOZ";321
"240370 FELIPE GUERRA";15
"240375 FERNANDO PEDROZA";14
"240380 FLORANIA";39
"240390 FRANCISCO DANTAS";2
"240420 GOIANINHA";79
"240430 GOVERNADOR DIX-SEPT ROSADO";2
"240440 GROSSOS";9
"240450 GUAMARE";116
"240460 IELMO MARINHO";3
"240470 IPANGUACU";14
"240480 IPUEIRA";20
"240485 ITAJA";8
"240500 JACANA";15
"240510 JANDAIRA";38
"240520 JANDUIS";5
"240530 JANUARIO CICCO";13
"240540 JAPI";24
"240550 JARDIM DE ANGICOS";18
"240560 JARDIM DE PIRANHAS";154
"240570 JARDIM DO SERIDO";283
"240580 JOAO CAMARA";116
"240590 JOAO DIAS";10
"240600 JOSE DA PENHA";39
"240610 JUCURUTU";11
"240615 JUNDIA";36
"240620 LAGOA D'ANTA";7
"240630 LAGOA DE PEDRAS";12
"240640 LAGOA DE VELHOS";72
"240650 LAGOA NOVA";75
"240660 LAGOA SALGADA";5
"240670 LAJES";93
"240680 LAJES PINTADAS";173
"240690 LUCRECIA";33
"240700 LUIS GOMES";6
"240710 MACAIBA";92
"240720 MACAU";174
"240725 MAJOR SALES";3
"240730 MARCELINO VIEIRA";4
"240740 MARTINS";224
"240750 MAXARANGUAPE";18
"240760 MESSIAS TARGINO";6
"240770 MONTANHAS";3
"240780 MONTE ALEGRE";12
"240790 MONTE DAS GAMELEIRAS";2
"240800 MOSSORO";1260
"240810 NATAL";7802
"240820 NISIA FLORESTA";115
"240830 NOVA CRUZ";312
"240840 OLHO-D'AGUA DO BORGES";8
"240850 OURO BRANCO";2
"240860 PARANA";30
"240880 PARAZINHO";19
"240890 PARELHAS";518
"240895 RIO DO FOGO";49
"240910 PASSA E FICA";157
"240920 PASSAGEM";8
"240930 PATU";149
"240933 SANTA MARIA";85
"240940 PAU DOS FERROS";128
"240950 PEDRA GRANDE";2
"240960 PEDRA PRETA";58
"240970 PEDRO AVELINO";104
"240980 PEDRO VELHO";3
"240990 PENDENCIAS";7
"241000 PILOES";1
"241010 POCO BRANCO";14
"241020 PORTALEGRE";1
"241025 PORTO DO MANGUE";152
"241030 SERRA CAIADA";23
"241040 PUREZA";13
"241050 RAFAEL FERNANDES";20
"241060 RAFAEL GODEIRO";1
"241080 RIACHO DE SANTANA";16
"241090 RIACHUELO";122
"241100 RODOLFO FERNANDES";13
"241105 TIBAU";76
"241110 RUY BARBOSA";129
"241120 SANTA CRUZ";186
"241140 SANTANA DO MATOS";27
"241142 SANTANA DO SERIDO";99
"241150 SANTO ANTONIO";53
"241160 SAO BENTO DO NORTE";2
"241170 SAO BENTO DO TRAIRI";20
"241180 SAO FERNANDO";7
"241190 SAO FRANCISCO DO OESTE";6
"241200 SAO GONCALO DO AMARANTE";233
"241210 SAO JOAO DO SABUGI";113
"241220 SAO JOSE DE MIPIBU";161
"241230 SAO JOSE DO CAMPESTRE";232
"241240 SAO JOSE DO SERIDO";51
"241250 SAO MIGUEL";25
"241255 SAO MIGUEL DO GOSTOSO";103
"241260 SAO PAULO DO POTENGI";131
"241270 SAO PEDRO";51
"241280 SAO RAFAEL";2
"241290 SAO TOME";3
"241300 SAO VICENTE";25
"241310 SENADOR ELOI DE SOUZA";31
"241320 SENADOR GEORGINO AVELINO";10
"241330 SERRA DE SAO BENTO";63
"241335 SERRA DO MEL";45
"241340 SERRA NEGRA DO NORTE";12
"241350 SERRINHA";24
"241355 SERRINHA DOS PINTOS";3
"241370 SITIO NOVO";81
"241380 TABOLEIRO GRANDE";3
"241390 TAIPU";114
"241400 TANGARA";162
"241410 TENENTE ANANIAS";1
"241420 TIBAU DO SUL";65
"241430 TIMBAUBA DOS BATISTAS";40
"241440 TOUROS";87
"241450 UMARIZAL";10
"241460 UPANEMA";11
"241470 VARZEA";37
"241475 VENHA-VER";4
"241480 VERA CRUZ";32
"241500 VILA FLOR";3
"250010 AGUA BRANCA";110
"250020 AGUIAR";3
"250030 ALAGOA GRANDE";338
"250040 ALAGOA NOVA";165
"250050 ALAGOINHA";79
"250053 ALCANTIL";36
"250057 ALGODAO DE JANDAIRA";2
"250060 ALHANDRA";1076
"250070 SAO JOAO DO RIO DO PEIXE";154
"250073 AMPARO";12
"250077 APARECIDA";44
"250080 ARACAGI";19
"250090 ARARA";65
"250100 ARARUNA";24
"250110 AREIA";23
"250115 AREIA DE BARAUNAS";25
"250120 AREIAL";78
"250130 AROEIRAS";286
"250135 ASSUNCAO";19
"250140 BAIA DA TRAICAO";16
"250150 BANANEIRAS";76
"250153 BARAUNA";27
"250157 BARRA DE SANTANA";43
"250160 BARRA DE SANTA ROSA";20
"250170 BARRA DE SAO MIGUEL";73
"250180 BAYEUX";427
"250190 BELEM";58
"250200 BELEM DO BREJO DO CRUZ";14
"250205 BERNARDINO BATISTA";25
"250210 BOA VENTURA";8
"250215 BOA VISTA";50
"250220 BOM JESUS";36
"250230 BOM SUCESSO";9
"250240 BONITO DE SANTA FE";22
"250250 BOQUEIRAO";52
"250260 IGARACY";5
"250270 BORBOREMA";16
"250280 BREJO DO CRUZ";32
"250290 BREJO DOS SANTOS";30
"250300 CAAPORA";108
"250310 CABACEIRAS";34
"250320 CABEDELO";730
"250330 CACHOEIRA DOS INDIOS";86
"250340 CACIMBA DE AREIA";18
"250350 CACIMBA DE DENTRO";1
"250355 CACIMBAS";16
"250360 CAICARA";28
"250370 CAJAZEIRAS";958
"250375 CAJAZEIRINHAS";1
"250380 CALDAS BRANDAO";23
"250390 CAMALAU";57
"250400 CAMPINA GRANDE";233
"250403 CAPIM";23
"250407 CARAUBAS";173
"250410 CARRAPATEIRA";2
"250415 CASSERENGUE";10
"250420 CATINGUEIRA";5
"250430 CATOLE DO ROCHA";262
"250435 CATURITE";42
"250440 CONCEICAO";1
"250450 CONDADO";7
"250460 CONDE";79
"250470 CONGO";9
"250480 COREMAS";62
"250485 COXIXOLA";28
"250490 CRUZ DO ESPIRITO SANTO";193
"250500 CUBATI";13
"250510 CUITE";69
"250520 CUITEGI";55
"250523 CUITE DE MAMANGUAPE";1
"250530 CURRAL VELHO";5
"250535 DAMIAO";10
"250540 DESTERRO";18
"250550 VISTA SERRANA";9
"250560 DIAMANTE";28
"250570 DONA INES";160
"250580 DUAS ESTRADAS";11
"250590 EMAS";3
"250600 ESPERANCA";91
"250610 FAGUNDES";61
"250620 FREI MARTINHO";127
"250625 GADO BRAVO";10
"250630 GUARABIRA";266
"250640 GURINHEM";41
"250650 GURJAO";25
"250660 IBIARA";1
"250670 IMACULADA";34
"250680 INGA";117
"250690 ITABAIANA";100
"250700 ITAPORANGA";238
"250710 ITAPOROROCA";7
"250720 ITATUBA";10
"250730 JACARAU";34
"250740 JERICO";8
"250750 JOAO PESSOA";4419
"250760 JUAREZ TAVORA";100
"250770 JUAZEIRINHO";238
"250780 JUNCO DO SERIDO";82
"250790 JURIPIRANGA";68
"250800 JURU";71
"250810 LAGOA";7
"250820 LAGOA DE DENTRO";4
"250830 LAGOA SECA";108
"250840 LASTRO";2
"250850 LIVRAMENTO";12
"250855 LOGRADOURO";14
"250860 LUCENA";61
"250870 MAE D'AGUA";27
"250880 MALTA";19
"250890 MAMANGUAPE";33
"250900 MANAIRA";135
"250905 MARCACAO";7
"250910 MARI";22
"250915 MARIZOPOLIS";41
"250920 MASSARANDUBA";3
"250930 MATARACA";4
"250933 MATINHAS";48
"250937 MATO GROSSO";1
"250939 MATUREIA";27
"250940 MOGEIRO";85
"250960 MONTE HOREBE";4
"250970 MONTEIRO";3298
"250980 MULUNGU";39
"250990 NATUBA";4
"251000 NAZAREZINHO";34
"251010 NOVA FLORESTA";3
"251020 NOVA OLINDA";30
"251030 NOVA PALMEIRA";21
"251040 OLHO D'AGUA";8
"251050 OLIVEDOS";16
"251060 OURO VELHO";42
"251065 PARARI";10
"251070 PASSAGEM";1
"251080 PATOS";254
"251090 PAULISTA";4
"251100 PEDRA BRANCA";5
"251110 PEDRA LAVRADA";113
"251120 PEDRAS DE FOGO";26
"251130 PIANCO";193
"251140 PICUI";127
"251150 PILAR";17
"251160 PILOES";15
"251170 PILOEZINHOS";30
"251180 PIRPIRITUBA";91
"251190 PITIMBU";77
"251200 POCINHOS";58
"251203 POCO DANTAS";3
"251207 POCO DE JOSE DE MOURA";10
"251210 POMBAL";54
"251220 PRATA";168
"251230 PRINCESA ISABEL";222
"251240 PUXINANA";53
"251250 QUEIMADAS";98
"251270 REMIGIO";110
"251272 PEDRO REGIS";60
"251274 RIACHAO";18
"251275 RIACHAO DO BACAMARTE";1
"251276 RIACHAO DO POCO";3
"251278 RIACHO DE SANTO ANTONIO";18
"251280 RIACHO DOS CAVALOS";52
"251290 RIO TINTO";10
"251310 SALGADO DE SAO FELIX";32
"251315 SANTA CECILIA";27
"251320 SANTA CRUZ";2
"251330 SANTA HELENA";74
"251340 SANTA LUZIA";39
"251360 SANTANA DOS GARROTES";29
"251365 JOCA CLAUDINO";9
"251370 SANTA RITA";1768
"251385 SANTO ANDRE";19
"251390 SAO BENTO";117
"251396 SAO DOMINGOS";18
"251398 SAO FRANCISCO";6
"251400 SAO JOAO DO CARIRI";14
"251410 SAO JOAO DO TIGRE";49
"251420 SAO JOSE DA LAGOA TAPADA";6
"251430 SAO JOSE DE CAIANA";1
"251440 SAO JOSE DE ESPINHARAS";12
"251445 SAO JOSE DOS RAMOS";108
"251450 SAO JOSE DE PIRANHAS";42
"251455 SAO JOSE DE PRINCESA";55
"251465 SAO JOSE DO BREJO DO CRUZ";5
"251470 SAO JOSE DO SABUGI";31
"251480 SAO JOSE DOS CORDEIROS";1
"251490 SAO MAMEDE";49
"251500 SAO MIGUEL DE TAIPU";6
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";14
"251520 SAO SEBASTIAO DO UMBUZEIRO";41
"251530 SAPE";5
"251540 SAO VICENTE DO SERIDO";11
"251550 SERRA BRANCA";45
"251560 SERRA DA RAIZ";9
"251570 SERRA GRANDE";68
"251580 SERRA REDONDA";1
"251590 SERRARIA";1
"251593 SERTAOZINHO";143
"251597 SOBRADO";8
"251600 SOLANEA";7
"251610 SOLEDADE";7
"251615 SOSSEGO";4
"251620 SOUSA";358
"251630 SUME";9
"251640 TACIMA";5
"251650 TAPEROA";38
"251660 TAVARES";94
"251670 TEIXEIRA";496
"251675 TENORIO";4
"251680 TRIUNFO";32
"251690 UIRAUNA";108
"251700 UMBUZEIRO";36
"251710 VARZEA";9
"251720 VIEIROPOLIS";18
"251740 ZABELE";145
"260005 ABREU E LIMA";1011
"260010 AFOGADOS DA INGAZEIRA";935
"260020 AFRANIO";77
"260030 AGRESTINA";138
"260040 AGUA PRETA";16
"260050 AGUAS BELAS";1092
"260060 ALAGOINHA";462
"260070 ALIANCA";496
"260080 ALTINHO";213
"260090 AMARAJI";100
"260100 ANGELIM";6
"260105 ARACOIABA";170
"260110 ARARIPINA";50
"260120 ARCOVERDE";1597
"260130 BARRA DE GUABIRABA";34
"260140 BARREIROS";308
"260150 BELEM DE MARIA";3
"260160 BELEM DE SAO FRANCISCO";121
"260170 BELO JARDIM";3222
"260180 BETANIA";14
"260190 BEZERROS";462
"260200 BODOCO";19
"260210 BOM CONSELHO";352
"260220 BOM JARDIM";433
"260230 BONITO";58
"260240 BREJAO";3
"260250 BREJINHO";43
"260260 BREJO DA MADRE DE DEUS";628
"260270 BUENOS AIRES";201
"260280 BUIQUE";841
"260290 CABO DE SANTO AGOSTINHO";2105
"260300 CABROBO";42
"260310 CACHOEIRINHA";10
"260320 CAETES";111
"260330 CALCADO";83
"260345 CAMARAGIBE";5827
"260350 CAMOCIM DE SAO FELIX";9
"260360 CAMUTANGA";25
"260370 CANHOTINHO";28
"260380 CAPOEIRAS";11
"260390 CARNAIBA";306
"260392 CARNAUBEIRA DA PENHA";9
"260400 CARPINA";2100
"260410 CARUARU";705
"260415 CASINHAS";188
"260420 CATENDE";27
"260430 CEDRO";9
"260440 CHA DE ALEGRIA";55
"260450 CHA GRANDE";304
"260460 CONDADO";839
"260470 CORRENTES";83
"260480 CORTES";20
"260490 CUMARU";125
"260500 CUPIRA";19
"260510 CUSTODIA";285
"260515 DORMENTES";95
"260520 ESCADA";286
"260530 EXU";11
"260540 FEIRA NOVA";76
"260545 FERNANDO DE NORONHA";174
"260550 FERREIROS";13
"260560 FLORES";105
"260570 FLORESTA";52
"260580 FREI MIGUELINHO";167
"260590 GAMELEIRA";31
"260600 GARANHUNS";1135
"260610 GLORIA DO GOITA";151
"260620 GOIANA";3749
"260630 GRANITO";1
"260640 GRAVATA";172
"260650 IATI";1418
"260660 IBIMIRIM";110
"260670 IBIRAJUBA";1
"260680 IGARASSU";1497
"260690 IGUARACY";192
"260700 INAJA";426
"260710 INGAZEIRA";20
"260720 IPOJUCA";429
"260730 IPUBI";77
"260740 ITACURUBA";49
"260750 ITAIBA";434
"260760 ILHA DE ITAMARACA";282
"260765 ITAMBE";619
"260770 ITAPETIM";431
"260775 ITAPISSUMA";29
"260780 ITAQUITINGA";422
"260790 JABOATAO DOS GUARARAPES";6538
"260795 JAQUEIRA";177
"260800 JATAUBA";1423
"260805 JATOBA";47
"260810 JOAO ALFREDO";1839
"260820 JOAQUIM NABUCO";12
"260825 JUCATI";26
"260830 JUPI";36
"260840 JUREMA";35
"260845 LAGOA DO CARRO";379
"260850 LAGOA DE ITAENGA";299
"260860 LAGOA DO OURO";22
"260870 LAGOA DOS GATOS";5
"260875 LAGOA GRANDE";24
"260880 LAJEDO";21
"260890 LIMOEIRO";3045
"260900 MACAPARANA";559
"260910 MACHADOS";79
"260915 MANARI";174
"260920 MARAIAL";19
"260930 MIRANDIBA";20
"260940 MORENO";1156
"260950 NAZARE DA MATA";98
"260960 OLINDA";3688
"260970 OROBO";162
"260980 OROCO";6
"260990 OURICURI";23
"261000 PALMARES";147
"261010 PALMEIRINA";42
"261020 PANELAS";92
"261030 PARANATAMA";25
"261040 PARNAMIRIM";19
"261050 PASSIRA";531
"261060 PAUDALHO";236
"261070 PAULISTA";2249
"261080 PEDRA";918
"261090 PESQUEIRA";2175
"261100 PETROLANDIA";54
"261110 PETROLINA";1615
"261120 POCAO";556
"261130 POMBOS";164
"261140 PRIMAVERA";53
"261150 QUIPAPA";131
"261153 QUIXABA";13
"261160 RECIFE";27182
"261170 RIACHO DAS ALMAS";151
"261180 RIBEIRAO";239
"261190 RIO FORMOSO";28
"261200 SAIRE";18
"261210 SALGADINHO";120
"261220 SALGUEIRO";283
"261230 SALOA";30
"261240 SANHARO";763
"261245 SANTA CRUZ";5
"261247 SANTA CRUZ DA BAIXA VERDE";355
"261250 SANTA CRUZ DO CAPIBARIBE";460
"261255 SANTA FILOMENA";15
"261260 SANTA MARIA DA BOA VISTA";16
"261270 SANTA MARIA DO CAMBUCA";112
"261280 SANTA TEREZINHA";131
"261290 SAO BENEDITO DO SUL";6
"261300 SAO BENTO DO UNA";992
"261310 SAO CAITANO";71
"261320 SAO JOAO";64
"261330 SAO JOAQUIM DO MONTE";74
"261340 SAO JOSE DA COROA GRANDE";137
"261350 SAO JOSE DO BELMONTE";115
"261360 SAO JOSE DO EGITO";851
"261370 SAO LOURENCO DA MATA";469
"261380 SAO VICENTE FERRER";22
"261390 SERRA TALHADA";443
"261400 SERRITA";60
"261410 SERTANIA";167
"261420 SIRINHAEM";30
"261430 MOREILANDIA";1
"261440 SOLIDAO";27
"261450 SURUBIM";2358
"261460 TABIRA";513
"261470 TACAIMBO";38
"261480 TACARATU";529
"261485 TAMANDARE";27
"261500 TAQUARITINGA DO NORTE";931
"261510 TEREZINHA";7
"261520 TERRA NOVA";30
"261530 TIMBAUBA";577
"261540 TORITAMA";286
"261550 TRACUNHAEM";22
"261560 TRINDADE";38
"261570 TRIUNFO";137
"261580 TUPANATINGA";219
"261590 TUPARETAMA";29
"261600 VENTUROSA";461
"261610 VERDEJANTE";105
"261618 VERTENTE DO LERIO";75
"261620 VERTENTES";2170
"261630 VICENCIA";221
"261640 VITORIA DE SANTO ANTAO";1343
"261650 XEXEU";3
" MUNICIPIO IGNORADO - AL";1
"270010 AGUA BRANCA";41
"270020 ANADIA";61
"270030 ARAPIRACA";8196
"270040 ATALAIA";10
"270050 BARRA DE SANTO ANTONIO";21
"270060 BARRA DE SAO MIGUEL";18
"270070 BATALHA";197
"270080 BELEM";31
"270090 BELO MONTE";29
"270100 BOCA DA MATA";50
"270110 BRANQUINHA";25
"270120 CACIMBINHAS";160
"270130 CAJUEIRO";16
"270135 CAMPESTRE";15
"270140 CAMPO ALEGRE";47
"270150 CAMPO GRANDE";29
"270160 CANAPI";412
"270170 CAPELA";5
"270180 CARNEIROS";45
"270190 CHA PRETA";35
"270200 COITE DO NOIA";114
"270210 COLONIA LEOPOLDINA";114
"270220 COQUEIRO SECO";26
"270230 CORURIPE";6
"270235 CRAIBAS";351
"270240 DELMIRO GOUVEIA";384
"270250 DOIS RIACHOS";123
"270255 ESTRELA DE ALAGOAS";223
"270260 FEIRA GRANDE";320
"270280 FLEXEIRAS";10
"270290 GIRAU DO PONCIANO";117
"270300 IBATEGUARA";4
"270310 IGACI";124
"270320 IGREJA NOVA";34
"270330 INHAPI";1699
"270340 JACARE DOS HOMENS";5
"270350 JACUIPE";11
"270360 JAPARATINGA";29
"270370 JARAMATAIA";47
"270375 JEQUIA DA PRAIA";8
"270380 JOAQUIM GOMES";33
"270400 JUNQUEIRO";26
"270410 LAGOA DA CANOA";53
"270420 LIMOEIRO DE ANADIA";111
"270430 MACEIO";3754
"270440 MAJOR ISIDORO";522
"270450 MARAGOGI";449
"270460 MARAVILHA";59
"270470 MARECHAL DEODORO";709
"270480 MARIBONDO";61
"270490 MAR VERMELHO";5
"270500 MATA GRANDE";2410
"270510 MATRIZ DE CAMARAGIBE";25
"270520 MESSIAS";42
"270530 MINADOR DO NEGRAO";7
"270540 MONTEIROPOLIS";35
"270550 MURICI";13
"270560 NOVO LINO";6
"270570 OLHO D'AGUA DAS FLORES";32
"270580 OLHO D'AGUA DO CASADO";32
"270590 OLHO D'AGUA GRANDE";11
"270600 OLIVENCA";178
"270610 OURO BRANCO";624
"270620 PALESTINA";36
"270630 PALMEIRA DOS INDIOS";1503
"270640 PAO DE ACUCAR";46
"270642 PARICONHA";35
"270644 PARIPUEIRA";11
"270650 PASSO DE CAMARAGIBE";4
"270670 PENEDO";537
"270680 PIACABUCU";43
"270690 PILAR";217
"270710 PIRANHAS";48
"270720 POCO DAS TRINCHEIRAS";53
"270730 PORTO CALVO";51
"270740 PORTO DE PEDRAS";5
"270750 PORTO REAL DO COLEGIO";33
"270770 RIO LARGO";198
"270780 ROTEIRO";11
"270790 SANTA LUZIA DO NORTE";5
"270800 SANTANA DO IPANEMA";586
"270810 SANTANA DO MUNDAU";62
"270820 SAO BRAS";1
"270830 SAO JOSE DA LAJE";6
"270840 SAO JOSE DA TAPERA";6
"270850 SAO LUIS DO QUITUNDE";22
"270860 SAO MIGUEL DOS CAMPOS";93
"270870 SAO MIGUEL DOS MILAGRES";1
"270880 SAO SEBASTIAO";252
"270890 SATUBA";30
"270895 SENADOR RUI PALMEIRA";246
"270900 TANQUE D'ARCA";5
"270910 TAQUARANA";151
"270915 TEOTONIO VILELA";405
"270920 TRAIPU";85
"270930 UNIAO DOS PALMARES";133
"270940 VICOSA";54
"280010 AMPARO DE SAO FRANCISCO";1
"280020 AQUIDABA";48
"280030 ARACAJU";2319
"280040 ARAUA";2
"280050 AREIA BRANCA";60
"280060 BARRA DOS COQUEIROS";117
"280067 BOQUIM";17
"280070 BREJO GRANDE";1
"280100 CAMPO DO BRITO";52
"280110 CANHOBA";1
"280120 CANINDE DE SAO FRANCISCO";48
"280130 CAPELA";10
"280140 CARIRA";78
"280150 CARMOPOLIS";51
"280160 CEDRO DE SAO JOAO";4
"280170 CRISTINAPOLIS";109
"280190 CUMBE";1
"280210 ESTANCIA";89
"280220 FEIRA NOVA";3
"280230 FREI PAULO";5
"280240 GARARU";41
"280250 GENERAL MAYNARD";16
"280260 GRACHO CARDOSO";1
"280270 ILHA DAS FLORES";6
"280280 INDIAROBA";14
"280290 ITABAIANA";1383
"280300 ITABAIANINHA";932
"280310 ITABI";8
"280320 ITAPORANGA D'AJUDA";42
"280330 JAPARATUBA";1
"280340 JAPOATA";19
"280350 LAGARTO";77
"280360 LARANJEIRAS";62
"280370 MACAMBIRA";15
"280380 MALHADA DOS BOIS";2
"280390 MALHADOR";79
"280400 MARUIM";14
"280410 MOITA BONITA";74
"280420 MONTE ALEGRE DE SERGIPE";12
"280430 MURIBECA";5
"280440 NEOPOLIS";134
"280445 NOSSA SENHORA APARECIDA";10
"280450 NOSSA SENHORA DA GLORIA";16
"280460 NOSSA SENHORA DAS DORES";72
"280470 NOSSA SENHORA DE LOURDES";14
"280480 NOSSA SENHORA DO SOCORRO";300
"280490 PACATUBA";12
"280500 PEDRA MOLE";4
"280510 PEDRINHAS";3
"280520 PINHAO";41
"280530 PIRAMBU";9
"280540 POCO REDONDO";11
"280550 POCO VERDE";8
"280560 PORTO DA FOLHA";2
"280570 PROPRIA";11
"280580 RIACHAO DO DANTAS";77
"280590 RIACHUELO";41
"280600 RIBEIROPOLIS";10
"280610 ROSARIO DO CATETE";779
"280620 SALGADO";58
"280630 SANTA LUZIA DO ITANHY";35
"280640 SANTANA DO SAO FRANCISCO";11
"280650 SANTA ROSA DE LIMA";39
"280660 SANTO AMARO DAS BROTAS";17
"280670 SAO CRISTOVAO";252
"280680 SAO DOMINGOS";24
"280690 SAO FRANCISCO";2
"280700 SAO MIGUEL DO ALEIXO";2
"280710 SIMAO DIAS";17
"280720 SIRIRI";74
"280740 TOBIAS BARRETO";1315
"280750 TOMAR DO GERU";4
"280760 UMBAUBA";38
"290010 ABAIRA";3
"290020 ABARE";14
"290030 ACAJUTIBA";44
"290035 ADUSTINA";12
"290040 AGUA FRIA";12
"290050 ERICO CARDOSO";16
"290060 AIQUARA";1
"290070 ALAGOINHAS";47
"290080 ALCOBACA";51
"290090 ALMADINA";2
"290100 AMARGOSA";33
"290110 AMELIA RODRIGUES";29
"290115 AMERICA DOURADA";26
"290120 ANAGE";1
"290130 ANDARAI";31
"290135 ANDORINHA";170
"290140 ANGICAL";1
"290150 ANGUERA";55
"290160 ANTAS";217
"290170 ANTONIO CARDOSO";72
"290180 ANTONIO GONCALVES";11
"290190 APORA";17
"290195 APUAREMA";9
"290200 ARACATU";3
"290205 ARACAS";5
"290210 ARACI";494
"290225 ARATACA";14
"290230 ARATUIPE";4
"290240 AURELINO LEAL";15
"290260 BAIXA GRANDE";122
"290265 BANZAE";56
"290270 BARRA";858
"290280 BARRA DA ESTIVA";24
"290290 BARRA DO CHOCA";79
"290300 BARRA DO MENDES";9
"290310 BARRA DO ROCHA";5
"290320 BARREIRAS";691
"290323 BARRO ALTO";21
"290327 BARROCAS";8
"290330 BARRO PRETO";35
"290340 BELMONTE";91
"290350 BELO CAMPO";15
"290360 BIRITINGA";28
"290370 BOA NOVA";60
"290380 BOA VISTA DO TUPIM";19
"290390 BOM JESUS DA LAPA";459
"290405 BONITO";29
"290410 BOQUIRA";136
"290420 BOTUPORA";29
"290430 BREJOES";1
"290440 BREJOLANDIA";1
"290450 BROTAS DE MACAUBAS";14
"290460 BRUMADO";56
"290470 BUERAREMA";526
"290475 BURITIRAMA";181
"290480 CAATIBA";8
"290485 CABACEIRAS DO PARAGUACU";10
"290490 CACHOEIRA";14
