Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2025
"Município de residência";"Todos_os_casos"
"510340 CUIABA";6
"510343 CURVELANDIA";2
"510360 DOM AQUINO";7
"510370 FELIZ NATAL";3
"510380 FIGUEIROPOLIS D'OESTE";6
"510395 GLORIA D'OESTE";3
"510410 GUARANTA DO NORTE";343
"510420 GUIRATINGA";36
"510452 IPIRANGA DO NORTE";1
"510455 ITAUBA";157
"510500 JAURU";5
"510510 JUARA";103
"510515 JUINA";1
"510520 JUSCIMEIRA";7
"510523 LAMBARI D'OESTE";14
"510550 VILA BELA DA SANTISSIMA TRINDADE";1
"510560 MATUPA";2
"510562 MIRASSOL D'OESTE";3
"510610 NOSSA SENHORA DO LIVRAMENTO";54
"510618 NOVA LACERDA";3
"510619 NOVA SANTA HELENA";4
"510622 NOVA MUTUM";44
"510623 NOVA OLIMPIA";1
"510625 NOVA XAVANTINA";8
"510627 NOVO HORIZONTE DO NORTE";4
"510628 NOVO SAO JOAQUIM";99
"510637 PEDRA PRETA";2
"510650 POCONE";19
"510665 PONTAL DO ARAGUAIA";20
"510675 PONTES E LACERDA";396
"510677 PORTO ALEGRE DO NORTE";1
"510680 PORTO DOS GAUCHOS";7
"510682 PORTO ESPERIDIAO";3
"510704 PRIMAVERA DO LESTE";1
"510706 QUERENCIA";5
"510710 SAO JOSE DOS QUATRO MARCOS";2
"510715 RESERVA DO CABACAL";2
"510720 RIO BRANCO";1
"510729 SAO JOSE DO POVO";13
"510730 SAO JOSE DO RIO CLARO";24
"510757 RONDOLANDIA";2
"510760 RONDONOPOLIS";27
"510770 ROSARIO OESTE";8
"510787 SAPEZAL";34
"510790 SINOP";345
"510792 SORRISO";14
"510794 TABAPORA";15
"510795 TANGARA DA SERRA";2
"510800 TAPURAH";2
"510805 TERRA NOVA DO NORTE";1
"510810 TESOURO";45
"510820 TORIXOREU";5
"510835 VALE DE SAO DOMINGOS";1
"510840 VARZEA GRANDE";5
"510850 VERA";4
"520025 AGUAS LINDAS DE GOIAS";1
"520085 AMERICANO DO BRASIL";3
"520140 APARECIDA DE GOIANIA";53
"520145 APARECIDA DO RIO DOCE";1
"520215 ARAGUAPAZ";6
"520410 CACHOEIRA ALTA";1
"520450 CALDAS NOVAS";1
"520570 CORREGO DO OURO";1
"520870 GOIANIA";15
"520880 GOIANIRA";3
"520890 GOIAS";1
"520910 GOIATUBA";5
"521010 IPAMERI";4
"521020 IPORA";1
"521170 JANDAIA";1
"521190 JATAI";59
"521220 JUSSARA";1
"521230 LEOPOLDO DE BULHOES";2
"521250 LUZIANIA";11
"521380 MORRINHOS";7
"521530 ORIZONA";1
"521560 PADRE BERNARDO";1
"521565 PALESTINA DE GOIAS";1
"521760 PLANALTINA";1
"521975 SANTO ANTONIO DO DESCOBERTO";1
"522045 SENADOR CANEDO";2
"522140 TRINDADE";6
"522185 VALPARAISO DE GOIAS";1
"522200 VIANOPOLIS";5
"530010 BRASILIA";19
"000000 Ignorado ou exterior";5
"Total";13392
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
 A partir de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de ARBOVIROSES
 urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Dados de 2016 atualizados em 08/05/2018.
 Dados de 2017 atualizados em 29/06/2018.
 Dados de 2018 atualizados em 19/09/2019.
 Dados de 2019 atualizados em 02/07/2020.
 Dados de 2020 atualizados em 27/01/2022.
 Dados de 2021 atualizados em 10/05/2023.
 Dados de 2022 atualizados em 13/07/2023.
 Dados de 2023 atualizados em 16/04/2024.
 Dados de 2024 atualizados em 20/05/2025 às 11:30 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 04/06/2025 às 12:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
