Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2016
"Município de residência";"Todos_os_casos"
"270020 ANADIA";72
"270030 ARAPIRACA";180
"270040 ATALAIA";125
"270050 BARRA DE SANTO ANTONIO";50
"270060 BARRA DE SAO MIGUEL";17
"270080 BELEM";1
"270100 BOCA DA MATA";433
"270110 BRANQUINHA";10
"270120 CACIMBINHAS";3
"270130 CAJUEIRO";14
"270135 CAMPESTRE";43
"270140 CAMPO ALEGRE";27
"270150 CAMPO GRANDE";2
"270160 CANAPI";2
"270170 CAPELA";8
"270180 CARNEIROS";3
"270200 COITE DO NOIA";1
"270210 COLONIA LEOPOLDINA";103
"270220 COQUEIRO SECO";4
"270230 CORURIPE";46
"270235 CRAIBAS";8
"270240 DELMIRO GOUVEIA";11
"270250 DOIS RIACHOS";7
"270255 ESTRELA DE ALAGOAS";3
"270260 FEIRA GRANDE";158
"270280 FLEXEIRAS";5
"270290 GIRAU DO PONCIANO";18
"270300 IBATEGUARA";1
"270310 IGACI";35
"270320 IGREJA NOVA";4
"270330 INHAPI";4
"270360 JAPARATINGA";1
"270375 JEQUIA DA PRAIA";18
"270380 JOAQUIM GOMES";23
"270400 JUNQUEIRO";75
"270410 LAGOA DA CANOA";16
"270420 LIMOEIRO DE ANADIA";26
"270430 MACEIO";3476
"270440 MAJOR ISIDORO";2
"270450 MARAGOGI";41
"270470 MARECHAL DEODORO";43
"270480 MARIBONDO";70
"270500 MATA GRANDE";113
"270510 MATRIZ DE CAMARAGIBE";75
"270520 MESSIAS";40
"270530 MINADOR DO NEGRAO";9
"270540 MONTEIROPOLIS";2
"270550 MURICI";36
"270560 NOVO LINO";12
"270570 OLHO D'AGUA DAS FLORES";1
"270580 OLHO D'AGUA DO CASADO";5
"270590 OLHO D'AGUA GRANDE";3
"270600 OLIVENCA";6
"270610 OURO BRANCO";5
"270630 PALMEIRA DOS INDIOS";29
"270642 PARICONHA";21
"270644 PARIPUEIRA";78
"270650 PASSO DE CAMARAGIBE";4
"270670 PENEDO";11
"270680 PIACABUCU";4
"270690 PILAR";213
"270700 PINDOBA";1
"270710 PIRANHAS";5
"270720 POCO DAS TRINCHEIRAS";10
"270730 PORTO CALVO";59
"270760 QUEBRANGULO";3
"270770 RIO LARGO";1136
"270780 ROTEIRO";54
"270790 SANTA LUZIA DO NORTE";10
"270800 SANTANA DO IPANEMA";56
"270810 SANTANA DO MUNDAU";3
"270830 SAO JOSE DA LAJE";25
"270840 SAO JOSE DA TAPERA";214
"270850 SAO LUIS DO QUITUNDE";38
"270860 SAO MIGUEL DOS CAMPOS";51
"270870 SAO MIGUEL DOS MILAGRES";2
"270880 SAO SEBASTIAO";26
"270890 SATUBA";50
"270895 SENADOR RUI PALMEIRA";25
"270900 TANQUE D'ARCA";2
"270915 TEOTONIO VILELA";151
"270920 TRAIPU";2
"270930 UNIAO DOS PALMARES";151
"270940 VICOSA";19
"280020 AQUIDABA";3
"280030 ARACAJU";241
"280040 ARAUA";10
"280050 AREIA BRANCA";1
"280060 BARRA DOS COQUEIROS";38
"280067 BOQUIM";15
"280120 CANINDE DE SAO FRANCISCO";78
"280150 CARMOPOLIS";2
"280210 ESTANCIA";109
"280230 FREI PAULO";4
"280240 GARARU";2
"280270 ILHA DAS FLORES";1
"280280 INDIAROBA";8
"280290 ITABAIANA";7
"280300 ITABAIANINHA";5
"280320 ITAPORANGA D'AJUDA";30
"280340 JAPOATA";4
"280350 LAGARTO";7
"280410 MOITA BONITA";7
"280480 NOSSA SENHORA DO SOCORRO";43
"280510 PEDRINHAS";1
"280520 PINHAO";2
"280540 POCO REDONDO";5
"280580 RIACHAO DO DANTAS";1
"280610 ROSARIO DO CATETE";1
"280620 SALGADO";3
"280630 SANTA LUZIA DO ITANHY";15
"280670 SAO CRISTOVAO";43
"280680 SAO DOMINGOS";9
"280700 SAO MIGUEL DO ALEIXO";70
"280710 SIMAO DIAS";59
"280760 UMBAUBA";38
"290020 ABARE";6
"290040 AGUA FRIA";4
"290050 ERICO CARDOSO";2
"290060 AIQUARA";51
"290070 ALAGOINHAS";84
"290080 ALCOBACA";41
"290090 ALMADINA";20
"290100 AMARGOSA";34
"290115 AMERICA DOURADA";118
"290130 ANDARAI";6
"290135 ANDORINHA";5
"290140 ANGICAL";1
"290150 ANGUERA";12
"290160 ANTAS";57
"290170 ANTONIO CARDOSO";3
"290180 ANTONIO GONCALVES";93
"290190 APORA";9
"290195 APUAREMA";5
"290200 ARACATU";3
"290210 ARACI";2
"290225 ARATACA";41
"290230 ARATUIPE";1
"290240 AURELINO LEAL";3
"290250 BAIANOPOLIS";1
"290260 BAIXA GRANDE";13
"290265 BANZAE";4
"290270 BARRA";18
"290280 BARRA DA ESTIVA";12
"290290 BARRA DO CHOCA";28
"290300 BARRA DO MENDES";2
"290310 BARRA DO ROCHA";50
"290320 BARREIRAS";118
"290327 BARROCAS";43
"290330 BARRO PRETO";110
"290340 BELMONTE";40
"290350 BELO CAMPO";8
"290370 BOA NOVA";28
"290380 BOA VISTA DO TUPIM";286
"290390 BOM JESUS DA LAPA";17
"290395 BOM JESUS DA SERRA";1
"290400 BONINAL";5
"290405 BONITO";7
"290410 BOQUIRA";46
"290420 BOTUPORA";117
"290430 BREJOES";41
"290450 BROTAS DE MACAUBAS";35
"290460 BRUMADO";740
"290470 BUERAREMA";360
"290475 BURITIRAMA";5
"290480 CAATIBA";17
"290485 CABACEIRAS DO PARAGUACU";54
"290490 CACHOEIRA";25
"290500 CACULE";20
"290510 CAEM";8
"290515 CAETANOS";9
"290520 CAETITE";2
"290530 CAFARNAUM";9
"290540 CAIRU";11
"290550 CALDEIRAO GRANDE";131
"290560 CAMACAN";384
"290570 CAMACARI";56
"290580 CAMAMU";159
"290590 CAMPO ALEGRE DE LOURDES";3
"290600 CAMPO FORMOSO";969
"290630 CANAVIEIRAS";56
"290640 CANDEAL";2
"290650 CANDEIAS";140
"290660 CANDIBA";2
"290670 CANDIDO SALES";185
"290680 CANSANCAO";303
"290682 CANUDOS";171
"290685 CAPELA DO ALTO ALEGRE";12
"290687 CAPIM GROSSO";102
"290689 CARAIBAS";3
"290690 CARAVELAS";46
"290700 CARDEAL DA SILVA";38
"290710 CARINHANHA";138
"290720 CASA NOVA";82
"290730 CASTRO ALVES";469
"290740 CATOLANDIA";3
"290750 CATU";7
"290755 CATURAMA";87
"290760 CENTRAL";2
"290780 CICERO DANTAS";29
"290790 CIPO";1
"290800 COARACI";189
"290820 CONCEICAO DA FEIRA";11
"290830 CONCEICAO DO ALMEIDA";11
"290840 CONCEICAO DO COITE";132
"290850 CONCEICAO DO JACUIPE";7
"290860 CONDE";10
"290870 CONDEUBA";1
"290890 CORACAO DE MARIA";1
"290900 CORDEIROS";6
"290920 CORONEL JOAO SA";46
"290950 CRAVOLANDIA";34
"290960 CRISOPOLIS";4
"290970 CRISTOPOLIS";51
"290980 CRUZ DAS ALMAS";59
"290990 CURACA";10
"291000 DARIO MEIRA";98
"291005 DIAS D'AVILA";15
"291020 DOM MACEDO COSTA";3
"291040 ENCRUZILHADA";5
"291050 ENTRE RIOS";10
"291060 ESPLANADA";5
"291070 EUCLIDES DA CUNHA";378
"291072 EUNAPOLIS";338
"291075 FATIMA";6
"291080 FEIRA DE SANTANA";369
"291085 FILADELFIA";10
"291090 FIRMINO ALVES";258
"291100 FLORESTA AZUL";116
"291120 GANDU";38
"291125 GAVIAO";1
"291140 GLORIA";27
"291150 GONGOGI";6
"291160 GOVERNADOR MANGABEIRA";10
"291165 GUAJERU";8
"291170 GUANAMBI";1122
"291180 GUARATINGA";30
"291185 HELIOPOLIS";8
"291190 IACU";65
"291200 IBIASSUCE";7
"291210 IBICARAI";74
"291230 IBICUI";1
"291250 IBIPITANGA";27
"291260 IBIQUERA";7
"291270 IBIRAPITANGA";33
"291280 IBIRAPUA";108
"291290 IBIRATAIA";20
"291300 IBITIARA";31
"291320 IBOTIRAMA";2
"291330 ICHU";1
"291340 IGAPORA";5
"291345 IGRAPIUNA";18
"291350 IGUAI";2
"291360 ILHEUS";2762
"291370 INHAMBUPE";47
"291380 IPECAETA";1
"291390 IPIAU";552
"291400 IPIRA";5
"291420 IRAJUBA";52
"291440 IRAQUARA";23
"291450 IRARA";27
"291460 IRECE";16
"291465 ITABELA";252
"291470 ITABERABA";1572
"291480 ITABUNA";17645
"291490 ITACARE";201
"291500 ITAETE";45
"291510 ITAGI";3
"291520 ITAGIBA";175
"291530 ITAGIMIRIM";2
"291535 ITAGUACU DA BAHIA";1
"291540 ITAJU DO COLONIA";6
"291550 ITAJUIPE";333
"291560 ITAMARAJU";105
"291570 ITAMARI";1
"291580 ITAMBE";71
"291600 ITANHEM";140
"291610 ITAPARICA";175
"291620 ITAPE";93
"291630 ITAPEBI";185
"291640 ITAPETINGA";223
"291650 ITAPICURU";8
"291660 ITAPITANGA";62
"291670 ITAQUARA";35
"291680 ITARANTIM";12
"291685 ITATIM";212
"291690 ITIRUCU";14
"291700 ITIUBA";18
"291710 ITORORO";452
"291720 ITUACU";150
"291730 ITUBERA";113
"291733 IUIU";54
"291750 JACOBINA";1640
"291760 JAGUAQUARA";14
"291770 JAGUARARI";417
"291780 JAGUARIPE";2
"291790 JANDAIRA";31
"291800 JEQUIE";386
"291810 JEREMOABO";2
"291820 JIQUIRICA";2
"291830 JITAUNA";4
"291835 JOAO DOURADO";1
"291840 JUAZEIRO";294
"291850 JUSSARA";2
"291855 JUSSARI";14
"291860 JUSSIAPE";16
"291870 LAFAIETE COUTINHO";6
"291880 LAJE";7
"291890 LAJEDAO";3
"291900 LAJEDINHO";2
"291905 LAJEDO DO TABOCAL";1
"291910 LAMARAO";2
"291915 LAPAO";8
"291920 LAURO DE FREITAS";62
"291930 LENCOIS";15
"291950 LIVRAMENTO DE NOSSA SENHORA";3
"291955 LUIS EDUARDO MAGALHAES";193
"291960 MACAJUBA";7
"291970 MACARANI";5
"291980 MACAUBAS";192
"291990 MACURURE";104
"291992 MADRE DE DEUS";4
"292000 MAIQUINIQUE";145
"292010 MAIRI";795
"292020 MALHADA";11
"292030 MALHADA DE PEDRAS";5
"292040 MANOEL VITORINO";209
"292050 MARACAS";19
"292060 MARAGOGIPE";154
"292070 MARAU";27
"292080 MARCIONILIO SOUZA";22
"292090 MASCOTE";278
"292100 MATA DE SAO JOAO";12
"292105 MATINA";457
"292110 MEDEIROS NETO";9
"292120 MIGUEL CALMON";8
"292130 MILAGRES";16
"292140 MIRANGABA";129
"292150 MONTE SANTO";93
"292170 MORRO DO CHAPEU";20
"292180 MORTUGABA";7
"292190 MUCUGE";6
"292200 MUCURI";110
"292210 MUNDO NOVO";94
"292220 MUNIZ FERREIRA";5
"292230 MURITIBA";24
"292240 MUTUIPE";10
"292250 NAZARE";10
"292260 NILO PECANHA";20
"292265 NORDESTINA";12
"292270 NOVA CANAA";5
"292275 NOVA IBIA";3
"292280 NOVA ITARANA";154
"292285 NOVA REDENCAO";50
"292300 NOVA VICOSA";84
"292303 NOVO HORIZONTE";60
"292305 NOVO TRIUNFO";11
"292310 OLINDINA";3
"292320 OLIVEIRA DOS BREJINHOS";4
"292335 OUROLANDIA";432
"292340 PALMAS DE MONTE ALTO";18
"292350 PALMEIRAS";57
"292360 PARAMIRIM";60
"292370 PARATINGA";20
"292380 PARIPIRANGA";18
"292390 PAU BRASIL";295
"292400 PAULO AFONSO";307
"292405 PE DE SERRA";22
"292430 PIATA";2
"292440 PILAO ARCADO";3
"292450 PINDAI";56
"292460 PINDOBACU";64
"292465 PINTADAS";37
"292467 PIRAI DO NORTE";1
"292470 PIRIPA";83
"292480 PIRITIBA";512
"292490 PLANALTINO";10
"292510 POCOES";16
"292520 POJUCA";27
"292525 PONTO NOVO";140
"292530 PORTO SEGURO";628
"292540 POTIRAGUA";108
"292550 PRADO";54
"292560 PRESIDENTE DUTRA";93
"292570 PRESIDENTE JANIO QUADROS";2
"292575 PRESIDENTE TANCREDO NEVES";832
"292580 QUEIMADAS";59
"292590 QUIJINGUE";182
"292593 QUIXABEIRA";9
"292595 RAFAEL JAMBEIRO";23
"292600 REMANSO";362
"292610 RETIROLANDIA";274
"292630 RIACHAO DO JACUIPE";91
"292640 RIACHO DE SANTANA";16
"292650 RIBEIRA DO AMPARO";46
"292660 RIBEIRA DO POMBAL";155
"292665 RIBEIRAO DO LARGO";4
"292690 RIO DO PIRES";43
"292700 RIO REAL";39
"292710 RODELAS";2
"292720 RUY BARBOSA";70
"292730 SALINAS DA MARGARIDA";2
"292740 SALVADOR";929
"292750 SANTA BARBARA";11
"292760 SANTA BRIGIDA";1
"292770 SANTA CRUZ CABRALIA";47
"292780 SANTA CRUZ DA VITORIA";7
"292790 SANTA INES";473
"292800 SANTALUZ";242
"292805 SANTA LUZIA";208
"292810 SANTA MARIA DA VITORIA";1
"292840 SANTA RITA DE CASSIA";5
"292850 SANTA TERESINHA";13
"292860 SANTO AMARO";4
"292870 SANTO ANTONIO DE JESUS";450
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";6
"292895 SAO DOMINGOS";66
"292900 SAO FELIX";4
"292910 SAO FELIPE";23
"292920 SAO FRANCISCO DO CONDE";190
"292925 SAO GABRIEL";2
"292930 SAO GONCALO DOS CAMPOS";14
"292935 SAO JOSE DA VITORIA";62
"292937 SAO JOSE DO JACUIPE";9
"292940 SAO MIGUEL DAS MATAS";11
"292950 SAO SEBASTIAO DO PASSE";62
"292960 SAPEACU";19
"292970 SATIRO DIAS";6
"292980 SAUDE";4
"292990 SEABRA";630
"293000 SEBASTIAO LARANJEIRAS";172
"293010 SENHOR DO BONFIM";1808
"293015 SERRA DO RAMALHO";196
"293020 SENTO SE";14
"293050 SERRINHA";182
"293060 SERROLANDIA";78
"293070 SIMOES FILHO";557
"293077 SOBRADINHO";2
"293080 SOUTO SOARES";1
"293100 TANHACU";1
"293105 TANQUE NOVO";36
"293110 TANQUINHO";3
"293120 TAPEROA";15
"293130 TAPIRAMUTA";1
"293135 TEIXEIRA DE FREITAS";1081
"293140 TEODORO SAMPAIO";2
"293150 TEOFILANDIA";23
"293160 TEOLANDIA";149
"293170 TERRA NOVA";19
"293180 TREMEDAL";4
"293190 TUCANO";58
"293200 UAUA";67
"293210 UBAIRA";27
"293220 UBAITABA";10
"293230 UBATA";51
"293240 UIBAI";594
"293245 UMBURANAS";72
"293250 UNA";113
"293260 URANDI";58
"293270 URUCUCA";15
"293280 UTINGA";16
"293290 VALENCA";546
"293300 VALENTE";862
"293305 VARZEA DA ROCA";22
"293310 VARZEA DO POCO";2
"293315 VARZEA NOVA";99
"293317 VARZEDO";15
"293320 VERA CRUZ";168
"293330 VITORIA DA CONQUISTA";255
"293340 WAGNER";1
"293345 WANDERLEY";12
"293350 WENCESLAU GUIMARAES";37
"293360 XIQUE-XIQUE";1
" MUNICIPIO IGNORADO - MG";1
"310020 ABAETE";2
"310050 ACUCENA";94
"310070 AGUA COMPRIDA";5
"310090 AGUAS FORMOSAS";35
"310100 AGUAS VERMELHAS";1
"310110 AIMORES";7
"310150 ALEM PARAIBA";9
"310160 ALFENAS";1
"310163 ALFREDO VASCONCELOS";1
"310170 ALMENARA";12
"310180 ALPERCATA";5
"310220 ALVARENGA";1
"310230 ALVINOPOLIS";6
"310260 ANDRADAS";1
"310270 CACHOEIRA DE PAJEU";1
"310280 ANDRELANDIA";1
"310300 ANTONIO DIAS";1
"310320 ARACAI";4
"310340 ARACUAI";1
"310350 ARAGUARI";10
"310370 ARAPONGA";2
"310375 ARAPORA";5
"310390 ARAUJOS";9
"310400 ARAXA";20
"310420 ARCOS";9
"310460 ASTOLFO DUTRA";2
"310480 AUGUSTO DE LIMA";2
"310500 BALDIM";2
"310520 BANDEIRA";1
"310540 BARAO DE COCAIS";1
"310560 BARBACENA";7
"310600 BELA VISTA DE MINAS";3
"310620 BELO HORIZONTE";1541
"310630 BELO ORIENTE";202
"310640 BELO VALE";2
"310660 BERTOPOLIS";2
"310665 BERIZAL";4
"310670 BETIM";323
"310710 BOA ESPERANCA";3
"310730 BOCAIUVA";201
"310740 BOM DESPACHO";187
"310750 BOM JARDIM DE MINAS";1
"310770 BOM JESUS DO AMPARO";2
"310780 BOM JESUS DO GALHO";2
"310850 BOTUMIRIM";1
"310860 BRASILIA DE MINAS";62
"310880 BRAUNAS";63
"310900 BRUMADINHO";6
"310920 BUENOPOLIS";1
"310925 BUGRE";43
"310960 CACHOEIRA DA PRATA";3
"310990 CAETANOPOLIS";1
"311000 CAETE";2
"311060 CAMBUI";1
"311120 CAMPO BELO";2
"311140 CAMPO FLORIDO";6
"311250 CAPIM BRANCO";3
"311265 CAPITAO ANDRADE";1
"311270 CAPITAO ENEAS";44
"311340 CARATINGA";57
"311400 CARMO DA MATA";1
"311430 CARMO DO PARANAIBA";2
"311460 CARRANCAS";2
"311530 CATAGUASES";52
"311547 CATUTI";65
"311570 CENTRAL DE MINAS";7
"311610 CHAPADA DO NORTE";1
"311630 CIPOTANEA";1
"311650 CLARO DOS POCOES";123
"311660 CLAUDIO";1
"311700 COMERCINHO";21
"311730 CONCEICAO DAS ALAGOAS";22
"311750 CONCEICAO DO MATO DENTRO";1
"311760 CONCEICAO DO PARA";4
"311783 CONEGO MARINHO";13
"311787 CONFINS";1
"311810 CONGONHAS DO NORTE";1
"311820 CONQUISTA";3
"311830 CONSELHEIRO LAFAIETE";4
"311840 CONSELHEIRO PENA";11
"311860 CONTAGEM";297
"311880 CORACAO DE JESUS";9
"311890 CORDISBURGO";1
"311910 CORINTO";4
"311920 COROACI";3
"311930 COROMANDEL";2
"311940 CORONEL FABRICIANO";1019
"311950 CORONEL MURTA";1
"311960 CORONEL PACHECO";1
"312000 CORREGO NOVO";1
"312030 CRISTALIA";10
"312087 CURRAL DE DENTRO";1
"312090 CURVELO";56
"312120 DELFINOPOLIS";1
"312125 DELTA";1
"312160 DIAMANTINA";1
"312180 DIONISIO";1
"312190 DIVINESIA";1
"312210 DIVINO DAS LARANJEIRAS";1
"312220 DIVINOLANDIA DE MINAS";1
"312230 DIVINOPOLIS";75
"312235 DIVISA ALEGRE";1
"312250 DOM CAVATI";34
"312290 DONA EUSEBIA";2
"312370 ENGENHEIRO CALDAS";28
"312380 ENGENHEIRO NAVARRO";3
"312385 ENTRE FOLHAS";1
"312410 ESMERALDAS";5
"312420 ESPERA FELIZ";4
"312430 ESPINOSA";177
"312470 ESTRELA DO INDAIA";1
"312510 EXTREMA";1
"312580 FERNANDES TOURINHO";3
"312590 FERROS";7
"312595 FERVEDOURO";1
"312610 FORMIGA";2
"312620 FORMOSO";1
"312640 FORTUNA DE MINAS";1
"312660 FRANCISCO DUMONT";1
"312670 FRANCISCO SA";70
"312675 FRANCISCOPOLIS";1
"312680 FREI GASPAR";4
"312690 FREI INOCENCIO";10
"312700 FRONTEIRA";15
"312710 FRUTAL";474
"312720 FUNILANDIA";1
"312730 GALILEIA";4
"312735 GLAUCILANDIA";1
"312737 GOIABEIRA";1
"312750 GONZAGA";2
"312760 GOUVEIA";4
"312770 GOVERNADOR VALADARES";3288
"312790 GRUPIARA";2
"312800 GUANHAES";16
"312825 GUARACIAMA";2
"312830 GUARANESIA";2
"312930 IAPU";5
"312950 IBIA";1
"312965 IBIRACATU";88
"312980 IBIRITE";30
"313010 IGARAPE";3
"313020 IGARATINGA";3
"313070 INDIANOPOLIS";3
"313080 INGAI";1
"313115 IPABA";71
"313120 IPANEMA";1
"313130 IPATINGA";2672
"313150 IPUIUNA";2
"313170 ITABIRA";25
"313180 ITABIRINHA";3
"313190 ITABIRITO";1
"313200 ITACAMBIRA";8
"313210 ITACARAMBI";99
"313220 ITAGUARA";2
"313230 ITAIPE";1
"313240 ITAJUBA";4
"313260 ITAMARATI DE MINAS";1
"313270 ITAMBACURI";5
"313290 ITAMOGI";4
"313300 ITAMONTE";5
"313310 ITANHANDU";1
"313320 ITANHOMI";36
"313330 ITAOBIM";5
"313340 ITAPAGIPE";3
"313350 ITAPECERICA";1
"313375 ITAU DE MINAS";4
"313380 ITAUNA";1
"313410 ITUETA";1
"313420 ITUIUTABA";159
"313440 ITURAMA";2
"313470 JACINTO";1
"313505 JAIBA";1
"313507 JAMPRUCA";20
"313510 JANAUBA";180
"313520 JANUARIA";370
"313535 JAPONVAR";5
"313560 JEQUITAI";94
"313570 JEQUITIBA";1
"313580 JEQUITINHONHA";4
"313600 JOAIMA";2
"313610 JOANESIA";38
"313620 JOAO MONLEVADE";11
"313630 JOAO PINHEIRO";1
"313640 JOAQUIM FELICIO";1
"313657 JOSENOPOLIS";5
"313665 JUATUBA";13
"313670 JUIZ DE FORA";317
"313680 JURAMENTO";1
"313695 JUVENILIA";11
"313700 LADAINHA";9
"313720 LAGOA DA PRATA";12
"313730 LAGOA DOS PATOS";5
"313750 LAGOA FORMOSA";1
"313760 LAGOA SANTA";10
"313770 LAJINHA";1
"313810 LASSANCE";21
"313820 LAVRAS";22
"313840 LEOPOLDINA";22
"313865 LONTRA";6
"313868 LUISLANDIA";16
"313880 LUZ";5
"313920 MALACACHETA";3
"313925 MAMONAS";9
"313930 MANGA";9
"313940 MANHUACU";1
"313960 MANTENA";49
"313990 MARIA DA FE";2
"314000 MARIANA";2
"314010 MARILAC";1
"314030 MARLIERIA";5
"314050 MARTINHO CAMPOS";3
"314070 MATEUS LEME";9
"314085 MATIAS CARDOSO";3
"314090 MATIPO";4
"314100 MATO VERDE";32
"314110 MATOZINHOS";29
"314150 MENDES PIMENTEL";1
"314160 MERCES";1
"314170 MESQUITA";15
"314180 MINAS NOVAS";1
"314200 MIRABELA";37
"314220 MIRAI";1
"314240 MOEMA";1
"314250 MONJOLOS";3
"314270 MONTALVANIA";22
"314280 MONTE ALEGRE DE MINAS";1
"314290 MONTE AZUL";36
"314310 MONTE CARMELO";12
"314320 MONTE SANTO DE MINAS";1
"314330 MONTES CLAROS";1835
"314340 MONTE SIAO";1
"314350 MORADA NOVA DE MINAS";5
"314390 MURIAE";3
"314400 MUTUM";1
"314420 NACIP RAYDAN";22
"314435 NAQUE";5
"314470 NOVA ERA";4
"314480 NOVA LIMA";11
"314505 NOVA PORTEIRINHA";1
"314520 NOVA SERRANA";21
"314535 NOVO ORIENTE DE MINAS";3
"314545 OLHOS-D'AGUA";4
"314560 OLIVEIRA";2
"314587 ORIZANIA";2
"314620 OURO VERDE DE MINAS";3
"314630 PADRE PARAISO";1
"314690 PAPAGAIOS";9
"314700 PARACATU";2
"314710 PARA DE MINAS";6
"314730 PARAISOPOLIS";1
"314740 PARAOPEBA";26
"314770 PASSA TEMPO";1
"314790 PASSOS";416
"314795 PATIS";45
"314800 PATOS DE MINAS";27
"314810 PATROCINIO";11
"314850 PAVAO";1
"314870 PEDRA AZUL";275
"314910 PEDRALVA";1
"314915 PEDRAS DE MARIA DA CRUZ";2
"314930 PEDRO LEOPOLDO";79
"314970 PERDIGAO";9
"314990 PERDOES";15
"314995 PERIQUITO";11
"315000 PESCADOR";1
"315053 PINGO-D'AGUA";1
"315070 PIRAJUBA";1
"315100 PIRANGUINHO";1
"315110 PIRAPETINGA";1
"315120 PIRAPORA";19
"315140 PITANGUI";23
"315160 PLANURA";6
"315180 POCOS DE CALDAS";5
"315200 POMPEU";46
"315210 PONTE NOVA";5
"315217 PONTO DOS VOLANTES";53
"315220 PORTEIRINHA";2
"315240 POTE";25
"315250 POUSO ALEGRE";9
"315280 PRATA";6
"315290 PRATAPOLIS";9
"315360 PRUDENTE DE MORAIS";5
"315390 RAPOSOS";1
"315430 RESPLENDOR";32
"315450 RIACHO DOS MACHADOS";1
"315460 RIBEIRAO DAS NEVES";115
"315480 RIO ACIMA";1
"315490 RIO CASCA";1
"315530 RIO MANSO";2
"315560 RIO PARDO DE MINAS";1
"315590 RIO PRETO";3
"315640 ROMARIA";1
"315650 RUBELITA";1
"315660 RUBIM";1
"315670 SABARA";93
"315690 SACRAMENTO";1
"315700 SALINAS";27
"315720 SANTA BARBARA";23
"315725 SANTA BARBARA DO LESTE";1
"315750 SANTA EFIGENIA DE MINAS";1
"315760 SANTA FE DE MINAS";1
"315765 SANTA HELENA DE MINAS";2
"315770 SANTA JULIANA";1
"315780 SANTA LUZIA";249
"315820 SANTA MARIA DO SUACUI";3
"315895 SANTANA DO PARAISO";309
"315900 SANTANA DO RIACHO";3
"315920 SANTA RITA DE CALDAS";2
"315950 SANTA RITA DO ITUETO";13
"315980 SANTA VITORIA";2
"316045 SANTO ANTONIO DO RETIRO";3
"316100 SAO DOMINGOS DO PRATA";1
"316110 SAO FRANCISCO";150
"316130 SAO FRANCISCO DE SALES";2
"316150 SAO GERALDO";1
"316165 SAO GERALDO DO BAIXIO";2
"316180 SAO GONCALO DO PARA";3
"316190 SAO GONCALO DO RIO ABAIXO";5
"316210 SAO GOTARDO";1
"316225 SAO JOAO DA LAGOA";6
"316230 SAO JOAO DA MATA";1
"316240 SAO JOAO DA PONTE";12
"316245 SAO JOAO DAS MISSOES";15
"316250 SAO JOAO DEL REI";2
"316257 SAO JOAO DO MANTENINHA";1
"316260 SAO JOAO DO ORIENTE";7
"316265 SAO JOAO DO PACUI";4
"316292 SAO JOAQUIM DE BICAS";11
"316295 SAO JOSE DA LAPA";1
"316300 SAO JOSE DA SAFIRA";14
"316330 SAO JOSE DO DIVINO";1
"316370 SAO LOURENCO";14
"316400 SAO PEDRO DOS FERROS";1
"316420 SAO ROMAO";30
"316460 SAO SEBASTIAO DO OESTE";2
"316470 SAO SEBASTIAO DO PARAISO";2
"316520 SAO THOME DAS LETRAS";1
"316530 SAO VICENTE DE MINAS";1
"316550 SARDOA";1
"316670 SERRA DOS AIMORES";1
"316720 SETE LAGOAS";733
"316770 SOBRALIA";11
"316780 SOLEDADE DE MINAS";1
"316800 TAIOBEIRAS";5
"316805 TAPARUBA";5
"316840 TARUMIRIM";4
"316850 TEIXEIRAS";1
"316860 TEOFILO OTONI";428
"316870 TIMOTEO";277
"316890 TIROS";1
"316900 TOCANTINS";1
"316920 TOMBOS";19
"316930 TRES CORACOES";1
"316935 TRES MARIAS";1
"316940 TRES PONTAS";237
"316950 TUMIRITINGA";59
"316970 TURMALINA";8
"316990 UBA";44
"317005 UBAPORANGA";1
"317010 UBERABA";245
"317020 UBERLANDIA";314
"317040 UNAI";7
"317070 VARGINHA";7
"317080 VARZEA DA PALMA";7
"317110 VERISSIMO";1
"317120 VESPASIANO";21
"317130 VICOSA";9
"317150 MATHIAS LOBATO";3
"317160 VIRGEM DA LAPA";34
"317190 VIRGOLANDIA";2
"317200 VISCONDE DO RIO BRANCO";9
"320010 AFONSO CLAUDIO";3
"320013 AGUIA BRANCA";1
"320020 ALEGRE";2
"320030 ALFREDO CHAVES";4
"320035 ALTO RIO NOVO";6
"320040 ANCHIETA";8
"320060 ARACRUZ";51
"320070 ATILIO VIVACQUA";2
"320080 BAIXO GUANDU";1
"320090 BARRA DE SAO FRANCISCO";8
"320100 BOA ESPERANCA";5
"320110 BOM JESUS DO NORTE";30
"320120 CACHOEIRO DE ITAPEMIRIM";247
"320130 CARIACICA";354
"320140 CASTELO";8
"320150 COLATINA";32
"320160 CONCEICAO DA BARRA";1
"320170 CONCEICAO DO CASTELO";3
"320190 DOMINGOS MARTINS";3
"320200 DORES DO RIO PRETO";1
"320210 ECOPORANGA";2
"320220 FUNDAO";3
"320230 GUACUI";13
"320240 GUARAPARI";78
"320245 IBATIBA";1
"320255 IBITIRAMA";2
"320260 ICONHA";9
"320265 IRUPI";5
"320270 ITAGUACU";2
"320280 ITAPEMIRIM";2
"320290 ITARANA";2
"320300 IUNA";5
"320305 JAGUARE";2
"320310 JERONIMO MONTEIRO";4
"320320 LINHARES";38
"320330 MANTENOPOLIS";23
