Febre de Chikungunya - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2021
"Município de residência";"Todos_os_casos"
"270210 COLONIA LEOPOLDINA";129
"270230 CORURIPE";8
"270240 DELMIRO GOUVEIA";7
"270260 FEIRA GRANDE";1
"270280 FLEXEIRAS";3
"270320 IGREJA NOVA";8
"270350 JACUIPE";4
"270390 JUNDIA";1
"270400 JUNQUEIRO";1
"270420 LIMOEIRO DE ANADIA";3
"270430 MACEIO";195
"270440 MAJOR ISIDORO";4
"270450 MARAGOGI";32
"270470 MARECHAL DEODORO";3
"270510 MATRIZ DE CAMARAGIBE";8
"270520 MESSIAS";7
"270550 MURICI";2
"270580 OLHO D'AGUA DO CASADO";1
"270630 PALMEIRA DOS INDIOS";2
"270644 PARIPUEIRA";1
"270670 PENEDO";157
"270680 PIACABUCU";95
"270690 PILAR";2
"270710 PIRANHAS";2
"270730 PORTO CALVO";1
"270760 QUEBRANGULO";1
"270770 RIO LARGO";3
"270790 SANTA LUZIA DO NORTE";1
"270800 SANTANA DO IPANEMA";3
"270810 SANTANA DO MUNDAU";1
"270820 SAO BRAS";1
"270840 SAO JOSE DA TAPERA";1
"270850 SAO LUIS DO QUITUNDE";2
"270860 SAO MIGUEL DOS CAMPOS";30
"270870 SAO MIGUEL DOS MILAGRES";1
"270880 SAO SEBASTIAO";9
"270895 SENADOR RUI PALMEIRA";2
"270900 TANQUE D'ARCA";1
"270915 TEOTONIO VILELA";17
"270930 UNIAO DOS PALMARES";33
"270940 VICOSA";1
"280020 AQUIDABA";44
"280030 ARACAJU";813
"280040 ARAUA";104
"280050 AREIA BRANCA";7
"280060 BARRA DOS COQUEIROS";46
"280067 BOQUIM";425
"280100 CAMPO DO BRITO";8
"280110 CANHOBA";34
"280120 CANINDE DE SAO FRANCISCO";6
"280130 CAPELA";42
"280140 CARIRA";7
"280150 CARMOPOLIS";12
"280160 CEDRO DE SAO JOAO";165
"280190 CUMBE";34
"280200 DIVINA PASTORA";3
"280210 ESTANCIA";227
"280220 FEIRA NOVA";7
"280240 GARARU";11
"280250 GENERAL MAYNARD";14
"280260 GRACHO CARDOSO";10
"280270 ILHA DAS FLORES";3
"280280 INDIAROBA";53
"280290 ITABAIANA";185
"280300 ITABAIANINHA";224
"280310 ITABI";2
"280320 ITAPORANGA D'AJUDA";13
"280330 JAPARATUBA";17
"280340 JAPOATA";32
"280350 LAGARTO";194
"280360 LARANJEIRAS";3
"280380 MALHADA DOS BOIS";220
"280390 MALHADOR";337
"280410 MOITA BONITA";64
"280420 MONTE ALEGRE DE SERGIPE";71
"280430 MURIBECA";49
"280440 NEOPOLIS";194
"280445 NOSSA SENHORA APARECIDA";8
"280450 NOSSA SENHORA DA GLORIA";6
"280460 NOSSA SENHORA DAS DORES";477
"280470 NOSSA SENHORA DE LOURDES";6
"280480 NOSSA SENHORA DO SOCORRO";273
"280490 PACATUBA";10
"280500 PEDRA MOLE";6
"280510 PEDRINHAS";6
"280520 PINHAO";29
"280540 POCO REDONDO";4
"280560 PORTO DA FOLHA";278
"280570 PROPRIA";8
"280580 RIACHAO DO DANTAS";155
"280590 RIACHUELO";1
"280600 RIBEIROPOLIS";68
"280610 ROSARIO DO CATETE";4
"280620 SALGADO";5
"280630 SANTA LUZIA DO ITANHY";4
"280640 SANTANA DO SAO FRANCISCO";7
"280660 SANTO AMARO DAS BROTAS";1
"280670 SAO CRISTOVAO";356
"280680 SAO DOMINGOS";2
"280690 SAO FRANCISCO";12
"280700 SAO MIGUEL DO ALEIXO";1
"280710 SIMAO DIAS";247
"280720 SIRIRI";15
"280730 TELHA";11
"280740 TOBIAS BARRETO";12
"280750 TOMAR DO GERU";5
"280760 UMBAUBA";81
"290035 ADUSTINA";2
"290040 AGUA FRIA";1
"290060 AIQUARA";1
"290070 ALAGOINHAS";57
"290115 AMERICA DOURADA";31
"290120 ANAGE";1
"290140 ANGICAL";1
"290170 ANTONIO CARDOSO";3
"290195 APUAREMA";1
"290210 ARACI";20
"290250 BAIANOPOLIS";20
"290270 BARRA";33
"290290 BARRA DO CHOCA";1
"290300 BARRA DO MENDES";3
"290320 BARREIRAS";4316
"290327 BARROCAS";1
"290380 BOA VISTA DO TUPIM";1
"290390 BOM JESUS DA LAPA";23
"290395 BOM JESUS DA SERRA";1
"290410 BOQUIRA";6
"290420 BOTUPORA";2
"290430 BREJOES";1
"290450 BROTAS DE MACAUBAS";286
"290460 BRUMADO";4
"290475 BURITIRAMA";5
"290500 CACULE";1
"290510 CAEM";1
"290515 CAETANOS";2
"290520 CAETITE";1
"290530 CAFARNAUM";40
"290560 CAMACAN";2
"290570 CAMACARI";100
"290580 CAMAMU";1
"290590 CAMPO ALEGRE DE LOURDES";13
"290610 CANAPOLIS";2
"290620 CANARANA";29
"290650 CANDEIAS";15
"290660 CANDIBA";2
"290670 CANDIDO SALES";13
"290680 CANSANCAO";2
"290710 CARINHANHA";14
"290740 CATOLANDIA";24
"290750 CATU";39
"290755 CATURAMA";24
"290760 CENTRAL";262
"290790 CIPO";2
"290800 COARACI";36
"290810 COCOS";1
"290830 CONCEICAO DO ALMEIDA";1
"290840 CONCEICAO DO COITE";3
"290850 CONCEICAO DO JACUIPE";4
"290860 CONDE";4
"290870 CONDEUBA";1
"290900 CORDEIROS";2
"290910 CORIBE";9
"290920 CORONEL JOAO SA";13
"290930 CORRENTINA";3
"290940 COTEGIPE";398
"290970 CRISTOPOLIS";106
"290980 CRUZ DAS ALMAS";4
"291000 DARIO MEIRA";313
"291005 DIAS D'AVILA";11
"291060 ESPLANADA";8
"291070 EUCLIDES DA CUNHA";1
"291077 FEIRA DA MATA";2
"291080 FEIRA DE SANTANA";215
"291110 FORMOSA DO RIO PRETO";17
"291120 GANDU";7
"291130 GENTIO DO OURO";77
"291140 GLORIA";3
"291170 GUANAMBI";1063
"291190 IACU";8
"291210 IBICARAI";3
"291220 IBICOARA";3
"291230 IBICUI";1
"291250 IBIPITANGA";50
"291270 IBIRAPITANGA";1
"291290 IBIRATAIA";1
"291300 IBITIARA";35
"291310 IBITITA";17
"291320 IBOTIRAMA";480
"291330 ICHU";1
"291340 IGAPORA";3
"291350 IGUAI";6
"291360 ILHEUS";5
"291370 INHAMBUPE";10
"291390 IPIAU";6
"291410 IPUPIARA";64
"291440 IRAQUARA";1
"291450 IRARA";1
"291460 IRECE";265
"291480 ITABUNA";60
"291520 ITAGIBA";3
"291535 ITAGUACU DA BAHIA";26
"291550 ITAJUIPE";21
"291560 ITAMARAJU";399
"291580 ITAMBE";3
"291610 ITAPARICA";7
"291640 ITAPETINGA";205
"291650 ITAPICURU";2
"291660 ITAPITANGA";1
"291680 ITARANTIM";2
"291685 ITATIM";3
"291690 ITIRUCU";49
"291710 ITORORO";6
"291733 IUIU";1
"291735 JABORANDI";4
"291740 JACARACI";3
"291750 JACOBINA";118
"291760 JAGUAQUARA";15
"291790 JANDAIRA";3
"291800 JEQUIE";217
"291835 JOAO DOURADO";133
"291840 JUAZEIRO";13
"291850 JUSSARA";27
"291890 LAJEDAO";1
"291905 LAJEDO DO TABOCAL";2
"291915 LAPAO";6
"291920 LAURO DE FREITAS";6
"291955 LUIS EDUARDO MAGALHAES";633
"291960 MACAJUBA";3
"291970 MACARANI";176
"291980 MACAUBAS";1560
"291990 MACURURE";1
"291992 MADRE DE DEUS";1
"292040 MANOEL VITORINO";39
"292045 MANSIDAO";14
"292050 MARACAS";2
"292060 MARAGOGIPE";5
"292100 MATA DE SAO JOAO";5
"292105 MATINA";364
"292120 MIGUEL CALMON";25
"292140 MIRANGABA";130
"292160 MORPARA";6
"292170 MORRO DO CHAPEU";2
"292200 MUCURI";1
"292205 MULUNGU DO MORRO";7
"292225 MUQUEM DE SAO FRANCISCO";217
"292230 MURITIBA";6
"292240 MUTUIPE";1
"292265 NORDESTINA";2
"292270 NOVA CANAA";187
"292273 NOVA FATIMA";3
"292280 NOVA ITARANA";3
"292300 NOVA VICOSA";1
"292303 NOVO HORIZONTE";2
"292305 NOVO TRIUNFO";81
"292320 OLIVEIRA DOS BREJINHOS";1
"292330 OURICANGAS";2
"292335 OUROLANDIA";169
"292340 PALMAS DE MONTE ALTO";7
"292360 PARAMIRIM";6
"292370 PARATINGA";29
"292390 PAU BRASIL";1
"292400 PAULO AFONSO";40
"292405 PE DE SERRA";2
"292450 PINDAI";20
"292467 PIRAI DO NORTE";3
"292470 PIRIPA";1
"292500 PLANALTO";1
"292510 POCOES";10
"292520 POJUCA";396
"292530 PORTO SEGURO";15
"292550 PRADO";18
"292560 PRESIDENTE DUTRA";118
"292590 QUIJINGUE";1
"292600 REMANSO";1
"292620 RIACHAO DAS NEVES";516
"292630 RIACHAO DO JACUIPE";6
"292640 RIACHO DE SANTANA";1
"292660 RIBEIRA DO POMBAL";10
"292665 RIBEIRAO DO LARGO";1
"292690 RIO DO PIRES";432
"292700 RIO REAL";52
"292720 RUY BARBOSA";515
"292740 SALVADOR";502
"292770 SANTA CRUZ CABRALIA";3
"292810 SANTA MARIA DA VITORIA";4
"292820 SANTANA";74
"292840 SANTA RITA DE CASSIA";51
"292850 SANTA TERESINHA";4
"292870 SANTO ANTONIO DE JESUS";3
"292880 SANTO ESTEVAO";2
"292890 SAO DESIDERIO";321
"292900 SAO FELIX";2
"292905 SAO FELIX DO CORIBE";46
"292920 SAO FRANCISCO DO CONDE";7
"292925 SAO GABRIEL";125
"292935 SAO JOSE DA VITORIA";2
"292937 SAO JOSE DO JACUIPE";2
"292950 SAO SEBASTIAO DO PASSE";1
"292960 SAPEACU";40
"292980 SAUDE";1
"292990 SEABRA";24
"293000 SEBASTIAO LARANJEIRAS";3
"293010 SENHOR DO BONFIM";1
"293015 SERRA DO RAMALHO";118
"293030 SERRA DOURADA";14
"293050 SERRINHA";3
"293060 SERROLANDIA";11
"293070 SIMOES FILHO";33
"293075 SITIO DO MATO";1
"293077 SOBRADINHO";1
"293100 TANHACU";1
"293105 TANQUE NOVO";1
"293110 TANQUINHO";10
"293135 TEIXEIRA DE FREITAS";66
"293140 TEODORO SAMPAIO";1
"293160 TEOLANDIA";2
"293240 UIBAI";2
"293245 UMBURANAS";76
"293250 UNA";5
"293260 URANDI";3
"293270 URUCUCA";1
"293280 UTINGA";3
"293290 VALENCA";4
"293300 VALENTE";5
"293305 VARZEA DA ROCA";2
"293315 VARZEA NOVA";260
"293320 VERA CRUZ";2
"293330 VITORIA DA CONQUISTA";153
"293340 WAGNER";3
"293345 WANDERLEY";1
"293350 WENCESLAU GUIMARAES";1
"293360 XIQUE-XIQUE";57
"310030 ABRE CAMPO";1
"310070 AGUA COMPRIDA";1
"310110 AIMORES";302
"310150 ALEM PARAIBA";10
"310160 ALFENAS";1
"310170 ALMENARA";1
"310180 ALPERCATA";3
"310220 ALVARENGA";2
"310260 ANDRADAS";1
"310300 ANTONIO DIAS";2
"310350 ARAGUARI";7
"310390 ARAUJOS";1
"310400 ARAXA";4
"310410 ARCEBURGO";1
"310420 ARCOS";60
"310440 ARGIRITA";2
"310460 ASTOLFO DUTRA";5
"310590 BARROSO";2
"310620 BELO HORIZONTE";149
"310630 BELO ORIENTE";5
"310640 BELO VALE";1
"310650 BERILO";1
"310670 BETIM";5
"310690 BICAS";1
"310740 BOM DESPACHO";20
"310880 BRAUNAS";1
"310900 BRUMADINHO";1
"310930 BURITIS";6
"310960 CACHOEIRA DA PRATA";1
"311000 CAETE";3
"311070 CAMBUQUIRA";1
"311080 CAMPANARIO";1
"311100 CAMPESTRE";1
"311140 CAMPO FLORIDO";1
"311200 CANDEIAS";2
"311230 CAPELINHA";4
"311265 CAPITAO ANDRADE";2
"311370 CARLOS CHAGAS";9
"311420 CARMO DO CAJURU";2
"311430 CARMO DO PARANAIBA";1
"311450 CARMOPOLIS DE MINAS";1
"311455 CARNEIRINHO";2
"311530 CATAGUASES";39
"311545 CATUJI";2
"311550 CAXAMBU";1
"311570 CENTRAL DE MINAS";4
"311610 CHAPADA DO NORTE";1
"311660 CLAUDIO";2
"311730 CONCEICAO DAS ALAGOAS";2
"311750 CONCEICAO DO MATO DENTRO";4
"311800 CONGONHAS";3
"311810 CONGONHAS DO NORTE";1
"311830 CONSELHEIRO LAFAIETE";1
"311840 CONSELHEIRO PENA";735
"311860 CONTAGEM";22
"311920 COROACI";5
"311940 CORONEL FABRICIANO";100
"311995 CORREGO FUNDO";1
"312015 CRISOLITA";2
"312080 CRUZILIA";6
"312083 CUPARAQUE";1
"312090 CURVELO";1
"312210 DIVINO DAS LARANJEIRAS";1
"312220 DIVINOLANDIA DE MINAS";2
"312230 DIVINOPOLIS";1
"312245 DIVISOPOLIS";1
"312290 DONA EUSEBIA";2
"312320 DORES DO INDAIA";1
"312352 DURANDE";1
"312380 ENGENHEIRO NAVARRO";1
"312410 ESMERALDAS";5
"312420 ESPERA FELIZ";6
"312570 FELIXLANDIA";9
"312600 FLORESTAL";1
"312610 FORMIGA";42
"312670 FRANCISCO SA";5
"312675 FRANCISCOPOLIS";1
"312690 FREI INOCENCIO";5
"312710 FRUTAL";1
"312730 GALILEIA";132
"312733 GAMELEIRAS";13
"312737 GOIABEIRA";4
"312760 GOUVEIA";1
"312770 GOVERNADOR VALADARES";2745
"312800 GUANHAES";1
"312825 GUARACIAMA";1
"312830 GUARANESIA";1
"312860 GUARDA-MOR";1
"312870 GUAXUPE";1
"312880 GUIDOVAL";1
"312950 IBIA";1
"312980 IBIRITE";7
"313010 IGARAPE";1
"313060 INCONFIDENTES";1
"313070 INDIANOPOLIS";4
"313115 IPABA";4
"313120 IPANEMA";273
"313130 IPATINGA";139
"313170 ITABIRA";3
"313190 ITABIRITO";4
"313240 ITAJUBA";2
"313260 ITAMARATI DE MINAS";1
"313270 ITAMBACURI";1
"313320 ITANHOMI";1
"313330 ITAOBIM";1
"313340 ITAPAGIPE";2
"313370 ITATIAIUCU";1
"313380 ITAUNA";9
"313410 ITUETA";143
"313420 ITUIUTABA";17
"313440 ITURAMA";5
"313460 JABOTICATUBAS";4
"313490 JACUTINGA";2
"313510 JANAUBA";4
"313530 JAPARAIBA";1
"313610 JOANESIA";1
"313620 JOAO MONLEVADE";3
"313630 JOAO PINHEIRO";4
"313670 JUIZ DE FORA";30
"313720 LAGOA DA PRATA";433
"313750 LAGOA FORMOSA";1
"313770 LAJINHA";1
"313800 LARANJAL";3
"313810 LASSANCE";3
"313820 LAVRAS";1
"313840 LEOPOLDINA";151
"313880 LUZ";8
"313920 MALACACHETA";1
"313925 MAMONAS";2
"313940 MANHUACU";5
"313950 MANHUMIRIM";6
"313980 MAR DE ESPANHA";2
"314010 MARILAC";85
"314070 MATEUS LEME";1
"314080 MATIAS BARBOSA";42
"314085 MATIAS CARDOSO";3
"314140 MEDINA";2
"314150 MENDES PIMENTEL";2
"314170 MESQUITA";3
"314200 MIRABELA";11
"314210 MIRADOURO";2
"314220 MIRAI";3
"314240 MOEMA";1
"314270 MONTALVANIA";1
"314290 MONTE AZUL";43
"314330 MONTES CLAROS";47
"314350 MORADA NOVA DE MINAS";2
"314390 MURIAE";5
"314400 MUTUM";607
"314410 MUZAMBINHO";1
"314430 NANUQUE";4
"314435 NAQUE";1
"314440 NATERCIA";1
"314460 NEPOMUCENO";1
"314480 NOVA LIMA";1
"314490 NOVA MODICA";3
"314500 NOVA PONTE";1
"314520 NOVA SERRANA";4
"314530 NOVO CRUZEIRO";1
"314545 OLHOS-D'AGUA";1
"314560 OLIVEIRA";1
"314620 OURO VERDE DE MINAS";1
"314650 PAINS";1
"314655 PAI PEDRO";1
"314690 PAPAGAIOS";2
"314700 PARACATU";12
"314710 PARA DE MINAS";5
"314720 PARAGUACU";1
"314750 PASSABEM";1
"314800 PATOS DE MINAS";3
"314930 PEDRO LEOPOLDO";5
"314970 PERDIGAO";1
"314995 PERIQUITO";8
"315050 PIMENTA";3
"315053 PINGO-D'AGUA";1
"315070 PIRAJUBA";3
"315110 PIRAPETINGA";1
"315150 PIUMHI";13
"315170 POCO FUNDO";1
"315180 POCOS DE CALDAS";1
"315210 PONTE NOVA";13
"315213 PONTO CHIQUE";1
"315250 POUSO ALEGRE";4
"315360 PRUDENTE DE MORAIS";1
"315380 QUELUZITO";1
"315390 RAPOSOS";1
"315410 RECREIO";16
"315430 RESPLENDOR";235
"315445 RIACHINHO";1
"315460 RIBEIRAO DAS NEVES";33
"315470 RIBEIRAO VERMELHO";2
"315480 RIO ACIMA";1
"315570 RIO PIRACICABA";1
"315580 RIO POMBA";1
"315670 SABARA";3
"315680 SABINOPOLIS";1
"315710 SALTO DA DIVISA";8
"315733 SANTA CRUZ DE MINAS";2
"315770 SANTA JULIANA";1
"315780 SANTA LUZIA";15
"315820 SANTA MARIA DO SUACUI";2
"315840 SANTANA DE CATAGUASES";1
"315895 SANTANA DO PARAISO";7
"315950 SANTA RITA DO ITUETO";43
"315960 SANTA RITA DO SAPUCAI";1
"316040 SANTO ANTONIO DO MONTE";15
"316060 SANTO HIPOLITO";1
"316120 SAO FRANCISCO DE PAULA";1
"316130 SAO FRANCISCO DE SALES";2
"316165 SAO GERALDO DO BAIXIO";2
"316180 SAO GONCALO DO PARA";1
"316190 SAO GONCALO DO RIO ABAIXO";1
"316250 SAO JOAO DEL REI";9
"316257 SAO JOAO DO MANTENINHA";1
"316270 SAO JOAO DO PARAISO";1
"316300 SAO JOSE DA SAFIRA";1
"316340 SAO JOSE DO GOIABAL";1
"316360 SAO JOSE DO MANTIMENTO";1
"316370 SAO LOURENCO";1
"316470 SAO SEBASTIAO DO PARAISO";1
"316500 SAO TIAGO";2
"316520 SAO THOME DAS LETRAS";1
"316553 SARZEDO";5
"316670 SERRA DOS AIMORES";1
"316720 SETE LAGOAS";2
"316770 SOBRALIA";3
"316800 TAIOBEIRAS";23
"316860 TEOFILO OTONI";25
"316870 TIMOTEO";18
"316900 TOCANTINS";3
"316930 TRES CORACOES";2
"316950 TUMIRITINGA";119
"316970 TURMALINA";20
"316990 UBA";20
"317010 UBERABA";218
"317020 UBERLANDIA";17
"317040 UNAI";1
"317120 VESPASIANO";1
"317160 VIRGEM DA LAPA";6
"317200 VISCONDE DO RIO BRANCO";8
"317210 VOLTA GRANDE";6
"320040 ANCHIETA";1
"320080 BAIXO GUANDU";11
"320500 SERRA";1
"320510 VIANA";1
"320530 VITORIA";1
"330010 ANGRA DOS REIS";10
"330015 APERIBE";3
"330020 ARARUAMA";7
"330023 ARMACAO DOS BUZIOS";8
"330025 ARRAIAL DO CABO";4
"330030 BARRA DO PIRAI";2
"330040 BARRA MANSA";3
"330045 BELFORD ROXO";22
"330060 BOM JESUS DO ITABAPOANA";14
"330070 CABO FRIO";13
"330080 CACHOEIRAS DE MACACU";3
"330090 CAMBUCI";1
"330100 CAMPOS DOS GOYTACAZES";161
"330110 CANTAGALO";1
"330115 CARDOSO MOREIRA";4
"330150 CORDEIRO";2
"330170 DUQUE DE CAXIAS";21
"330187 IGUABA GRANDE";5
"330190 ITABORAI";38
"330200 ITAGUAI";2
"330205 ITALVA";3
"330210 ITAOCARA";12
"330220 ITAPERUNA";73
"330227 JAPERI";60
"330240 MACAE";4
"330250 MAGE";5
"330260 MANGARATIBA";39
"330270 MARICA";24
"330285 MESQUITA";5
"330290 MIGUEL PEREIRA";1
"330300 MIRACEMA";5
"330310 NATIVIDADE";6
"330320 NILOPOLIS";2
"330330 NITEROI";12
"330340 NOVA FRIBURGO";10
"330350 NOVA IGUACU";38
"330360 PARACAMBI";11
"330370 PARAIBA DO SUL";2
"330380 PARATY";50
"330385 PATY DO ALFERES";2
"330390 PETROPOLIS";9
"330410 PORCIUNCULA";35
"330412 QUATIS";16
"330414 QUEIMADOS";7
"330420 RESENDE";47
"330430 RIO BONITO";1
"330452 RIO DAS OSTRAS";9
"330455 RIO DE JANEIRO";262
"330470 SANTO ANTONIO DE PADUA";8
"330475 SAO FRANCISCO DE ITABAPOANA";1
"330480 SAO FIDELIS";1
"330490 SAO GONCALO";19
"330500 SAO JOAO DA BARRA";8
"330510 SAO JOAO DE MERITI";10
"330513 SAO JOSE DE UBA";3
"330540 SAPUCAIA";2
"330550 SAQUAREMA";26
"330555 SEROPEDICA";2
"330575 TANGUA";2
"330580 TERESOPOLIS";1
"330600 TRES RIOS";7
"330610 VALENCA";13
"350030 AGUAI";1
"350050 AGUAS DE LINDOIA";1
"350070 AGUDOS";1
"350100 ALTINOPOLIS";2
"350110 ALTO ALEGRE";1
"350115 ALUMINIO";1
"350130 ALVARES MACHADO";2
"350210 ANDRADINA";2
"350250 APARECIDA";1
"350280 ARACATUBA";12
"350320 ARARAQUARA";11
"350330 ARARAS";13
"350335 ARCO-IRIS";2
"350390 ARUJA";4
"350400 ASSIS";6
"350410 ATIBAIA";1
"350420 AURIFLAMA";2
"350450 AVARE";1
"350460 BADY BASSITT";7
"350480 BALSAMO";2
"350530 BARRA BONITA";1
"350550 BARRETOS";7
"350560 BARRINHA";4
"350570 BARUERI";19
"350600 BAURU";1
"350635 BERTIOGA";58
"350650 BIRIGUI";8
"350750 BOTUCATU";4
"350760 BRAGANCA PAULISTA";2
"350770 BRAUNA";1
"350780 BRODOWSKI";1
"350810 BURITAMA";2
"350850 CACAPAVA";4
"350900 CAIEIRAS";2
"350920 CAJAMAR";1
"350925 CAJATI";1
"350940 CAJURU";1
"350950 CAMPINAS";59
"350960 CAMPO LIMPO PAULISTA";1
"350970 CAMPOS DO JORDAO";2
"351020 CAPAO BONITO";2
"351030 CAPELA DO ALTO";2
"351050 CARAGUATATUBA";4
"351060 CARAPICUIBA";9
"351070 CARDOSO";1
"351080 CASA BRANCA";1
"351100 CASTILHO";3
"351110 CATANDUVA";1
"351120 CATIGUA";1
"351150 CERQUILHO";1
"351200 COLINA";1
"351240 CORDEIROPOLIS";4
"351250 COROADOS";1
"351280 COSMOPOLIS";2
"351300 COTIA";4
"351310 CRAVINHOS";1
"351340 CRUZEIRO";4
"351350 CUBATAO";1005
"351360 CUNHA";1
"351370 DESCALVADO";3
"351380 DIADEMA";4
"351430 DOURADO";1
"351440 DRACENA";1
"351460 DUMONT";1
"351480 ELDORADO";6
"351500 EMBU DAS ARTES";6
"351515 ENGENHEIRO COELHO";1
"351518 ESPIRITO SANTO DO PINHAL";1
"351520 ESTRELA D'OESTE";1
"351550 FERNANDOPOLIS";7
"351570 FERRAZ DE VASCONCELOS";7
"351620 FRANCA";1
"351630 FRANCISCO MORATO";2
"351640 FRANCO DA ROCHA";1
"351670 GARCA";2
"351700 GETULINA";1
"351710 GLICERIO";1
"351740 GUAIRA";1
"351750 GUAPIACU";8
"351760 GUAPIARA";1
"351780 GUARACAI";1
"351860 GUARIBA";2
"351870 GUARUJA";6302
"351880 GUARULHOS";44
"351885 GUATAPARA";2
"351890 GUZOLANDIA";1
"351905 HOLAMBRA";6
"351907 HORTOLANDIA";6
"351930 IBATE";3
"351950 IBIRAREMA";1
"351960 IBITINGA";1
"352000 IGARACU DO TIETE";1
"352030 IGUAPE";7
"352040 ILHABELA";22
"352044 ILHA SOLTEIRA";2
"352050 INDAIATUBA";3
"352070 INDIAPORA";1
"352080 INUBIA PAULISTA";2
"352100 IPERO";11
"352115 IPIGUA";1
"352140 IRACEMAPOLIS";1
"352150 IRAPUA";1
"352210 ITANHAEM";161
"352220 ITAPECERICA DA SERRA";5
"352230 ITAPETININGA";6
"352250 ITAPEVI";9
"352260 ITAPIRA";2
"352290 ITAPUI";1
"352310 ITAQUAQUECETUBA";8
"352330 ITARIRI";8
"352340 ITATIBA";4
"352390 ITU";6
"352400 ITUPEVA";1
"352410 ITUVERAVA";1
"352430 JABOTICABAL";7
"352440 JACAREI";8
"352450 JACI";1
"352480 JALES";7
"352500 JANDIRA";3
"352530 JAU";3
"352540 JERIQUARA";1
"352550 JOANOPOLIS";1
"352570 JOSE BONIFACIO";1
"352590 JUNDIAI";11
"352600 JUNQUEIROPOLIS";1
"352650 LAVINIA";1
"352670 LEME";1
"352690 LIMEIRA";25
"352710 LINS";1
"352720 LORENA";2
"352725 LOURDES";1
"352810 MACAUBAL";2
"352820 MACEDONIA";2
"352840 MAIRINQUE";3
"352850 MAIRIPORA";4
"352860 MANDURI";1
"352870 MARABA PAULISTA";1
"352880 MARACAI";1
"352900 MARILIA";3
"352930 MATAO";2
"352940 MAUA";7
"352990 MIRACATU";10
"353000 MIRA ESTRELA";1
"353010 MIRANDOPOLIS";1
"353030 MIRASSOL";1
"353050 MOCOCA";1
"353060 MOGI DAS CRUZES";9
"353070 MOGI GUACU";3
"353080 MOGI MIRIM";3
"353110 MONGAGUA";43
"353130 MONTE ALTO";7
"353140 MONTE APRAZIVEL";1
"353180 MONTE MOR";2
"353190 MORRO AGUDO";2
"353250 NEVES PAULISTA";1
"353280 NOVA ALIANCA";2
"353300 NOVA GRANADA";4
"353330 NOVA LUZITANIA";1
"353340 NOVA ODESSA";2
"353390 OLIMPIA";2
"353420 ORINDIUVA";3
"353440 OSASCO";9
"353470 OURINHOS";4
"353475 OUROESTE";4
"353490 PACAEMBU";1
"353520 PALMEIRA D'OESTE";2
"353530 PALMITAL";1
"353540 PANORAMA";1
"353550 PARAGUACU PAULISTA";2
"353570 PARAISO";1
"353600 PARAPUA";3
"353620 PARIQUERA-ACU";4
"353640 PAULICEIA";2
"353650 PAULINIA";5
"353690 PEDRANOPOLIS";2
"353730 PENAPOLIS";2
"353760 PERUIBE";81
"353780 PIEDADE";1
"353800 PINDAMONHANGABA";7
"353820 PINHALZINHO";1
"353870 PIRACICABA";17
"353920 PIRAPOZINHO";2
"353980 POA";4
"354000 POMPEIA";1
"354060 PORTO FELIZ";1
"354070 PORTO FERREIRA";3
"354080 POTIRENDABA";3
"354100 PRAIA GRANDE";2210
"354105 PRATANIA";1
"354140 PRESIDENTE PRUDENTE";46
"354220 RANCHARIA";1
"354230 REDENCAO DA SERRA";2
"354240 REGENTE FEIJO";1
"354260 REGISTRO";2
"354270 RESTINGA";1
"354290 RIBEIRAO BONITO";4
"354320 RIBEIRAO DO SUL";2
"354330 RIBEIRAO PIRES";6
"354340 RIBEIRAO PRETO";27
"354390 RIO CLARO";87
"354450 RUBINEIA";1
"354480 SALES";1
"354510 SALMOURAO";1
"354520 SALTO";3
"354530 SALTO DE PIRAPORA";1
"354560 SANTA ADELIA";4
"354570 SANTA ALBERTINA";1
"354580 SANTA BARBARA D'OESTE";5
"354600 SANTA BRANCA";1
"354610 SANTA CLARA D'OESTE";3
"354620 SANTA CRUZ DA CONCEICAO";1
"354640 SANTA CRUZ DO RIO PARDO";1
"354660 SANTA FE DO SUL";2
"354730 SANTANA DE PARNAIBA";1
"354750 SANTA RITA DO PASSA QUATRO";1
"354760 SANTA ROSA DE VITERBO";1
"354780 SANTO ANDRE";10
"354800 SANTO ANTONIO DE POSSE";1
"354820 SANTO ANTONIO DO PINHAL";4
"354830 SANTO EXPEDITO";1
"354850 SANTOS";10910
"354870 SAO BERNARDO DO CAMPO";37
"354880 SAO CAETANO DO SUL";9
"354890 SAO CARLOS";23
"354925 SAO JOAO DE IRACEMA";1
"354980 SAO JOSE DO RIO PRETO";30
"354990 SAO JOSE DOS CAMPOS";56
"355030 SAO PAULO";479
"355040 SAO PEDRO";1
"355070 SAO SEBASTIAO";34
"355090 SAO SIMAO";3
"355100 SAO VICENTE";4115
"355180 SETE BARRAS";1
"355190 SEVERINIA";1
"355210 SOCORRO";2
"355220 SOROCABA";183
"355230 SUD MENNUCCI";9
"355240 SUMARE";1
"355250 SUZANO";3
"355255 SUZANAPOLIS";2
"355280 TABOAO DA SERRA";5
"355330 TAMBAU";1
"355340 TANABI";1
"355400 TATUI";2
"355410 TAUBATE";15
"355450 TIETE";1
"355480 TREMEMBE";1
"355500 TUPA";1
"355540 UBATUBA";5
