Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2022
"Município de residência";"Todos_os_casos"
"290290 BARRA DO CHOCA";2
"290310 BARRA DO ROCHA";1
"290320 BARREIRAS";9
"290330 BARRO PRETO";5
"290340 BELMONTE";5
"290350 BELO CAMPO";3
"290390 BOM JESUS DA LAPA";59
"290460 BRUMADO";14
"290475 BURITIRAMA";3
"290490 CACHOEIRA";1
"290500 CACULE";209
"290520 CAETITE";1
"290560 CAMACAN";3
"290570 CAMACARI";42
"290580 CAMAMU";1
"290590 CAMPO ALEGRE DE LOURDES";34
"290600 CAMPO FORMOSO";7
"290630 CANAVIEIRAS";2
"290650 CANDEIAS";3
"290660 CANDIBA";1
"290670 CANDIDO SALES";3
"290685 CAPELA DO ALTO ALEGRE";1
"290687 CAPIM GROSSO";3
"290710 CARINHANHA";26
"290720 CASA NOVA";7
"290750 CATU";10
"290755 CATURAMA";1
"290790 CIPO";1
"290800 COARACI";6
"290850 CONCEICAO DO JACUIPE";1
"290870 CONDEUBA";4
"290900 CORDEIROS";2
"290940 COTEGIPE";3
"290980 CRUZ DAS ALMAS";2
"290990 CURACA";2
"291005 DIAS D'AVILA";7
"291040 ENCRUZILHADA";21
"291060 ESPLANADA";2
"291070 EUCLIDES DA CUNHA";5
"291072 EUNAPOLIS";3
"291080 FEIRA DE SANTANA";29
"291100 FLORESTA AZUL";2
"291110 FORMOSA DO RIO PRETO";1
"291120 GANDU";29
"291165 GUAJERU";7
"291170 GUANAMBI";161
"291250 IBIPITANGA";11
"291270 IBIRAPITANGA";1
"291310 IBITITA";2
"291320 IBOTIRAMA";8
"291360 ILHEUS";13
"291370 INHAMBUPE";4
"291390 IPIAU";2
"291400 IPIRA";4
"291410 IPUPIARA";1
"291450 IRARA";2
"291460 IRECE";2
"291465 ITABELA";18
"291470 ITABERABA";11
"291480 ITABUNA";175
"291500 ITAETE";1
"291510 ITAGI";2
"291520 ITAGIBA";2
"291535 ITAGUACU DA BAHIA";2
"291550 ITAJUIPE";35
"291560 ITAMARAJU";1
"291570 ITAMARI";1
"291580 ITAMBE";91
"291640 ITAPETINGA";15
"291660 ITAPITANGA";16
"291680 ITARANTIM";20
"291685 ITATIM";4
"291710 ITORORO";5
"291730 ITUBERA";2
"291740 JACARACI";1
"291750 JACOBINA";4
"291760 JAGUAQUARA";1
"291800 JEQUIE";8
"291835 JOAO DOURADO";4
"291840 JUAZEIRO";8
"291850 JUSSARA";1
"291855 JUSSARI";2
"291875 LAGOA REAL";1
"291915 LAPAO";7
"291920 LAURO DE FREITAS";5
"291930 LENCOIS";1
"291950 LIVRAMENTO DE NOSSA SENHORA";2
"291955 LUIS EDUARDO MAGALHAES";18
"291960 MACAJUBA";349
"291970 MACARANI";3
"291980 MACAUBAS";17
"291995 MAETINGA";2
"292000 MAIQUINIQUE";1
"292010 MAIRI";3
"292020 MALHADA";1
"292030 MALHADA DE PEDRAS";27
"292050 MARACAS";6
"292100 MATA DE SAO JOAO";1
"292105 MATINA";1
"292110 MEDEIROS NETO";6
"292120 MIGUEL CALMON";2
"292170 MORRO DO CHAPEU";5
"292205 MULUNGU DO MORRO";39
"292230 MURITIBA";1
"292240 MUTUIPE";2
"292273 NOVA FATIMA";2
"292303 NOVO HORIZONTE";1
"292320 OLIVEIRA DOS BREJINHOS";4
"292335 OUROLANDIA";8
"292360 PARAMIRIM";3
"292400 PAULO AFONSO";39
"292450 PINDAI";2
"292460 PINDOBACU";17
"292465 PINTADAS";4
"292470 PIRIPA";406
"292500 PLANALTO";11
"292510 POCOES";3
"292520 POJUCA";5
"292530 PORTO SEGURO";5
"292540 POTIRAGUA";13
"292550 PRADO";1
"292560 PRESIDENTE DUTRA";2
"292570 PRESIDENTE JANIO QUADROS";5
"292575 PRESIDENTE TANCREDO NEVES";1
"292580 QUEIMADAS";1
"292600 REMANSO";22
"292630 RIACHAO DO JACUIPE";7
"292660 RIBEIRA DO POMBAL";6
"292665 RIBEIRAO DO LARGO";3
"292680 RIO DO ANTONIO";8
"292690 RIO DO PIRES";3
"292700 RIO REAL";4
"292720 RUY BARBOSA";2
"292740 SALVADOR";135
"292810 SANTA MARIA DA VITORIA";1
"292870 SANTO ANTONIO DE JESUS";4
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";90
"292895 SAO DOMINGOS";1
"292910 SAO FELIPE";1
"292925 SAO GABRIEL";5
"292990 SEABRA";40
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";6
"293015 SERRA DO RAMALHO";1
"293060 SERROLANDIA";5
"293070 SIMOES FILHO";4
"293077 SOBRADINHO";9
"293110 TANQUINHO";1
"293135 TEIXEIRA DE FREITAS";27
"293160 TEOLANDIA";7
"293180 TREMEDAL";1
"293190 TUCANO";2
"293200 UAUA";1
"293210 UBAIRA";1
"293230 UBATA";1
"293245 UMBURANAS";1
"293250 UNA";3
"293260 URANDI";2
"293270 URUCUCA";10
"293280 UTINGA";1
"293290 VALENCA";2
"293300 VALENTE";3
"293320 VERA CRUZ";6
"293330 VITORIA DA CONQUISTA";215
"310270 CACHOEIRA DE PAJEU";1
"310300 ANTONIO DIAS";1
"310350 ARAGUARI";3
"310390 ARAUJOS";1
"310570 BARRA LONGA";1
"310620 BELO HORIZONTE";24
"310730 BOCAIUVA";1
"310990 CAETANOPOLIS";1
"311110 CAMPINA VERDE";1
"311180 CANAPOLIS";1
"311230 CAPELINHA";37
"311270 CAPITAO ENEAS";1
"311360 CAREACU";1
"311450 CARMOPOLIS DE MINAS";1
"311455 CARNEIRINHO";1
"311550 CAXAMBU";1
"311615 CHAPADA GAUCHA";1
"311660 CLAUDIO";1
"311860 CONTAGEM";7
"311940 CORONEL FABRICIANO";3
"312080 CRUZILIA";4
"312090 CURVELO";4
"312140 DESTERRO DE ENTRE RIOS";1
"312210 DIVINO DAS LARANJEIRAS";2
"312230 DIVINOPOLIS";2
"312235 DIVISA ALEGRE";1
"312410 ESMERALDAS";1
"312610 FORMIGA";5
"312670 FRANCISCO SA";10
"312700 FRONTEIRA";2
"312710 FRUTAL";1
"312733 GAMELEIRAS";1
"312770 GOVERNADOR VALADARES";7
"312825 GUARACIAMA";1
"312830 GUARANESIA";2
"312950 IBIA";2
"312980 IBIRITE";1
"313010 IGARAPE";1
"313060 INCONFIDENTES";1
"313130 IPATINGA";6
"313170 ITABIRA";2
"313270 ITAMBACURI";1
"313340 ITAPAGIPE";1
"313380 ITAUNA";2
"313420 ITUIUTABA";28
"313500 JAGUARACU";1
"313510 JANAUBA";2
"313520 JANUARIA";6
"313670 JUIZ DE FORA";3
"313720 LAGOA DA PRATA";2
"313760 LAGOA SANTA";1
"313820 LAVRAS";2
"313840 LEOPOLDINA";1
"313865 LONTRA";2
"313868 LUISLANDIA";1
"313930 MANGA";2
"313940 MANHUACU";1
"314080 MATIAS BARBOSA";10
"314140 MEDINA";1
"314200 MIRABELA";8
"314250 MONJOLOS";2
"314280 MONTE ALEGRE DE MINAS";7
"314330 MONTES CLAROS";83
"314465 NINHEIRA";1
"314480 NOVA LIMA";2
"314545 OLHOS-D'AGUA";3
"314690 PAPAGAIOS";1
"314700 PARACATU";116
"314710 PARA DE MINAS";2
"314740 PARAOPEBA";6
"314790 PASSOS";2
"314800 PATOS DE MINAS";1
"314930 PEDRO LEOPOLDO";2
"315120 PIRAPORA";3
"315150 PIUMHI";4
"315180 POCOS DE CALDAS";3
"315320 PRESIDENTE JUSCELINO";2
"315450 RIACHO DOS MACHADOS";1
"315460 RIBEIRAO DAS NEVES";11
"315580 RIO POMBA";2
"315670 SABARA";7
"315690 SACRAMENTO";1
"315720 SANTA BARBARA";1
"315780 SANTA LUZIA";1
"315960 SANTA RITA DO SAPUCAI";1
"315990 SANTO ANTONIO DO AMPARO";1
"316040 SANTO ANTONIO DO MONTE";2
"316110 SAO FRANCISCO";3
"316220 SAO JOAO BATISTA DO GLORIA";1
"316250 SAO JOAO DEL REI";1
"316295 SAO JOSE DA LAPA";1
"316370 SAO LOURENCO";1
"316470 SAO SEBASTIAO DO PARAISO";8
"316720 SETE LAGOAS";3
"316800 TAIOBEIRAS";3
"316870 TIMOTEO";19
"316900 TOCANTINS";1
"316940 TRES PONTAS";1
"316970 TURMALINA";6
"316990 UBA";5
"317010 UBERABA";4
"317020 UBERLANDIA";6
"317070 VARGINHA";2
"317090 VARZELANDIA";3
"317160 VIRGEM DA LAPA";1
"317200 VISCONDE DO RIO BRANCO";1
"320120 CACHOEIRO DE ITAPEMIRIM";1
"320340 MIMOSO DO SUL";2
"330010 ANGRA DOS REIS";1
"330023 ARMACAO DOS BUZIOS";2
"330030 BARRA DO PIRAI";1
"330040 BARRA MANSA";2
"330045 BELFORD ROXO";2
"330070 CABO FRIO";3
"330080 CACHOEIRAS DE MACACU";1
"330100 CAMPOS DOS GOYTACAZES";58
"330110 CANTAGALO";2
"330115 CARDOSO MOREIRA";3
"330170 DUQUE DE CAXIAS";2
"330185 GUAPIMIRIM";1
"330190 ITABORAI";2
"330205 ITALVA";4
"330220 ITAPERUNA";1
"330227 JAPERI";62
"330240 MACAE";1
"330250 MAGE";1
"330260 MANGARATIBA";3
"330270 MARICA";16
"330285 MESQUITA";3
"330330 NITEROI";1
"330340 NOVA FRIBURGO";1
"330350 NOVA IGUACU";6
"330390 PETROPOLIS";3
"330400 PIRAI";3
"330411 PORTO REAL";1
"330414 QUEIMADOS";2
"330420 RESENDE";6
"330430 RIO BONITO";2
"330440 RIO CLARO";1
"330450 RIO DAS FLORES";1
"330452 RIO DAS OSTRAS";3
"330470 SANTO ANTONIO DE PADUA";6
"330475 SAO FRANCISCO DE ITABAPOANA";1
"330490 SAO GONCALO";2
"330510 SAO JOAO DE MERITI";2
"330550 SAQUAREMA";1
"330555 SEROPEDICA";2
"330630 VOLTA REDONDA";2
"350020 ADOLFO";1
"350180 AMERICO DE CAMPOS";1
"350280 ARACATUBA";4
"350330 ARARAS";29
"350390 ARUJA";1
"350410 ATIBAIA";2
"350420 AURIFLAMA";1
"350460 BADY BASSITT";14
"350480 BALSAMO";2
"350550 BARRETOS";6
"350570 BARUERI";9
"350600 BAURU";7
"350635 BERTIOGA";3
"350650 BIRIGUI";27
"350750 BOTUCATU";2
"350770 BRAUNA";1
"350775 BREJO ALEGRE";1
"350780 BRODOWSKI";1
"350850 CACAPAVA";3
"350950 CAMPINAS";15
"351000 CANDIDO MOTA";1
"351020 CAPAO BONITO";1
"351050 CARAGUATATUBA";5
"351060 CARAPICUIBA";3
"351130 CEDRAL";7
"351220 CONCHAL";3
"351250 COROADOS";1
"351280 COSMOPOLIS";1
"351290 COSMORAMA";2
"351300 COTIA";1
"351350 CUBATAO";4
"351550 FERNANDOPOLIS";7
"351570 FERRAZ DE VASCONCELOS";1
"351620 FRANCA";41
"351640 FRANCO DA ROCHA";2
"351690 GENERAL SALGADO";4
"351740 GUAIRA";1
"351750 GUAPIACU";9
"351790 GUARACI";1
"351800 GUARANI D'OESTE";2
"351870 GUARUJA";31
"351880 GUARULHOS";8
"351930 IBATE";4
"351940 IBIRA";1
"351980 ICEM";1
"352040 ILHABELA";1
"352044 ILHA SOLTEIRA";1
"352115 IPIGUA";1
"352210 ITANHAEM";5
"352250 ITAPEVI";2
"352310 ITAQUAQUECETUBA";3
"352410 ITUVERAVA";6
"352430 JABOTICABAL";1
"352440 JACAREI";2
"352450 JACI";1
"352480 JALES";15
"352570 JOSE BONIFACIO";9
"352630 LAGOINHA";1
"352660 LAVRINHAS";1
"352670 LEME";3
"352690 LIMEIRA";43
"352710 LINS";1
"352810 MACAUBAL";1
"352850 MAIRIPORA";1
"352880 MARACAI";2
"352900 MARILIA";1
"352940 MAUA";1
"352950 MENDONCA";3
"353000 MIRA ESTRELA";1
"353030 MIRASSOL";19
"353050 MOCOCA";1
"353070 MOGI GUACU";16
"353140 MONTE APRAZIVEL";7
"353190 MORRO AGUDO";3
"353250 NEVES PAULISTA";4
"353280 NOVA ALIANCA";2
"353284 NOVA CANAA PAULISTA";1
"353300 NOVA GRANADA";3
"353320 NOVA INDEPENDENCIA";2
"353390 OLIMPIA";1
"353400 ONDA VERDE";2
"353430 ORLANDIA";1
"353440 OSASCO";1
"353500 PALESTINA";4
"353550 PARAGUACU PAULISTA";8
"353630 PATROCINIO PAULISTA";2
"353650 PAULINIA";9
"353690 PEDRANOPOLIS";1
"353710 PEDREIRA";2
"353760 PERUIBE";2
"353800 PINDAMONHANGABA";3
"353920 PIRAPOZINHO";1
"354080 POTIRENDABA";3
"354100 PRAIA GRANDE";7
"354140 PRESIDENTE PRUDENTE";6
"354250 REGINOPOLIS";1
"354290 RIBEIRAO BONITO";2
"354330 RIBEIRAO PIRES";1
"354340 RIBEIRAO PRETO";4
"354390 RIO CLARO";111
"354420 RIOLANDIA";2
"354520 SALTO";2
"354600 SANTA BRANCA";1
"354660 SANTA FE DO SUL";1
"354670 SANTA GERTRUDES";1
"354730 SANTANA DE PARNAIBA";1
"354780 SANTO ANDRE";8
"354800 SANTO ANTONIO DE POSSE";1
"354850 SANTOS";4
"354870 SAO BERNARDO DO CAMPO";1
"354890 SAO CARLOS";25
"354925 SAO JOAO DE IRACEMA";4
"354940 SAO JOAQUIM DA BARRA";2
"354980 SAO JOSE DO RIO PRETO";309
"354990 SAO JOSE DOS CAMPOS";11
"355030 SAO PAULO";53
"355070 SAO SEBASTIAO";1
"355100 SAO VICENTE";6
"355160 SERRA NEGRA";1
"355170 SERTAOZINHO";4
"355190 SEVERINIA";2
"355220 SOROCABA";4
"355240 SUMARE";5
"355250 SUZANO";2
"355340 TANABI";3
"355370 TAQUARITINGA";1
"355400 TATUI";1
"355410 TAUBATE";2
"355430 TEODORO SAMPAIO";2
"355480 TREMEMBE";1
"355500 TUPA";1
"355535 UBARANA";2
"355540 UBATUBA";16
"355560 UCHOA";1
"355580 URANIA";1
"355600 URUPES";1
"355645 VARGEM GRANDE PAULISTA";1
"355710 VOTUPORANGA";12
"410080 ALVORADA DO SUL";2
"410110 ANDIRA";1
"410140 APUCARANA";2
"410150 ARAPONGAS";1
"410280 BELA VISTA DO PARAISO";1
"410370 CAMBE";2
"410420 CAMPO LARGO";1
"410430 CAMPO MOURAO";1
"410480 CASCAVEL";11
"410500 CATANDUVAS";1
"410660 CRUZEIRO DO OESTE";1
"410690 CURITIBA";8
"410790 FLORESTA";1
"410800 FLORESTOPOLIS";1
"410830 FOZ DO IGUACU";6
"410840 FRANCISCO BELTRAO";2
"410980 IBIPORA";4
"411065 IRACEMA DO OESTE";1
"411180 JACAREZINHO";1
"411270 JATAIZINHO";2
"411370 LONDRINA";16
"411450 MANOEL RIBAS";1
"411460 MARECHAL CANDIDO RONDON";4
"411520 MARINGA";4
"411535 MARIPA";1
"411560 MATELANDIA";20
"411580 MEDIANEIRA";12
"411750 PAICANDU";3
"411915 PINHAIS";1
"411950 PIRAQUARA";1
"411990 PONTA GROSSA";2
"412240 ROLANDIA";1
"412300 SALTO DO LONTRA";1
"412350 SANTA HELENA";1
"412390 SANTA MARIANA";5
"412550 SAO JOSE DOS PINHAIS";2
"412570 SAO MIGUEL DO IGUACU";1
"412640 SERTANEJA";1
"412680 TAPEJARA";1
"412760 TIJUCAS DO SUL";1
"412770 TOLEDO";1
"412780 TOMAZINA";1
"412810 UMUARAMA";1
"412855 VERA CRUZ DO OESTE";1
"420010 ABELARDO LUZ";2
"420080 ANCHIETA";2
"420120 ANTONIO CARLOS";1
"420140 ARARANGUA";1
"420200 BALNEARIO CAMBORIU";27
"420205 BALNEARIO BARRA DO SUL";1
"420230 BIGUACU";2
"420240 BLUMENAU";5
"420245 BOMBINHAS";2
"420280 BRACO DO NORTE";1
"420300 CACADOR";1
"420320 CAMBORIU";5
"420380 CANOINHAS";1
"420420 CHAPECO";9
"420470 CUNHA PORA";1
"420480 CURITIBANOS";1
"420490 DESCANSO";1
"420540 FLORIANOPOLIS";54
"420570 GAROPABA";1
"420590 GASPAR";2
"420640 GUARACIABA";24
"420650 GUARAMIRIM";1
"420770 IPUMIRIM";10
"420820 ITAJAI";13
"420830 ITAPEMA";2
"420890 JARAGUA DO SUL";3
"420910 JOINVILLE";8
"421010 MAFRA";4
"421050 MARAVILHA";5
"421130 NAVEGANTES";4
"421190 PALHOCA";6
"421280 BALNEARIO PICARRAS";4
"421350 PORTO BELO";1
"421390 PRESIDENTE CASTELLO BRANCO";15
"421480 RIO DO SUL";1
"421569 SANTIAGO DO SUL";1
"421580 SAO BENTO DO SUL";1
"421620 SAO FRANCISCO DO SUL";1
"421630 SAO JOAO BATISTA";1
"421660 SAO JOSE";2
"421670 SAO JOSE DO CEDRO";1
"421720 SAO MIGUEL DO OESTE";2
"421740 SCHROEDER";1
"421750 SEARA";308
"421760 SIDEROPOLIS";1
"421800 TIJUCAS";2
"421820 TIMBO";1
"421860 TROMBUDO CENTRAL";1
"421900 URUSSANGA";1
"421910 VARGEAO";1
"421950 XANXERE";4
"430040 ALEGRETE";1
"430120 ARROIO DO TIGRE";1
"430160 BAGE";12
"430210 BENTO GONCALVES";13
"430300 CACHOEIRA DO SUL";5
"430310 CACHOEIRINHA";14
"430350 CAMAQUA";1
"430480 CARLOS BARBOSA";1
"430510 CAXIAS DO SUL";1
"430520 CERRO LARGO";3
"430535 CHARQUEADAS";1
"430597 COXILHA";2
"430610 CRUZ ALTA";3
"430620 CRUZEIRO DO SUL";1
"430640 DOIS IRMAOS";4
"430660 DOM PEDRITO";90
"430680 ENCANTADO";1
"430693 ENTRE-IJUIS";1
"430700 ERECHIM";3
"430705 ERNESTINA";1
"430760 ESTANCIA VELHA";2
"430940 GUAPORE";1
"431033 IMBE";1
"431162 LINDOLFO COLLOR";2
"431171 MACAMBARA";1
"431240 MONTENEGRO";1
"431330 NOVA PRATA";2
"431340 NOVO HAMBURGO";4
"431410 PASSO FUNDO";4
"431490 PORTO ALEGRE";3
"431620 RONDINHA";202
"431640 ROSARIO DO SUL";1
"431660 SANANDUVA";1
"431680 SANTA CRUZ DO SUL";17
"431690 SANTA MARIA";37
"431740 SANTIAGO";1
"431800 SAO BORJA";17
"431810 SAO FRANCISCO DE ASSIS";1
"431870 SAO LEOPOLDO";2
"431915 SAO MIGUEL DAS MISSOES";1
"431920 SAO NICOLAU";4
"432000 SAPUCAIA DO SUL";29
"432010 SARANDI";6
"432160 TRAMANDAI";1
"432170 TRES COROAS";1
"432260 VENANCIO AIRES";1
"432270 VERA CRUZ";1
"432280 VERANOPOLIS";1
"500020 AGUA CLARA";1
"500060 AMAMBAI";1
"500070 ANASTACIO";2
"500085 ANGELICA";1
"500090 ANTONIO JOAO";3
"500110 AQUIDAUANA";3
"500124 ARAL MOREIRA";1
"500190 BATAGUASSU";1
"500210 BELA VISTA";1
"500215 BODOQUENA";1
"500220 BONITO";1
"500230 BRASILANDIA";199
"500240 CAARAPO";13
"500260 CAMAPUA";2
"500270 CAMPO GRANDE";72
"500280 CARACOL";1
"500290 CASSILANDIA";35
"500295 CHAPADAO DO SUL";657
"500315 CORONEL SAPUCAIA";3
"500320 CORUMBA";3
"500325 COSTA RICA";1
"500330 COXIM";3
"500345 DEODAPOLIS";8
"500348 DOIS IRMAOS DO BURITI";1
"500350 DOURADINA";1
"500370 DOURADOS";32
"500380 FATIMA DO SUL";2
"500390 FIGUEIRAO";1
"500400 GLORIA DE DOURADOS";1
"500430 IGUATEMI";1
"500450 ITAPORA";1
"500470 IVINHEMA";18
"500500 JARDIM";6
"500510 JATEI";1
"500520 LADARIO";1
"500540 MARACAJU";2
"500560 MIRANDA";23
"500570 NAVIRAI";6
"500580 NIOAQUE";98
"500620 NOVA ANDRADINA";9
"500625 NOVO HORIZONTE DO SUL";1
"500630 PARANAIBA";1
"500660 PONTA PORA";9
"500690 PORTO MURTINHO";1
"500720 RIO BRILHANTE";3
"500730 RIO NEGRO";16
"500740 RIO VERDE DE MATO GROSSO";4
"500750 ROCHEDO";2
"500769 SAO GABRIEL DO OESTE";1
"500770 SETE QUEDAS";1
"500790 SIDROLANDIA";6
"500800 TERENOS";3
"500830 TRES LAGOAS";6
" MUNICIPIO IGNORADO - MT";1
"510025 ALTA FLORESTA";11
"510060 ALTO TAQUARI";2
"510125 ARAPUTANGA";1
"510130 ARENAPOLIS";1
"510180 BARRA DO GARCAS";1
"510250 CACERES";6
"510260 CAMPINAPOLIS";6
"510263 CAMPO NOVO DO PARECIS";1
"510267 CAMPO VERDE";14
"510268 CAMPOS DE JULIO";3
"510269 CANABRAVA DO NORTE";1
"510270 CANARANA";126
"510300 CHAPADA DOS GUIMARAES";12
"510305 CLAUDIA";1
"510320 COLIDER";5
"510340 CUIABA";10
"510343 CURVELANDIA";1
"510350 DIAMANTINO";1
"510410 GUARANTA DO NORTE";8
"510420 GUIRATINGA";18
"510455 ITAUBA";21
"510510 JUARA";1
"510515 JUINA";1
"510520 JUSCIMEIRA";3
"510525 LUCAS DO RIO VERDE";5
"510558 MARCELANDIA";2
"510560 MATUPA";1
"510590 NOBRES";1
"510600 NORTELANDIA";4
"510622 NOVA MUTUM";1
"510625 NOVA XAVANTINA";61
"510627 NOVO HORIZONTE DO NORTE";1
"510628 NOVO SAO JOAQUIM";2
"510642 PEIXOTO DE AZEVEDO";1
"510704 PRIMAVERA DO LESTE";9
"510706 QUERENCIA";11
"510718 RIBEIRAO CASCALHEIRA";1
"510729 SAO JOSE DO POVO";2
"510730 SAO JOSE DO RIO CLARO";4
"510760 RONDONOPOLIS";2
"510780 SANTO ANTONIO DO LEVERGER";1
"510790 SINOP";12
"510792 SORRISO";14
"510795 TANGARA DA SERRA";12
"510810 TESOURO";2
"510830 UNIAO DO SUL";3
"510840 VARZEA GRANDE";10
"520005 ABADIA DE GOIAS";1
"520010 ABADIANIA";2
"520013 ACREUNA";1
"520025 AGUAS LINDAS DE GOIAS";1
"520110 ANAPOLIS";1
"520140 APARECIDA DE GOIANIA";39
"520440 CAIAPONIA";4
"520450 CALDAS NOVAS";1
"520490 CAMPOS BELOS";18
"520510 CATALAO";1
"520547 CHAPADAO DO CEU";1
"520549 CIDADE OCIDENTAL";2
"520640 CRIXAS";2
"520780 FIRMINOPOLIS";1
"520800 FORMOSA";1
"520860 GOIANESIA";1
"520870 GOIANIA";49
"520880 GOIANIRA";5
"520890 GOIAS";2
"520910 GOIATUBA";4
"520970 HIDROLANDIA";4
"520993 INACIOLANDIA";1
"521000 INHUMAS";1
"521020 IPORA";4
"521056 ITAGUARI";1
"521100 ITAPIRAPUA";1
"521150 ITUMBIARA";5
"521190 JATAI";3
"521220 JUSSARA";1
"521230 LEOPOLDO DE BULHOES";1
"521250 LUZIANIA";89
"521310 MINEIROS";1
"521350 MONTE ALEGRE DE GOIAS";6
"521380 MORRINHOS";4
"521523 NOVO GAMA";4
"521530 ORIZONA";2
"521570 PALMEIRAS DE GOIAS";3
"521640 PARAUNA";1
"521680 PETROLINA DE GOIAS";1
"521740 PIRES DO RIO";1
"521760 PLANALTINA";3
"521800 PORANGATU";7
"521830 POSSE";1
"521975 SANTO ANTONIO DO DESCOBERTO";1
"522040 SAO SIMAO";2
"522045 SENADOR CANEDO";6
"522140 TRINDADE";12
"522160 URUACU";3
"522185 VALPARAISO DE GOIAS";3
"522200 VIANOPOLIS";8
"522205 VICENTINOPOLIS";2
"530010 BRASILIA";98
"000000 Ignorado ou exterior";4
"Total";35121
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
 A partir de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de ARBOVIROSES
 urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Dados de 2016 atualizados em 08/05/2018.
 Dados de 2017 atualizados em 29/06/2018.
 Dados de 2018 atualizados em 19/09/2019.
 Dados de 2019 atualizados em 02/07/2020.
 Dados de 2020 atualizados em 27/01/2022.
 Dados de 2021 atualizados em 10/05/2023.
 Dados de 2022 atualizados em 13/07/2023.
 Dados de 2023 atualizados em 16/04/2024.
 Dados de 2024 atualizados em 20/05/2025 às 11:30 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 04/06/2025 às 12:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
