Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2023
"Município de residência";"Todos_os_casos"
"292770 SANTA CRUZ CABRALIA";5
"292805 SANTA LUZIA";4
"292830 SANTANOPOLIS";1
"292870 SANTO ANTONIO DE JESUS";75
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";37
"292900 SAO FELIX";1
"292910 SAO FELIPE";1
"292920 SAO FRANCISCO DO CONDE";6
"292930 SAO GONCALO DOS CAMPOS";2
"292940 SAO MIGUEL DAS MATAS";1
"292950 SAO SEBASTIAO DO PASSE";1
"292960 SAPEACU";16
"292970 SATIRO DIAS";1
"292990 SEABRA";37
"293010 SENHOR DO BONFIM";2
"293060 SERROLANDIA";3
"293070 SIMOES FILHO";38
"293076 SITIO DO QUINTO";1
"293100 TANHACU";14
"293105 TANQUE NOVO";2
"293110 TANQUINHO";1
"293135 TEIXEIRA DE FREITAS";28
"293150 TEOFILANDIA";1
"293160 TEOLANDIA";2
"293170 TERRA NOVA";1
"293220 UBAITABA";1
"293230 UBATA";2
"293250 UNA";2
"293270 URUCUCA";7
"293290 VALENCA";3
"293310 VARZEA DO POCO";2
"293315 VARZEA NOVA";3
"293317 VARZEDO";1
"293320 VERA CRUZ";109
"293325 VEREDA";4
"293330 VITORIA DA CONQUISTA";399
"293350 WENCESLAU GUIMARAES";2
"310020 ABAETE";4
"310110 AIMORES";8
"310150 ALEM PARAIBA";1
"310170 ALMENARA";1
"310180 ALPERCATA";1
"310200 ALTEROSA";1
"310230 ALVINOPOLIS";3
"310320 ARACAI";1
"310340 ARACUAI";3
"310350 ARAGUARI";8
"310420 ARCOS";1
"310450 ARINOS";1
"310550 BARAO DE MONTE ALTO";3
"310620 BELO HORIZONTE";54
"310640 BELO VALE";1
"310670 BETIM";7
"310730 BOCAIUVA";19
"310825 BONITO DE MINAS";1
"310850 BOTUMIRIM";6
"310990 CAETANOPOLIS";1
"311115 CAMPO AZUL";1
"311230 CAPELINHA";12
"311250 CAPIM BRANCO";1
"311270 CAPITAO ENEAS";1
"311330 CARANGOLA";8
"311530 CATAGUASES";1
"311580 CENTRALINA";2
"311650 CLARO DOS POCOES";1
"311730 CONCEICAO DAS ALAGOAS";1
"311770 CONCEICAO DO RIO VERDE";1
"311860 CONTAGEM";24
"311880 CORACAO DE JESUS";1
"311940 CORONEL FABRICIANO";5
"312080 CRUZILIA";4
"312083 CUPARAQUE";1
"312090 CURVELO";8
"312160 DIAMANTINA";1
"312230 DIVINOPOLIS";6
"312370 ENGENHEIRO CALDAS";2
"312410 ESMERALDAS";3
"312420 ESPERA FELIZ";4
"312530 FARIA LEMOS";3
"312570 FELIXLANDIA";3
"312650 FRANCISCO BADARO";1
"312660 FRANCISCO DUMONT";2
"312670 FRANCISCO SA";7
"312700 FRONTEIRA";3
"312710 FRUTAL";2
"312760 GOUVEIA";2
"312770 GOVERNADOR VALADARES";12
"312800 GUANHAES";1
"312825 GUARACIAMA";11
"312830 GUARANESIA";2
"312860 GUARDA-MOR";2
"312950 IBIA";1
"312965 IBIRACATU";1
"312980 IBIRITE";3
"313130 IPATINGA";4
"313170 ITABIRA";5
"313190 ITABIRITO";2
"313240 ITAJUBA";1
"313250 ITAMARANDIBA";1
"313300 ITAMONTE";1
"313380 ITAUNA";1
"313410 ITUETA";3
"313420 ITUIUTABA";26
"313440 ITURAMA";2
"313505 JAIBA";1
"313510 JANAUBA";9
"313520 JANUARIA";65
"313600 JOAIMA";2
"313620 JOAO MONLEVADE";13
"313665 JUATUBA";2
"313720 LAGOA DA PRATA";2
"313730 LAGOA DOS PATOS";1
"313760 LAGOA SANTA";1
"313820 LAVRAS";16
"313840 LEOPOLDINA";1
"313865 LONTRA";4
"313880 LUZ";2
"313930 MANGA";3
"313940 MANHUACU";4
"313950 MANHUMIRIM";4
"314000 MARIANA";8
"314015 MARIO CAMPOS";2
"314050 MARTINHO CAMPOS";1
"314060 MATERLANDIA";1
"314080 MATIAS BARBOSA";8
"314110 MATOZINHOS";2
"314140 MEDINA";1
"314200 MIRABELA";10
"314280 MONTE ALEGRE DE MINAS";1
"314290 MONTE AZUL";1
"314330 MONTES CLAROS";210
"314460 NEPOMUCENO";1
"314480 NOVA LIMA";2
"314520 NOVA SERRANA";29
"314560 OLIVEIRA";6
"314610 OURO PRETO";1
"314630 PADRE PARAISO";2
"314690 PAPAGAIOS";4
"314700 PARACATU";32
"314710 PARA DE MINAS";2
"314720 PARAGUACU";1
"314740 PARAOPEBA";4
"314790 PASSOS";1
"314800 PATOS DE MINAS";8
"314810 PATROCINIO";3
"314870 PEDRA AZUL";1
"314930 PEDRO LEOPOLDO";2
"314990 PERDOES";1
"315030 PIEDADE DO RIO GRANDE";3
"315120 PIRAPORA";4
"315150 PIUMHI";11
"315160 PLANURA";1
"315200 POMPEU";5
"315210 PONTE NOVA";1
"315220 PORTEIRINHA";1
"315230 PORTO FIRME";1
"315240 POTE";1
"315250 POUSO ALEGRE";1
"315340 PRESIDENTE OLEGARIO";1
"315430 RESPLENDOR";1
"315460 RIBEIRAO DAS NEVES";23
"315480 RIO ACIMA";5
"315490 RIO CASCA";2
"315560 RIO PARDO DE MINAS";1
"315580 RIO POMBA";5
"315670 SABARA";6
"315720 SANTA BARBARA";3
"315750 SANTA EFIGENIA DE MINAS";4
"315780 SANTA LUZIA";6
"315790 SANTA MARGARIDA";1
"315895 SANTANA DO PARAISO";1
"316090 SAO BRAS DO SUACUI";1
"316110 SAO FRANCISCO";3
"316210 SAO GOTARDO";2
"316240 SAO JOAO DA PONTE";9
"316245 SAO JOAO DAS MISSOES";3
"316250 SAO JOAO DEL REI";1
"316292 SAO JOAQUIM DE BICAS";4
"316295 SAO JOSE DA LAPA";1
"316470 SAO SEBASTIAO DO PARAISO";5
"316500 SAO TIAGO";1
"316553 SARZEDO";53
"316610 SENHORA DO PORTO";1
"316720 SETE LAGOAS";17
"316730 SILVEIRANIA";1
"316790 TABULEIRO";1
"316800 TAIOBEIRAS";2
"316850 TEIXEIRAS";1
"316860 TEOFILO OTONI";6
"316870 TIMOTEO";2
"316920 TOMBOS";1
"316940 TRES PONTAS";2
"316960 TUPACIGUARA";1
"316970 TURMALINA";16
"316990 UBA";3
"317005 UBAPORANGA";1
"317010 UBERABA";9
"317020 UBERLANDIA";1
"317040 UNAI";2
"317075 VARJAO DE MINAS";1
"317090 VARZELANDIA";3
"317120 VESPASIANO";8
"317130 VICOSA";2
"317160 VIRGEM DA LAPA";2
"317200 VISCONDE DO RIO BRANCO";1
"320230 GUACUI";1
"330010 ANGRA DOS REIS";1
"330040 BARRA MANSA";1
"330060 BOM JESUS DO ITABAPOANA";1
"330070 CABO FRIO";1
"330080 CACHOEIRAS DE MACACU";2
"330100 CAMPOS DOS GOYTACAZES";135
"330115 CARDOSO MOREIRA";2
"330130 CASIMIRO DE ABREU";1
"330190 ITABORAI";5
"330200 ITAGUAI";1
"330205 ITALVA";5
"330240 MACAE";2
"330250 MAGE";2
"330270 MARICA";88
"330285 MESQUITA";8
"330330 NITEROI";3
"330340 NOVA FRIBURGO";3
"330385 PATY DO ALFERES";1
"330410 PORCIUNCULA";1
"330415 QUISSAMA";4
"330420 RESENDE";9
"330452 RIO DAS OSTRAS";6
"330455 RIO DE JANEIRO";3
"330480 SAO FIDELIS";1
"330490 SAO GONCALO";1
"330500 SAO JOAO DA BARRA";8
"330550 SAQUAREMA";12
"350250 APARECIDA";1
"350280 ARACATUBA";2
"350330 ARARAS";39
"350410 ATIBAIA";1
"350450 AVARE";2
"350460 BADY BASSITT";22
"350480 BALSAMO";4
"350550 BARRETOS";25
"350560 BARRINHA";3
"350570 BARUERI";5
"350600 BAURU";1
"350635 BERTIOGA";1
"350650 BIRIGUI";9
"350690 BOFETE";1
"350750 BOTUCATU";1
"350760 BRAGANCA PAULISTA";2
"350810 BURITAMA";1
"350950 CAMPINAS";14
"351040 CAPIVARI";1
"351050 CARAGUATATUBA";3
"351060 CARAPICUIBA";1
"351130 CEDRAL";2
"351220 CONCHAL";3
"351290 COSMORAMA";1
"351300 COTIA";1
"351320 CRISTAIS PAULISTA";2
"351350 CUBATAO";1
"351380 DIADEMA";1
"351430 DOURADO";1
"351550 FERNANDOPOLIS";2
"351570 FERRAZ DE VASCONCELOS";2
"351620 FRANCA";7
"351640 FRANCO DA ROCHA";1
"351750 GUAPIACU";7
"351820 GUARARAPES";1
"351870 GUARUJA";98
"351880 GUARULHOS";20
"351907 HORTOLANDIA";1
"351930 IBATE";5
"351940 IBIRA";2
"351970 IBIUNA";1
"351980 ICEM";6
"352010 IGARAPAVA";1
"352050 INDAIATUBA";1
"352100 IPERO";4
"352115 IPIGUA";2
"352150 IRAPUA";2
"352210 ITANHAEM";3
"352310 ITAQUAQUECETUBA";1
"352390 ITU";1
"352440 JACAREI";3
"352460 JACUPIRANGA";1
"352480 JALES";4
"352510 JARDINOPOLIS";1
"352530 JAU";1
"352570 JOSE BONIFACIO";6
"352590 JUNDIAI";1
"352640 LARANJAL PAULISTA";2
"352670 LEME";3
"352690 LIMEIRA";50
"352840 MAIRINQUE";1
"352850 MAIRIPORA";1
"352950 MENDONCA";1
"353030 MIRASSOL";10
"353040 MIRASSOLANDIA";1
"353060 MOGI DAS CRUZES";2
"353070 MOGI GUACU";3
"353140 MONTE APRAZIVEL";5
"353180 MONTE MOR";1
"353250 NEVES PAULISTA";1
"353280 NOVA ALIANCA";5
"353300 NOVA GRANADA";5
"353390 OLIMPIA";2
"353400 ONDA VERDE";1
"353430 ORLANDIA";2
"353440 OSASCO";4
"353500 PALESTINA";1
"353620 PARIQUERA-ACU";1
"353650 PAULINIA";2
"353710 PEDREIRA";1
"353740 PEREIRA BARRETO";1
"353760 PERUIBE";1
"353800 PINDAMONHANGABA";1
"353870 PIRACICABA";2
"353930 PIRASSUNUNGA";4
"354025 PONTALINDA";1
"354070 PORTO FERREIRA";1
"354080 POTIRENDABA";2
"354100 PRAIA GRANDE";20
"354140 PRESIDENTE PRUDENTE";2
"354260 REGISTRO";1
"354330 RIBEIRAO PIRES";2
"354340 RIBEIRAO PRETO";18
"354390 RIO CLARO";58
"354420 RIOLANDIA";1
"354630 SANTA CRUZ DAS PALMEIRAS";1
"354660 SANTA FE DO SUL";2
"354720 SANTANA DA PONTE PENSA";1
"354810 SANTO ANTONIO DO JARDIM";1
"354840 SANTOPOLIS DO AGUAPEI";1
"354850 SANTOS";2
"354870 SAO BERNARDO DO CAMPO";1
"354880 SAO CAETANO DO SUL";2
"354890 SAO CARLOS";101
"354940 SAO JOAQUIM DA BARRA";3
"354980 SAO JOSE DO RIO PRETO";223
"354990 SAO JOSE DOS CAMPOS";9
"355030 SAO PAULO";86
"355050 SAO PEDRO DO TURVO";2
"355070 SAO SEBASTIAO";6
"355100 SAO VICENTE";4
"355150 SERRANA";1
"355190 SEVERINIA";1
"355210 SOCORRO";1
"355220 SOROCABA";1
"355240 SUMARE";1
"355250 SUZANO";1
"355280 TABOAO DA SERRA";1
"355330 TAMBAU";1
"355340 TANABI";6
"355370 TAQUARITINGA";1
"355395 TARUMA";1
"355400 TATUI";1
"355410 TAUBATE";4
"355480 TREMEMBE";1
"355490 TRES FRONTEIRAS";1
"355535 UBARANA";2
"355540 UBATUBA";4
"355560 UCHOA";5
"355600 URUPES";1
"355610 VALENTIM GENTIL";1
"355630 VALPARAISO";1
"355680 VIRADOURO";1
"355710 VOTUPORANGA";5
"410150 ARAPONGAS";4
"410190 ASSAI";1
"410200 ASSIS CHATEAUBRIAND";1
"410337 BRASILANDIA DO SUL";1
"410370 CAMBE";3
"410420 CAMPO LARGO";1
"410480 CASCAVEL";12
"410530 CEU AZUL";2
"410580 COLOMBO";1
"410685 CRUZMALTINA";2
"410690 CURITIBA";5
"410754 ESPIGAO ALTO DO IGUACU";1
"410790 FLORESTA";1
"410800 FLORESTOPOLIS";1
"410830 FOZ DO IGUACU";40
"410840 FRANCISCO BELTRAO";2
"410920 GUARACI";2
"410970 IBAITI";1
"410980 IBIPORA";2
"411000 IGUARACU";1
"411200 JAGUARIAIVA";2
"411370 LONDRINA";15
"411375 LUNARDELLI";1
"411420 MANDAGUARI";9
"411460 MARECHAL CANDIDO RONDON";1
"411500 MARILENA";2
"411520 MARINGA";7
"411540 MARMELEIRO";1
"411560 MATELANDIA";2
"411580 MEDIANEIRA";2
"411605 MISSAL";1
"411790 PALOTINA";1
"411840 PARANAVAI";4
"411980 PLANALTO";1
"411990 PONTA GROSSA";4
"412000 PORECATU";1
"412160 RENASCENCA";1
"412170 RESERVA";1
"412230 RIO NEGRO";2
"412270 SABAUDIA";1
"412300 SALTO DO LONTRA";1
"412350 SANTA HELENA";1
"412390 SANTA MARIANA";4
"412402 SANTA TEREZA DO OESTE";3
"412405 SANTA TEREZINHA DE ITAIPU";4
"412550 SAO JOSE DOS PINHAIS";3
"412570 SAO MIGUEL DO IGUACU";2
"412625 SARANDI";2
"412770 TOLEDO";3
"412810 UMUARAMA";1
"420130 ARAQUARI";1
"420140 ARARANGUA";1
"420195 BALNEARIO ARROIO DO SILVA";1
"420200 BALNEARIO CAMBORIU";52
"420230 BIGUACU";2
"420240 BLUMENAU";7
"420243 BOCAINA DO SUL";1
"420245 BOMBINHAS";1
"420280 BRACO DO NORTE";6
"420290 BRUSQUE";3
"420300 CACADOR";1
"420320 CAMBORIU";5
"420330 CAMPO ALEGRE";1
"420380 CANOINHAS";3
"420425 COCAL DO SUL";6
"420490 DESCANSO";1
"420540 FLORIANOPOLIS";34
"420620 GRAVATAL";1
"420640 GUARACIABA";1
"420650 GUARAMIRIM";1
"420710 ILHOTA";1
"420820 ITAJAI";7
"420830 ITAPEMA";1
"420910 JOINVILLE";5
"420930 LAGES";3
"421000 LUIZ ALVES";1
"421010 MAFRA";2
"421130 NAVEGANTES";2
"421170 ORLEANS";2
"421190 PALHOCA";26
"421250 PENHA";1
"421480 RIO DO SUL";3
"421505 RIO RUFINO";1
"421590 SAO BONIFACIO";1
"421660 SAO JOSE";5
"421670 SAO JOSE DO CEDRO";1
"421690 SAO LOURENCO DO OESTE";1
"421730 SAUDADES";8
"421750 SEARA";26
"421780 TAIO";1
"421860 TROMBUDO CENTRAL";1
"421890 URUBICI";1
"421950 XANXERE";3
"421960 XAVANTINA";1
"430040 ALEGRETE";2
"430205 BENJAMIN CONSTANT DO SUL";1
"430210 BENTO GONCALVES";2
"430300 CACHOEIRA DO SUL";2
"430310 CACHOEIRINHA";34
"430460 CANOAS";5
"430470 CARAZINHO";1
"430535 CHARQUEADAS";1
"430610 CRUZ ALTA";3
"430620 CRUZEIRO DO SUL";8
"430640 DOIS IRMAOS";1
"430660 DOM PEDRITO";68
"430700 ERECHIM";5
"430780 ESTRELA";1
"430910 GRAMADO";1
"430930 GUAIBA";3
"431000 IBIRUBA";1
"431080 IVOTI";2
"431085 JABOTICABA";1
"431110 JAGUARI";5
"431162 LINDOLFO COLLOR";6
"431215 MATO LEITAO";2
"431303 NOVA ESPERANCA DO SUL";3
"431337 NOVA SANTA RITA";2
"431340 NOVO HAMBURGO";3
"431370 PALMEIRA DAS MISSOES";2
"431410 PASSO FUNDO";3
"431440 PELOTAS";1
"431455 PIRAPO";1
"431490 PORTO ALEGRE";1
"431540 REDENTORA";1
"431680 SANTA CRUZ DO SUL";36
"431690 SANTA MARIA";17
"431740 SANTIAGO";2
"431750 SANTO ANGELO";1
"431800 SAO BORJA";6
"431810 SAO FRANCISCO DE ASSIS";1
"431870 SAO LEOPOLDO";1
"431940 SAO PEDRO DO SUL";1
"432000 SAPUCAIA DO SUL";14
"432010 SARANDI";1
"432100 TAPERA";2
"432140 TENENTE PORTELA";1
"500060 AMAMBAI";10
"500070 ANASTACIO";18
"500080 ANAURILANDIA";135
"500090 ANTONIO JOAO";5
"500100 APARECIDA DO TABOADO";1
"500110 AQUIDAUANA";23
"500124 ARAL MOREIRA";1
"500190 BATAGUASSU";1
"500200 BATAYPORA";5
"500210 BELA VISTA";1
"500220 BONITO";4
"500230 BRASILANDIA";303
"500240 CAARAPO";101
"500260 CAMAPUA";2
"500270 CAMPO GRANDE";80
"500280 CARACOL";2
"500290 CASSILANDIA";147
"500295 CHAPADAO DO SUL";16
"500310 CORGUINHO";1
"500315 CORONEL SAPUCAIA";1
"500320 CORUMBA";3
"500325 COSTA RICA";1
"500330 COXIM";2
"500345 DEODAPOLIS";3
"500350 DOURADINA";1
"500370 DOURADOS";13
"500375 ELDORADO";5
"500380 FATIMA DO SUL";3
"500400 GLORIA DE DOURADOS";1
"500450 ITAPORA";1
"500460 ITAQUIRAI";4
"500470 IVINHEMA";48
"500490 JARAGUARI";3
"500500 JARDIM";27
"500520 LADARIO";1
"500525 LAGUNA CARAPA";1
"500540 MARACAJU";73
"500560 MIRANDA";14
"500568 MUNDO NOVO";1
"500570 NAVIRAI";30
"500580 NIOAQUE";54
"500600 NOVA ALVORADA DO SUL";2
"500620 NOVA ANDRADINA";10
"500627 PARAISO DAS AGUAS";1
"500640 PEDRO GOMES";2
"500660 PONTA PORA";60
"500710 RIBAS DO RIO PARDO";9
"500720 RIO BRILHANTE";1
"500730 RIO NEGRO";2
"500740 RIO VERDE DE MATO GROSSO";21
"500750 ROCHEDO";2
"500755 SANTA RITA DO PARDO";3
"500769 SAO GABRIEL DO OESTE";1
"500770 SETE QUEDAS";2
"500790 SIDROLANDIA";17
"500793 SONORA";7
"500797 TAQUARUSSU";5
"500800 TERENOS";1
"500830 TRES LAGOAS";43
"500840 VICENTINA";1
"510020 AGUA BOA";6
"510025 ALTA FLORESTA";17
"510030 ALTO ARAGUAIA";1
"510125 ARAPUTANGA";5
"510170 BARRA DO BUGRES";1
"510180 BARRA DO GARCAS";5
"510250 CACERES";20
"510260 CAMPINAPOLIS";11
"510263 CAMPO NOVO DO PARECIS";3
"510267 CAMPO VERDE";19
"510268 CAMPOS DE JULIO";4
"510270 CANARANA";67
"510300 CHAPADA DOS GUIMARAES";8
"510320 COLIDER";7
"510340 CUIABA";13
"510350 DIAMANTINO";1
"510370 FELIZ NATAL";1
"510385 GAUCHA DO NORTE";1
"510410 GUARANTA DO NORTE";2
"510420 GUIRATINGA";21
"510455 ITAUBA";105
"510460 ITIQUIRA";43
"510480 JACIARA";3
"510500 JAURU";1
"510510 JUARA";18
"510558 MARCELANDIA";4
"510562 MIRASSOL D'OESTE";1
"510590 NOBRES";1
"510610 NOSSA SENHORA DO LIVRAMENTO";1
"510617 NOVA NAZARE";4
"510618 NOVA LACERDA";1
"510622 NOVA MUTUM";2
"510623 NOVA OLIMPIA";5
"510624 NOVA UBIRATA";1
"510625 NOVA XAVANTINA";208
"510628 NOVO SAO JOAQUIM";1
"510650 POCONE";2
"510677 PORTO ALEGRE DO NORTE";1
"510704 PRIMAVERA DO LESTE";24
"510706 QUERENCIA";9
"510718 RIBEIRAO CASCALHEIRA";1
"510724 SANTA CARMEM";1
"510730 SAO JOSE DO RIO CLARO";3
"510760 RONDONOPOLIS";7
"510790 SINOP";5
"510792 SORRISO";6
"510794 TABAPORA";2
"510795 TANGARA DA SERRA";6
"510810 TESOURO";1
"510830 UNIAO DO SUL";1
"510840 VARZEA GRANDE";13
"510860 VILA RICA";28
"520025 AGUAS LINDAS DE GOIAS";100
"520110 ANAPOLIS";1
"520140 APARECIDA DE GOIANIA";11
"520215 ARAGUAPAZ";5
"520450 CALDAS NOVAS";3
"520545 CEZARINA";1
"520549 CIDADE OCIDENTAL";3
"520551 COCALZINHO DE GOIAS";2
"520620 CRISTALINA";1
"520780 FIRMINOPOLIS";2
"520870 GOIANIA";26
"520880 GOIANIRA";1
"520910 GOIATUBA";5
"520960 HEITORAI";1
"521010 IPAMERI";1
"521020 IPORA";1
"521150 ITUMBIARA";5
"521180 JARAGUA";2
"521190 JATAI";121
"521230 LEOPOLDO DE BULHOES";1
"521250 LUZIANIA";117
"521310 MINEIROS";2
"521380 MORRINHOS";4
"521710 PIRACANJUBA";1
"521890 RUBIATABA";1
"521930 SANTA HELENA DE GOIAS";1
"521975 SANTO ANTONIO DO DESCOBERTO";18
"522010 SAO LUIS DE MONTES BELOS";3
"522045 SENADOR CANEDO";1
"522140 TRINDADE";7
"522185 VALPARAISO DE GOIAS";2
"522200 VIANOPOLIS";7
"530010 BRASILIA";68
"000000 Ignorado ou exterior";4
"Total";22719
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
 A partir de 2020 o estado do Espírito Santo passou a utilizar sistema o e-SUS Vigilância em Saúde. Portanto, para os casos de ARBOVIROSES
 urbanas do Espírito Santo foram considerados apenas os dados disponibilizados pelo Sinan online (dengue e chikungunya) e Sinan Net (zika).
 Dados de 2016 atualizados em 08/05/2018.
 Dados de 2017 atualizados em 29/06/2018.
 Dados de 2018 atualizados em 19/09/2019.
 Dados de 2019 atualizados em 02/07/2020.
 Dados de 2020 atualizados em 27/01/2022.
 Dados de 2021 atualizados em 10/05/2023.
 Dados de 2022 atualizados em 13/07/2023.
 Dados de 2023 atualizados em 16/04/2024.
 Dados de 2024 atualizados em 20/05/2025 às 11:30 horas, sujeitos à revisão.
 Dados de 2025 atualizados em 04/06/2025 às 12:00 horas, sujeitos à revisão.
 * Dados disponibilizados no TABNET em junho de 2025.
 
