Zika Vírus - Notificações registradas no Sistema de Informação de Agravos de Notificação - Brasil
Todos os casos por Município de residência
Período:2024
"Município de residência";"Todos_os_casos"
"290600 CAMPO FORMOSO";1
"290620 CANARANA";1
"290650 CANDEIAS";4
"290660 CANDIBA";1
"290670 CANDIDO SALES";3
"290687 CAPIM GROSSO";4
"290689 CARAIBAS";2
"290700 CARDEAL DA SILVA";1
"290710 CARINHANHA";14
"290730 CASTRO ALVES";1
"290750 CATU";4
"290755 CATURAMA";10
"290800 COARACI";1
"290860 CONDE";1
"290870 CONDEUBA";1
"290880 CONTENDAS DO SINCORA";1
"290900 CORDEIROS";3
"290980 CRUZ DAS ALMAS";4
"290990 CURACA";14
"291000 DARIO MEIRA";2
"291010 DOM BASILIO";1
"291020 DOM MACEDO COSTA";3
"291040 ENCRUZILHADA";83
"291060 ESPLANADA";7
"291070 EUCLIDES DA CUNHA";4
"291080 FEIRA DE SANTANA";7
"291085 FILADELFIA";1
"291100 FLORESTA AZUL";1
"291120 GANDU";4
"291160 GOVERNADOR MANGABEIRA";1
"291170 GUANAMBI";223
"291190 IACU";2
"291220 IBICOARA";1
"291250 IBIPITANGA";4
"291260 IBIQUERA";1
"291270 IBIRAPITANGA";2
"291300 IBITIARA";3
"291320 IBOTIRAMA";13
"291340 IGAPORA";1
"291350 IGUAI";101
"291360 ILHEUS";3
"291390 IPIAU";120
"291440 IRAQUARA";1
"291450 IRARA";1
"291460 IRECE";1
"291465 ITABELA";21
"291470 ITABERABA";1
"291480 ITABUNA";112
"291500 ITAETE";3
"291520 ITAGIBA";11
"291550 ITAJUIPE";1
"291560 ITAMARAJU";1
"291580 ITAMBE";8
"291610 ITAPARICA";26
"291640 ITAPETINGA";3
"291650 ITAPICURU";1
"291660 ITAPITANGA";46
"291685 ITATIM";48
"291710 ITORORO";4
"291720 ITUACU";1
"291730 ITUBERA";17
"291740 JACARACI";13
"291750 JACOBINA";1
"291760 JAGUAQUARA";27
"291770 JAGUARARI";2
"291780 JAGUARIPE";1
"291800 JEQUIE";4
"291835 JOAO DOURADO";23
"291840 JUAZEIRO";5
"291910 LAMARAO";1
"291915 LAPAO";1
"291920 LAURO DE FREITAS";3
"291930 LENCOIS";1
"291955 LUIS EDUARDO MAGALHAES";8
"291960 MACAJUBA";127
"291970 MACARANI";7
"291980 MACAUBAS";2
"292010 MAIRI";13
"292030 MALHADA DE PEDRAS";4
"292050 MARACAS";4
"292070 MARAU";1
"292080 MARCIONILIO SOUZA";1
"292100 MATA DE SAO JOAO";1
"292105 MATINA";6
"292110 MEDEIROS NETO";3
"292130 MILAGRES";1
"292145 MIRANTE";1
"292170 MORRO DO CHAPEU";4
"292190 MUCUGE";2
"292205 MULUNGU DO MORRO";46
"292220 MUNIZ FERREIRA";2
"292225 MUQUEM DE SAO FRANCISCO";2
"292230 MURITIBA";12
"292240 MUTUIPE";10
"292250 NAZARE";4
"292275 NOVA IBIA";1
"292305 NOVO TRIUNFO";1
"292320 OLIVEIRA DOS BREJINHOS";3
"292370 PARATINGA";57
"292400 PAULO AFONSO";97
"292405 PE DE SERRA";3
"292450 PINDAI";1
"292460 PINDOBACU";27
"292467 PIRAI DO NORTE";1
"292470 PIRIPA";73
"292500 PLANALTO";7
"292510 POCOES";1
"292525 PONTO NOVO";1
"292530 PORTO SEGURO";36
"292540 POTIRAGUA";2
"292550 PRADO";1
"292575 PRESIDENTE TANCREDO NEVES";3
"292590 QUIJINGUE";2
"292600 REMANSO";12
"292630 RIACHAO DO JACUIPE";1
"292640 RIACHO DE SANTANA";1
"292660 RIBEIRA DO POMBAL";1
"292665 RIBEIRAO DO LARGO";11
"292670 RIO DE CONTAS";1
"292680 RIO DO ANTONIO";1
"292690 RIO DO PIRES";1
"292700 RIO REAL";2
"292740 SALVADOR";363
"292750 SANTA BARBARA";1
"292760 SANTA BRIGIDA";3
"292770 SANTA CRUZ CABRALIA";2
"292860 SANTO AMARO";1
"292870 SANTO ANTONIO DE JESUS";135
"292880 SANTO ESTEVAO";1
"292890 SAO DESIDERIO";447
"292895 SAO DOMINGOS";1
"292910 SAO FELIPE";2
"292925 SAO GABRIEL";1
"292937 SAO JOSE DO JACUIPE";1
"292940 SAO MIGUEL DAS MATAS";4
"292950 SAO SEBASTIAO DO PASSE";1
"292960 SAPEACU";1
"292990 SEABRA";160
"293000 SEBASTIAO LARANJEIRAS";2
"293010 SENHOR DO BONFIM";2
"293020 SENTO SE";15
"293040 SERRA PRETA";1
"293050 SERRINHA";12
"293060 SERROLANDIA";1
"293070 SIMOES FILHO";12
"293100 TANHACU";23
"293105 TANQUE NOVO";1
"293110 TANQUINHO";7
"293135 TEIXEIRA DE FREITAS";24
"293160 TEOLANDIA";3
"293180 TREMEDAL";3
"293190 TUCANO";1
"293220 UBAITABA";1
"293250 UNA";1
"293260 URANDI";1
"293270 URUCUCA";1
"293290 VALENCA";5
"293300 VALENTE";5
"293310 VARZEA DO POCO";1
"293315 VARZEA NOVA";2
"293317 VARZEDO";1
"293320 VERA CRUZ";101
"293330 VITORIA DA CONQUISTA";1483
"293350 WENCESLAU GUIMARAES";3
"293360 XIQUE-XIQUE";1
"310020 ABAETE";5
"310110 AIMORES";10
"310220 ALVARENGA";13
"310230 ALVINOPOLIS";1
"310330 ARACITABA";1
"310340 ARACUAI";1
"310350 ARAGUARI";5
"310400 ARAXA";1
"310420 ARCOS";1
"310445 ARICANDUVA";1
"310520 BANDEIRA";1
"310560 BARBACENA";1
"310620 BELO HORIZONTE";17
"310630 BELO ORIENTE";1
"310640 BELO VALE";6
"310670 BETIM";1
"310730 BOCAIUVA";2
"310770 BOM JESUS DO AMPARO";1
"310850 BOTUMIRIM";3
"310860 BRASILIA DE MINAS";1
"310870 BRAS PIRES";1
"310900 BRUMADINHO";1
"311000 CAETE";79
"311010 CAIANA";1
"311020 CAJURI";2
"311180 CANAPOLIS";1
"311190 CANA VERDE";1
"311230 CAPELINHA";3
"311260 CAPINOPOLIS";15
"311330 CARANGOLA";1
"311370 CARLOS CHAGAS";1
"311380 CARMESIA";2
"311400 CARMO DA MATA";1
"311410 CARMO DE MINAS";1
"311420 CARMO DO CAJURU";1
"311550 CAXAMBU";1
"311560 CEDRO DO ABAETE";1
"311590 CHACARA";1
"311650 CLARO DOS POCOES";3
"311660 CLAUDIO";2
"311800 CONGONHAS";1
"311830 CONSELHEIRO LAFAIETE";5
"311840 CONSELHEIRO PENA";1
"311860 CONTAGEM";15
"311880 CORACAO DE JESUS";2
"311920 COROACI";1
"311940 CORONEL FABRICIANO";3
"311995 CORREGO FUNDO";1
"312080 CRUZILIA";5
"312083 CUPARAQUE";8
"312090 CURVELO";18
"312200 DIVINO";1
"312220 DIVINOLANDIA DE MINAS";1
"312230 DIVINOPOLIS";8
"312247 DOM BOSCO";2
"312320 DORES DO INDAIA";2
"312330 DORES DO TURVO";1
"312370 ENGENHEIRO CALDAS";4
"312385 ENTRE FOLHAS";1
"312400 ERVALIA";1
"312420 ESPERA FELIZ";2
"312430 ESPINOSA";1
"312500 EWBANK DA CAMARA";1
"312510 EXTREMA";1
"312570 FELIXLANDIA";12
"312650 FRANCISCO BADARO";1
"312660 FRANCISCO DUMONT";3
"312670 FRANCISCO SA";2
"312700 FRONTEIRA";1
"312710 FRUTAL";2
"312733 GAMELEIRAS";1
"312770 GOVERNADOR VALADARES";52
"312780 GRAO MOGOL";1
"312800 GUANHAES";2
"312830 GUARANESIA";1
"312860 GUARDA-MOR";1
"312950 IBIA";1
"313200 ITACAMBIRA";1
"313210 ITACARAMBI";1
"313240 ITAJUBA";11
"313250 ITAMARANDIBA";2
"313260 ITAMARATI DE MINAS";1
"313320 ITANHOMI";1
"313375 ITAU DE MINAS";1
"313380 ITAUNA";1
"313410 ITUETA";1
"313420 ITUIUTABA";30
"313440 ITURAMA";2
"313510 JANAUBA";2
"313520 JANUARIA";13
"313535 JAPONVAR";1
"313600 JOAIMA";2
"313620 JOAO MONLEVADE";6
"313670 JUIZ DE FORA";1
"313720 LAGOA DA PRATA";13
"313730 LAGOA DOS PATOS";1
"313780 LAMBARI";1
"313880 LUZ";2
"313940 MANHUACU";3
"314000 MARIANA";26
"314030 MARLIERIA";1
"314080 MATIAS BARBOSA";7
"314110 MATOZINHOS";2
"314200 MIRABELA";6
"314225 MIRAVANIA";1
"314250 MONJOLOS";1
"314280 MONTE ALEGRE DE MINAS";3
"314330 MONTES CLAROS";128
"314390 MURIAE";1
"314430 NANUQUE";1
"314470 NOVA ERA";1
"314505 NOVA PORTEIRINHA";1
"314520 NOVA SERRANA";6
"314545 OLHOS-D'AGUA";1
"314560 OLIVEIRA";2
"314625 PADRE CARVALHO";1
"314630 PADRE PARAISO";1
"314700 PARACATU";229
"314710 PARA DE MINAS";1
"314730 PARAISOPOLIS";1
"314740 PARAOPEBA";3
"314790 PASSOS";1
"314800 PATOS DE MINAS";7
"314915 PEDRAS DE MARIA DA CRUZ";1
"314930 PEDRO LEOPOLDO";2
"314995 PERIQUITO";1
"315030 PIEDADE DO RIO GRANDE";24
"315120 PIRAPORA";2
"315130 PIRAUBA";1
"315140 PITANGUI";2
"315210 PONTE NOVA";2
"315220 PORTEIRINHA";2
"315320 PRESIDENTE JUSCELINO";1
"315430 RESPLENDOR";6
"315460 RIBEIRAO DAS NEVES";19
"315480 RIO ACIMA";11
"315530 RIO MANSO";1
"315560 RIO PARDO DE MINAS";1
"315580 RIO POMBA";1
"315630 RODEIRO";2
"315670 SABARA";5
"315720 SANTA BARBARA";2
"315895 SANTANA DO PARAISO";1
"315980 SANTA VITORIA";2
"316090 SAO BRAS DO SUACUI";1
"316100 SAO DOMINGOS DO PRATA";6
"316110 SAO FRANCISCO";5
"316160 SAO GERALDO DA PIEDADE";1
"316210 SAO GOTARDO";1
"316240 SAO JOAO DA PONTE";1
"316265 SAO JOAO DO PACUI";2
"316470 SAO SEBASTIAO DO PARAISO";14
"316553 SARZEDO";24
"316556 SEM-PEIXE";6
"316670 SERRA DOS AIMORES";1
"316680 SERRA DO SALITRE";1
"316720 SETE LAGOAS";41
"316800 TAIOBEIRAS";3
"316870 TIMOTEO";1
"316900 TOCANTINS";1
"316950 TUMIRITINGA";1
"316970 TURMALINA";21
"316990 UBA";40
"317000 UBAI";2
"317010 UBERABA";13
"317020 UBERLANDIA";2
"317090 VARZELANDIA";2
"317120 VESPASIANO";2
"317220 WENCESLAU BRAZ";1
"320080 BAIXO GUANDU";1
"320530 VITORIA";1
"330020 ARARUAMA";1
"330040 BARRA MANSA";1
"330070 CABO FRIO";1
"330100 CAMPOS DOS GOYTACAZES";107
"330170 DUQUE DE CAXIAS";1
"330190 ITABORAI";5
"330240 MACAE";3
"330250 MAGE";2
"330270 MARICA";503
"330330 NITEROI";8
"330340 NOVA FRIBURGO";3
"330350 NOVA IGUACU";1
"330370 PARAIBA DO SUL";1
"330390 PETROPOLIS";1
"330415 QUISSAMA";6
"330420 RESENDE";10
"330430 RIO BONITO";7
"330440 RIO CLARO";1
"330452 RIO DAS OSTRAS";18
"330455 RIO DE JANEIRO";3
"330475 SAO FRANCISCO DE ITABAPOANA";1
"330490 SAO GONCALO";20
"330500 SAO JOAO DA BARRA";1
"330520 SAO PEDRO DA ALDEIA";1
"330560 SILVA JARDIM";3
"330575 TANGUA";3
"330630 VOLTA REDONDA";3
"350020 ADOLFO";3
"350090 ALTAIR";1
"350130 ALVARES MACHADO";1
"350150 ALVINLANDIA";1
"350160 AMERICANA";1
"350250 APARECIDA";66
"350280 ARACATUBA";2
"350320 ARARAQUARA";1
"350330 ARARAS";62
"350370 ARIRANHA";7
"350380 ARTUR NOGUEIRA";1
"350400 ASSIS";2
"350420 AURIFLAMA";1
"350460 BADY BASSITT";175
"350480 BALSAMO";19
"350550 BARRETOS";17
"350560 BARRINHA";7
"350570 BARUERI";1
"350600 BAURU";2
"350610 BEBEDOURO";1
"350650 BIRIGUI";8
"350850 CACAPAVA";4
"350930 CAJOBI";1
"350950 CAMPINAS";38
"351020 CAPAO BONITO";1
"351050 CARAGUATATUBA";2
"351060 CARAPICUIBA";5
"351130 CEDRAL";11
"351280 COSMOPOLIS";1
"351300 COTIA";1
"351350 CUBATAO";7
"351380 DIADEMA";2
"351385 DIRCE REIS";1
"351420 DOLCINOPOLIS";1
"351518 ESPIRITO SANTO DO PINHAL";1
"351550 FERNANDOPOLIS";6
"351570 FERRAZ DE VASCONCELOS";1
"351620 FRANCA";8
"351630 FRANCISCO MORATO";1
"351740 GUAIRA";1
"351750 GUAPIACU";20
"351790 GUARACI";3
"351800 GUARANI D'OESTE";1
"351830 GUARAREMA";1
"351840 GUARATINGUETA";2
"351870 GUARUJA";27
"351880 GUARULHOS";37
"351907 HORTOLANDIA";3
"351930 IBATE";4
"351940 IBIRA";13
"351950 IBIRAREMA";1
"351980 ICEM";3
"352050 INDAIATUBA";5
"352100 IPERO";17
"352115 IPIGUA";5
"352180 ITAI";1
"352210 ITANHAEM";3
"352250 ITAPEVI";8
"352330 ITARIRI";2
"352440 JACAREI";5
"352450 JACI";5
"352470 JAGUARIUNA";1
"352480 JALES";10
"352570 JOSE BONIFACIO";23
"352590 JUNDIAI";4
"352670 LEME";13
"352880 MARACAI";1
"352900 MARILIA";1
"352940 MAUA";6
"352950 MENDONCA";3
"352960 MERIDIANO";1
"352990 MIRACATU";1
"353030 MIRASSOL";30
"353040 MIRASSOLANDIA";4
"353050 MOCOCA";4
"353060 MOGI DAS CRUZES";1
"353100 MONCOES";1
"353110 MONGAGUA";3
"353140 MONTE APRAZIVEL";11
"353170 MONTEIRO LOBATO";1
"353250 NEVES PAULISTA";5
"353270 NIPOA";2
"353280 NOVA ALIANCA";6
"353300 NOVA GRANADA";8
"353340 NOVA ODESSA";1
"353390 OLIMPIA";10
"353400 ONDA VERDE";4
"353420 ORINDIUVA";1
"353430 ORLANDIA";1
"353440 OSASCO";1
"353470 OURINHOS";1
"353475 OUROESTE";2
"353500 PALESTINA";2
"353530 PALMITAL";1
"353560 PARAIBUNA";1
"353570 PARAISO";1
"353625 PARISI";3
"353660 PAULO DE FARIA";6
"353690 PEDRANOPOLIS";1
"353710 PEDREIRA";10
"353740 PEREIRA BARRETO";1
"353760 PERUIBE";4
"353800 PINDAMONHANGABA";1
"353870 PIRACICABA";5
"353880 PIRAJU";1
"353930 PIRASSUNUNGA";2
"353980 POA";2
"353990 POLONI";4
"354070 PORTO FERREIRA";3
"354080 POTIRENDABA";12
"354100 PRAIA GRANDE";12
"354140 PRESIDENTE PRUDENTE";3
"354190 QUELUZ";1
"354250 REGINOPOLIS";1
"354260 REGISTRO";3
"354330 RIBEIRAO PIRES";3
"354340 RIBEIRAO PRETO";45
"354370 RINCAO";1
"354390 RIO CLARO";36
"354480 SALES";1
"354520 SALTO";2
"354580 SANTA BARBARA D'OESTE";1
"354600 SANTA BRANCA";1
"354620 SANTA CRUZ DA CONCEICAO";3
"354630 SANTA CRUZ DAS PALMEIRAS";2
"354660 SANTA FE DO SUL";1
"354670 SANTA GERTRUDES";1
"354730 SANTANA DE PARNAIBA";1
"354780 SANTO ANDRE";3
"354850 SANTOS";2
"354880 SAO CAETANO DO SUL";2
"354890 SAO CARLOS";188
"354940 SAO JOAQUIM DA BARRA";3
"354980 SAO JOSE DO RIO PRETO";479
"354990 SAO JOSE DOS CAMPOS";37
"355030 SAO PAULO";224
"355070 SAO SEBASTIAO";10
"355100 SAO VICENTE";2
"355170 SERTAOZINHO";5
"355190 SEVERINIA";2
"355210 SOCORRO";1
"355220 SOROCABA";2
"355240 SUMARE";2
"355250 SUZANO";2
"355255 SUZANAPOLIS";1
"355260 TABAPUA";1
"355280 TABOAO DA SERRA";1
"355340 TANABI";8
"355400 TATUI";1
"355410 TAUBATE";8
"355535 UBARANA";2
"355540 UBATUBA";3
"355560 UCHOA";4
"355580 URANIA";2
"355600 URUPES";2
"355620 VALINHOS";1
"355635 VARGEM";2
"355645 VARGEM GRANDE PAULISTA";2
"355710 VOTUPORANGA";9
"355715 ZACARIAS";1
"355730 ESTIVA GERBI";1
"410010 ABATIA";3
"410105 ANAHY";5
"410140 APUCARANA";1
"410150 ARAPONGAS";2
"410280 BELA VISTA DO PARAISO";1
"410370 CAMBE";2
"410400 CAMPINA GRANDE DO SUL";1
"410420 CAMPO LARGO";1
"410480 CASCAVEL";31
"410530 CEU AZUL";1
"410630 CORBELIA";1
"410680 CRUZ MACHADO";1
"410690 CURITIBA";8
"410790 FLORESTA";1
"410830 FOZ DO IGUACU";13
"410840 FRANCISCO BELTRAO";1
"410975 IBEMA";1
"410980 IBIPORA";3
"411110 ITAMBE";1
"411160 IVATUBA";1
"411210 JANDAIA DO SUL";1
"411340 LEOPOLIS";1
"411370 LONDRINA";13
"411400 MAMBORE";1
"411420 MANDAGUARI";1
"411460 MARECHAL CANDIDO RONDON";2
"411520 MARINGA";4
"411560 MATELANDIA";1
"411580 MEDIANEIRA";4
"411770 PALMEIRA";1
"411820 PARANAGUA";1
"411915 PINHAIS";6
"411990 PONTA GROSSA";2
"411995 PONTAL DO PARANA";1
"412090 QUEDAS DO IGUACU";3
"412100 QUERENCIA DO NORTE";1
"412217 RIO BRANCO DO IVAI";1
"412405 SANTA TEREZINHA DE ITAIPU";2
"412550 SAO JOSE DOS PINHAIS";4
"412570 SAO MIGUEL DO IGUACU";1
"412635 SERRANOPOLIS DO IGUACU";1
"412660 SIQUEIRA CAMPOS";1
"412770 TOLEDO";2
"412785 TRES BARRAS DO PARANA";1
"412795 TUPASSI";1
"420020 AGROLANDIA";1
"420050 AGUAS DE CHAPECO";2
"420120 ANTONIO CARLOS";1
"420140 ARARANGUA";1
"420195 BALNEARIO ARROIO DO SILVA";1
"420200 BALNEARIO CAMBORIU";11
"420210 BARRA VELHA";1
"420230 BIGUACU";1
"420240 BLUMENAU";8
"420245 BOMBINHAS";3
"420290 BRUSQUE";2
"420420 CHAPECO";8
"420425 COCAL DO SUL";1
"420460 CRICIUMA";5
"420540 FLORIANOPOLIS";30
"420560 GALVAO";2
"420590 GASPAR";2
"420630 GUABIRUBA";2
"420640 GUARACIABA";4
"420650 GUARAMIRIM";1
"420750 INDAIAL";1
"420810 ITAIOPOLIS";1
"420820 ITAJAI";50
"420890 JARAGUA DO SUL";2
"420910 JOINVILLE";3
"420917 JUPIA";1
"421010 MAFRA";8
"421050 MARAVILHA";2
"421090 MODELO";2
"421110 MONTE CASTELO";3
"421150 NOVA TRENTO";1
"421175 OTACILIO COSTA";1
"421190 PALHOCA";4
"421210 PALMITOS";2
"421220 PAPANDUVA";1
"421280 BALNEARIO PICARRAS";1
"421350 PORTO BELO";1
"421390 PRESIDENTE CASTELLO BRANCO";6
"421570 SANTO AMARO DA IMPERATRIZ";1
"421625 SAO JOAO DO OESTE";1
"421630 SAO JOAO BATISTA";1
"421660 SAO JOSE";1
"421670 SAO JOSE DO CEDRO";1
"421720 SAO MIGUEL DO OESTE";1
"421730 SAUDADES";3
"421750 SEARA";9
"421770 SOMBRIO";1
"421820 TIMBO";1
"421870 TUBARAO";1
"421950 XANXERE";2
"430040 ALEGRETE";1
"430060 ALVORADA";1
"430140 ARVOREZINHA";1
"430210 BENTO GONCALVES";2
"430430 CANDIDO GODOI";2
"430460 CANOAS";1
"430470 CARAZINHO";2
"430530 CHAPADA";1
"430600 CRISSIUMAL";1
"430610 CRUZ ALTA";3
"430640 DOIS IRMAOS";1
"430660 DOM PEDRITO";3
"430700 ERECHIM";1
"430770 ESTEIO";1
"430900 GIRUA";1
"431020 IJUI";1
"431033 IMBE";1
"431080 IVOTI";3
"431100 JAGUARAO";1
"431162 LINDOLFO COLLOR";1
"431230 MIRAGUAI";2
"431240 MONTENEGRO";1
"431270 NONOAI";1
"431301 NOVA CANDELARIA";1
"431337 NOVA SANTA RITA";1
"431340 NOVO HAMBURGO";1
"431346 NOVO XINGU";1
"431350 OSORIO";1
"431370 PALMEIRA DAS MISSOES";1
"431390 PANAMBI";1
"431410 PASSO FUNDO";1
"431455 PIRAPO";4
"431460 PIRATINI";1
"431490 PORTO ALEGRE";1
"431530 QUARAI";1
"431560 RIO GRANDE";2
"431590 RODEIO BONITO";1
"431673 SANTA CECILIA DO SUL";2
"431680 SANTA CRUZ DO SUL";15
"431690 SANTA MARIA";3
"431720 SANTA ROSA";4
"431725 SANTA TEREZA";1
"431800 SAO BORJA";26
"431870 SAO LEOPOLDO";1
"431910 SAO MARTINHO";1
"432000 SAPUCAIA DO SUL";3
"432010 SARANDI";14
"432030 SELBACH";1
"432057 SETE DE SETEMBRO";2
"432090 TAPEJARA";3
"432180 TRES DE MAIO";1
"500060 AMAMBAI";47
"500070 ANASTACIO";5
"500080 ANAURILANDIA";90
"500090 ANTONIO JOAO";10
"500100 APARECIDA DO TABOADO";3
"500110 AQUIDAUANA";34
"500150 BANDEIRANTES";1
"500210 BELA VISTA";1
"500215 BODOQUENA";1
"500220 BONITO";2
"500230 BRASILANDIA";87
"500240 CAARAPO";9
"500260 CAMAPUA";15
"500270 CAMPO GRANDE";46
"500280 CARACOL";4
"500290 CASSILANDIA";38
"500295 CHAPADAO DO SUL";93
"500310 CORGUINHO";1
"500315 CORONEL SAPUCAIA";5
"500320 CORUMBA";53
"500330 COXIM";5
"500345 DEODAPOLIS";4
"500348 DOIS IRMAOS DO BURITI";3
"500370 DOURADOS";19
"500375 ELDORADO";1
"500380 FATIMA DO SUL";22
"500410 GUIA LOPES DA LAGUNA";2
"500440 INOCENCIA";1
"500450 ITAPORA";2
"500460 ITAQUIRAI";19
"500470 IVINHEMA";27
"500500 JARDIM";12
"500515 JUTI";1
"500520 LADARIO";2
"500540 MARACAJU";35
"500560 MIRANDA";52
"500568 MUNDO NOVO";2
"500570 NAVIRAI";18
"500580 NIOAQUE";3
"500600 NOVA ALVORADA DO SUL";2
"500620 NOVA ANDRADINA";2
"500627 PARAISO DAS AGUAS";2
"500630 PARANAIBA";147
"500635 PARANHOS";2
"500660 PONTA PORA";71
"500690 PORTO MURTINHO";1
"500710 RIBAS DO RIO PARDO";1
"500730 RIO NEGRO";7
"500740 RIO VERDE DE MATO GROSSO";11
"500755 SANTA RITA DO PARDO";1
"500769 SAO GABRIEL DO OESTE";1
"500770 SETE QUEDAS";18
"500790 SIDROLANDIA";11
"500793 SONORA";6
"500795 TACURU";2
"500797 TAQUARUSSU";1
"500800 TERENOS";15
"500830 TRES LAGOAS";40
"500840 VICENTINA";1
"510020 AGUA BOA";1
"510025 ALTA FLORESTA";21
"510030 ALTO ARAGUAIA";3
"510040 ALTO GARCAS";1
"510060 ALTO TAQUARI";9
"510125 ARAPUTANGA";6
"510140 ARIPUANA";1
"510170 BARRA DO BUGRES";8
"510180 BARRA DO GARCAS";5
"510185 BOM JESUS DO ARAGUAIA";1
"510190 BRASNORTE";1
"510250 CACERES";1102
"510260 CAMPINAPOLIS";3
"510263 CAMPO NOVO DO PARECIS";57
"510267 CAMPO VERDE";6
"510268 CAMPOS DE JULIO";6
"510270 CANARANA";29
"510300 CHAPADA DOS GUIMARAES";23
"510320 COLIDER";4
"510335 CONFRESA";10
"510336 CONQUISTA D'OESTE";2
"510340 CUIABA";17
"510345 DENISE";2
"510360 DOM AQUINO";18
"510380 FIGUEIROPOLIS D'OESTE";4
"510390 GENERAL CARNEIRO";1
"510410 GUARANTA DO NORTE";5
"510420 GUIRATINGA";225
"510450 INDIAVAI";1
"510455 ITAUBA";1
"510460 ITIQUIRA";8
"510480 JACIARA";2
"510500 JAURU";4
"510510 JUARA";31
"510515 JUINA";1
"510520 JUSCIMEIRA";4
"510523 LAMBARI D'OESTE";1
"510550 VILA BELA DA SANTISSIMA TRINDADE";1
"510558 MARCELANDIA";3
"510560 MATUPA";2
"510562 MIRASSOL D'OESTE";1
"510610 NOSSA SENHORA DO LIVRAMENTO";519
"510617 NOVA NAZARE";1
"510618 NOVA LACERDA";1
"510619 NOVA SANTA HELENA";1
"510622 NOVA MUTUM";75
"510623 NOVA OLIMPIA";7
"510624 NOVA UBIRATA";3
"510625 NOVA XAVANTINA";34
"510627 NOVO HORIZONTE DO NORTE";4
"510637 PEDRA PRETA";1
"510650 POCONE";7
"510675 PONTES E LACERDA";6
"510680 PORTO DOS GAUCHOS";4
"510682 PORTO ESPERIDIAO";8
"510704 PRIMAVERA DO LESTE";3
"510706 QUERENCIA";1
"510710 SAO JOSE DOS QUATRO MARCOS";3
"510715 RESERVA DO CABACAL";2
"510720 RIO BRANCO";1
"510724 SANTA CARMEM";1
"510729 SAO JOSE DO POVO";6
"510730 SAO JOSE DO RIO CLARO";42
"510740 SAO PEDRO DA CIPA";1
"510757 RONDOLANDIA";1
"510760 RONDONOPOLIS";29
"510770 ROSARIO OESTE";10
"510787 SAPEZAL";1
"510790 SINOP";58
"510792 SORRISO";25
"510794 TABAPORA";1
"510795 TANGARA DA SERRA";54
"510800 TAPURAH";1
"510830 UNIAO DO SUL";1
"510840 VARZEA GRANDE";4
"510860 VILA RICA";3
"510880 NOVA GUARITA";1
"510890 NOVA MARINGA";2
"520005 ABADIA DE GOIAS";1
"520013 ACREUNA";1
"520025 AGUAS LINDAS DE GOIAS";76
"520085 AMERICANO DO BRASIL";2
"520110 ANAPOLIS";4
"520130 ANICUNS";1
"520140 APARECIDA DE GOIANIA";24
"520145 APARECIDA DO RIO DOCE";1
"520170 ARAGARCAS";1
"520215 ARAGUAPAZ";5
"520250 ARUANA";4
"520360 BRAZABRANTES";1
"520380 BRITANIA";1
"520390 BURITI ALEGRE";1
"520410 CACHOEIRA ALTA";1
"520425 CACHOEIRA DOURADA";1
"520440 CAIAPONIA";2
"520450 CALDAS NOVAS";4
"520490 CAMPOS BELOS";8
"520510 CATALAO";5
"520549 CIDADE OCIDENTAL";3
"520551 COCALZINHO DE GOIAS";1
"520620 CRISTALINA";4
"520640 CRIXAS";2
"520660 CUMARI";1
"520680 DAMOLANDIA";2
"520725 DOVERLANDIA";1
"520800 FORMOSA";2
"520870 GOIANIA";62
"520880 GOIANIRA";4
"520890 GOIAS";1
"520910 GOIATUBA";16
"520970 HIDROLANDIA";1
"521000 INHUMAS";1
"521010 IPAMERI";13
"521020 IPORA";6
"521040 ITABERAI";1
"521150 ITUMBIARA";2
"521190 JATAI";2868
"521210 JOVIANIA";1
"521230 LEOPOLDO DE BULHOES";4
"521250 LUZIANIA";52
"521290 MARZAGAO";1
"521310 MINEIROS";11
"521350 MONTE ALEGRE DE GOIAS";1
"521375 MONTIVIDIU";1
"521380 MORRINHOS";16
"521460 NIQUELANDIA";1
"521483 NOVA CRIXAS";1
"521523 NOVO GAMA";1
"521530 ORIZONA";1
"521560 PADRE BERNARDO";1
"521640 PARAUNA";6
"521645 PEROLANDIA";1
"521690 PILAR DE GOIAS";1
"521740 PIRES DO RIO";1
"521800 PORANGATU";4
"521850 QUIRINOPOLIS";2
"521860 RIALMA";1
"521880 RIO VERDE";2
"521910 SANTA BARBARA DE GOIAS";1
"521925 SANTA FE DE GOIAS";1
"521975 SANTO ANTONIO DO DESCOBERTO";28
"522000 SAO JOAO D'ALIANCA";2
"522010 SAO LUIS DE MONTES BELOS";2
"522020 SAO MIGUEL DO ARAGUAIA";2
"522045 SENADOR CANEDO";1
"522050 SERRANOPOLIS";3
"522140 TRINDADE";102
"522150 TURVANIA";2
"522160 URUACU";1
"522185 VALPARAISO DE GOIAS";10
"522190 VARJAO";1
"530010 BRASILIA";138
"000000 Ignorado ou exterior";8
"Total";37859
 Fonte: Ministério da Saúde/SVSA - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Incluídos todos os registros notificados.
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Casos notificados no Sinan Net.
